ACC_X,ACC_Y,ACC_Z,Time
-402.923584,218.902588,894.653320,0.000153
-396.331787,220.550537,881.011963,0.000910
-400.451660,215.423584,883.941650,0.001673
-395.324707,224.212646,891.265869,0.002418
-399.627686,228.698730,888.610840,0.003162
-393.859863,228.881836,887.603760,0.003906
-383.422852,225.128174,890.716553,0.004660
-392.761230,227.783203,886.871338,0.005404
-394.409180,221.191406,890.991211,0.006147
-397.705078,227.416992,890.167236,0.006891
-395.141602,223.663330,893.188477,0.007635
-396.606445,216.430664,891.174316,0.008369
-397.705078,227.416992,890.167236,0.009103
-394.500732,224.121094,888.977051,0.009836
-394.409180,228.973389,892.364502,0.010513
-419.494629,229.980469,892.547607,0.011257
-393.585205,226.135254,893.829346,0.012001
-389.373779,224.395752,896.209717,0.012745
-389.190674,219.543457,894.287109,0.013504
-391.571045,224.945068,888.061523,0.014248
-390.747070,220.092773,883.758545,0.014993
-388.000488,219.726562,886.871338,0.015736
-390.380859,226.226807,890.350342,0.016491
-392.028809,215.332031,893.737793,0.017236
-394.775391,223.663330,891.448975,0.017979
-387.542725,223.663330,890.350342,0.018722
-387.084961,222.930908,891.632080,0.019466
-386.535645,219.451904,888.427734,0.020200
-391.113281,223.571777,888.977051,0.020934
-388.458252,218.444824,888.427734,0.021667
-384.338379,222.473145,889.984131,0.022432
-389.739990,212.310791,907.745361,0.023174
-387.634277,223.388672,893.646240,0.023916
-389.648438,215.972900,889.617920,0.024658
-384.246826,222.839355,889.068604,0.025411
-390.563965,224.395752,884.399414,0.026153
-385.162354,220.642090,910.675049,0.026895
-379.302979,215.057373,888.610840,0.027637
-381.683350,212.677002,890.350342,0.028389
-384.338379,213.592529,892.639160,0.029132
-383.148193,221.649170,889.617920,0.029874
-383.056641,214.324951,906.097412,0.030616
-386.352539,225.036621,892.822266,0.031367
-383.514404,211.944580,896.667480,0.032109
-386.077881,221.099854,890.716553,0.032852
-384.979248,214.599609,886.688232,0.033594
-385.070801,215.789795,911.224365,0.034337
-385.803223,217.071533,892.730713,0.035078
-384.246826,215.972900,893.371582,0.035820
-384.521484,227.600098,895.202637,0.036562
-381.591797,221.099854,892.089844,0.037305
-383.880615,226.043701,871.398926,0.038047
-384.521484,220.001221,895.935059,0.038810
-374.725342,218.811035,897.399902,0.039554
-376.739502,223.114014,899.414062,0.040308
-382.324219,223.388672,887.695312,0.041052
-385.620117,226.043701,892.364502,0.041795
-386.993408,222.015381,898.773193,0.042538
-384.155273,226.135254,896.301270,0.043256
-382.324219,233.825684,894.470215,0.044000
-397.155762,224.212646,895.568848,0.044743
-387.634277,223.114014,894.104004,0.045487
-389.007568,219.085693,912.963867,0.046230
-380.401611,228.332520,892.272949,0.046963
-379.119873,229.980469,894.653320,0.047697
-381.225586,228.515625,907.196045,0.048430
-383.514404,232.177734,889.892578,0.049185
-388.824463,223.846436,890.167236,0.049928
-387.176514,231.536865,895.385742,0.050670
-385.253906,225.585938,899.322510,0.051411
-391.387939,227.966309,898.040771,0.052163
-386.901855,221.923828,894.927979,0.052906
-381.774902,226.135254,901.611328,0.053647
-381.317139,227.325439,902.252197,0.054389
-386.718750,218.078613,899.597168,0.055131
-382.690430,227.600098,898.590088,0.055888
-382.781982,231.536865,896.484375,0.056633
-381.774902,228.332520,890.533447,0.057376
-384.887695,237.121582,898.864746,0.058122
-394.317627,237.487793,894.104004,0.058856
-394.683838,229.248047,899.505615,0.059589
-393.859863,222.656250,891.448975,0.060323
-388.458252,220.550537,895.660400,0.061071
-382.873535,227.508545,898.864746,0.061813
-382.141113,231.994629,898.223877,0.062555
-390.197754,222.015381,896.026611,0.063297
-390.014648,227.050781,894.744873,0.064039
-388.824463,231.262207,893.280029,0.064781
-396.240234,230.621338,899.505615,0.065523
-393.676758,229.431152,899.230957,0.066265
-389.739990,226.135254,899.963379,0.067007
-392.395020,228.790283,894.012451,0.067748
-390.930176,222.747803,912.506104,0.068490
-392.578125,229.064941,896.301270,0.069230
-392.486572,254.425049,895.294189,0.069967
-397.796631,229.980469,903.808594,0.070806
-395.141602,225.769043,900.787354,0.071549
-396.423340,227.600098,895.751953,0.072291
-399.444580,227.966309,899.230957,0.073033
-397.613525,225.677490,893.371582,0.073775
-397.705078,229.339600,899.963379,0.074517
-394.592285,228.515625,898.040771,0.075259
-398.254395,225.219727,898.864746,0.076001
-394.592285,232.727051,895.843506,0.076743
-420.776367,230.621338,895.294189,0.077485
-397.064209,228.881836,897.125244,0.078226
-396.331787,217.254639,888.610840,0.078968
-391.387939,221.099854,885.223389,0.079711
