ACC_X,ACC_Y,ACC_Z,Time
-409.423828,514.251709,753.479004,0.000131
-411.254883,489.624023,755.950928,0.000886
-411.254883,486.785889,759.063721,0.001629
-410.705566,486.968994,758.239746,0.002371
-413.177490,484.130859,754.028320,0.003112
-416.015625,496.856689,752.105713,0.003854
-419.128418,483.581543,747.619629,0.004596
-407.867432,496.215820,761.901855,0.005337
-409.423828,493.469238,759.155273,0.006078
-404.113770,493.927002,757.690430,0.006819
-398.895264,492.553711,757.598877,0.007560
-404.022217,498.321533,758.605957,0.008301
-403.930664,501.251221,761.901855,0.009043
-402.648926,498.229980,755.584717,0.009784
-408.599854,494.018555,757.873535,0.010524
-410.614014,500.885010,758.239746,0.011265
-406.860352,505.371094,758.056641,0.012006
-406.402588,497.406006,764.923096,0.012769
-409.149170,501.434326,768.951416,0.013511
-403.015137,496.490479,763.183594,0.014252
-406.951904,506.561279,766.021729,0.014993
-408.416748,501.251221,760.070801,0.015735
-407.409668,509.216309,764.648438,0.016476
-411.987305,504.730225,761.535645,0.017218
-407.775879,507.476807,766.204834,0.017959
-408.782959,502.624512,763.183594,0.018701
-411.254883,502.716064,761.627197,0.019443
-399.810791,506.378174,753.387451,0.020184
-409.698486,504.089355,758.056641,0.020925
-400.360107,509.033203,754.486084,0.021676
-406.768799,519.836426,765.563965,0.022417
-401.550293,515.167236,763.732910,0.023157
-403.289795,515.075684,764.556885,0.023898
-398.162842,508.209229,764.923096,0.024648
-405.487061,512.878418,766.845703,0.025388
-401.367188,519.195557,761.810303,0.026129
-399.993896,512.329102,766.845703,0.026869
-405.120850,515.716553,768.768311,0.027619
-403.106689,522.033691,771.881104,0.028360
-400.451660,525.878906,764.556885,0.029101
-395.782471,520.477295,765.838623,0.029841
-397.155762,514.709473,761.810303,0.030582
-396.148682,515.625000,764.923096,0.031323
-405.120850,521.484375,765.106201,0.032064
-401.458740,538.879395,767.852783,0.032805
-404.113770,511.413574,774.627686,0.033546
-405.029297,517.272949,764.465332,0.034287
-407.684326,512.512207,760.437012,0.035028
-409.698486,517.272949,765.930176,0.035768
-402.008057,516.265869,768.859863,0.036509
-406.036377,512.329102,763.366699,0.037249
-404.846191,505.554199,767.395020,0.037990
-403.381348,512.329102,768.676758,0.038730
-397.796631,509.582520,768.585205,0.039480
-399.444580,516.357422,761.993408,0.040221
-400.360107,514.984131,767.486572,0.040962
-399.078369,518.280029,764.923096,0.041703
-399.902344,515.075684,766.113281,0.042453
-396.057129,500.610352,759.613037,0.043196
-399.536133,509.948730,764.465332,0.043938
-400.726318,514.251709,764.831543,0.044679
-405.395508,506.469727,767.120361,0.045434
-408.782959,510.040283,760.894775,0.046177
-406.768799,501.800537,759.979248,0.046918
