ACC_X,ACC_Y,ACC_Z,Time
-469.390869,521.484375,705.047607,0.000138
-465.179443,527.618408,711.822510,0.000908
-465.362549,529.083252,706.329346,0.001650
-468.200684,520.568848,705.505371,0.002392
-466.644287,515.808105,703.308105,0.003132
-475.891113,518.005371,698.272705,0.003906
-464.355469,525.970459,706.878662,0.004651
-466.827393,521.667480,705.322266,0.005391
-476.165771,519.836426,704.132080,0.006133
-473.785400,512.054443,702.575684,0.006885
-471.588135,515.350342,720.245361,0.007626
-471.130371,518.005371,703.491211,0.008367
-467.102051,517.089844,705.871582,0.009107
-465.911865,525.054932,703.948975,0.009849
-473.144531,513.244629,708.618164,0.010580
-473.510742,511.688232,706.878662,0.011312
-474.334717,526.062012,701.110840,0.012043
-476.806641,522.949219,703.491211,0.012785
-468.933105,525.238037,699.829102,0.013527
-474.517822,524.047852,700.561523,0.014268
-482.940674,521.484375,703.857422,0.015009
-472.778320,522.033691,705.139160,0.015751
-476.165771,520.935059,698.181152,0.016492
-468.383789,516.448975,704.864502,0.017233
-472.229004,517.547607,701.110840,0.017974
-472.320557,525.695801,705.963135,0.018715
-472.595215,522.216797,706.878662,0.019456
-489.990234,528.900146,706.695557,0.020197
-475.524902,531.921387,711.364746,0.020938
-475.341797,531.921387,707.885742,0.021678
-476.074219,535.491943,702.758789,0.022409
-465.087891,530.548096,702.209473,0.023140
-467.193604,530.273438,695.800781,0.023870
-466.369629,524.688721,725.372314,0.024609
-468.383789,525.421143,703.491211,0.025349
-468.658447,531.280518,704.132080,0.026088
-464.447021,531.921387,702.941895,0.026827
-460.876465,526.885986,706.054688,0.027576
-464.355469,535.675049,709.167480,0.028316
-471.221924,536.956787,706.512451,0.029093
-467.010498,524.139404,704.040527,0.029837
-475.616455,534.118652,709.350586,0.030589
-467.468262,530.273438,702.392578,0.031330
-471.771240,529.907227,704.681396,0.032071
-466.461182,527.801514,704.681396,0.032812
-470.855713,524.139404,708.068848,0.033562
-463.439941,533.843994,705.139160,0.034304
-473.510742,527.160645,709.075928,0.035062
-469.573975,529.357910,705.413818,0.035804
-473.419189,537.322998,709.991455,0.036555
-471.679688,533.111572,702.575684,0.037296
-464.080811,538.421631,714.202881,0.038037
-470.031738,533.111572,706.420898,0.038777
-470.947266,532.196045,713.745117,0.039527
-461.425781,530.548096,705.871582,0.040268
-458.862305,534.851074,712.554932,0.041008
-468.566895,535.491943,709.442139,0.041770
-471.496582,532.104492,705.596924,0.042522
-472.045898,531.555176,704.406738,0.043264
-464.172363,528.900146,704.132080,0.044005
-472.320557,529.541016,706.329346,0.044745
-470.214844,537.231445,714.843750,0.045496
-466.003418,522.216797,706.054688,0.046237
-465.362549,535.217285,708.892822,0.046978
-466.461182,531.829834,705.413818,0.047718
-467.285156,532.470703,707.427979,0.048490
-467.559814,528.533936,715.850830,0.049233
-468.017578,526.702881,709.167480,0.049974
-469.573975,528.717041,711.822510,0.050714
-470.031738,527.435303,717.864990,0.051465
-475.891113,533.386230,706.970215,0.052206
-469.207764,527.984619,715.942383,0.052947
-475.616455,525.054932,685.272217,0.053688
-472.229004,527.435303,710.357666,0.054431
-467.834473,524.414062,715.942383,0.055162
-471.588135,531.738281,713.287354,0.055892
-475.433350,525.238037,711.181641,0.056622
-479.003906,526.702881,711.639404,0.057378
-479.187012,525.146484,704.864502,0.058119
-483.306885,523.590088,712.463379,0.058859
-471.405029,521.301270,705.871582,0.059619
-480.926514,526.519775,713.745117,0.060403
-471.496582,527.069092,707.519531,0.061150
-477.813721,525.421143,706.787109,0.061891
-481.750488,524.688721,703.308105,0.062632
-480.834961,525.421143,708.160400,0.063390
-468.750000,523.681641,713.104248,0.064131
-474.517822,522.308350,699.371338,0.064871
-477.447510,521.209717,695.526123,0.065612
-479.461670,516.174316,711.181641,0.066352
-483.215332,517.364502,709.899902,0.067082
-481.475830,511.505127,711.914062,0.067812
-480.377197,515.075684,711.364746,0.068543
-476.440430,514.617920,711.456299,0.069299
-474.151611,514.709473,713.653564,0.070039
-477.905273,493.286133,701.110840,0.070935
-476.715088,515.625000,695.800781,0.071702
-474.975586,513.793945,698.547363,0.072443
-474.243164,509.674072,700.653076,0.073183
-471.588135,509.216309,697.357178,0.073923
-475.433350,507.568359,706.970215,0.074674
-475.524902,512.145996,703.033447,0.075414
-474.609375,502.441406,704.040527,0.076155
-468.566895,510.864258,705.322266,0.076895
-472.320557,518.646240,707.794189,0.077635
-470.397949,506.652832,706.604004,0.078365
-476.165771,505.371094,700.012207,0.079096
-473.876953,517.089844,699.829102,0.079826
-467.926025,511.138916,707.977295,0.080582
-466.827393,514.709473,709.991455,0.081323
-467.376709,504.638672,712.738037,0.082064
-474.243164,510.314941,711.822510,0.082804
-463.989258,516.174316,710.632324,0.083555
-462.066650,517.913818,702.941895,0.084296
-462.890625,511.871338,699.920654,0.085036
-459.777832,507.202148,713.562012,0.085777
-464.263916,508.300781,715.576172,0.086527
-457.214355,506.195068,711.456299,0.087267
-458.679199,517.913818,713.745117,0.088007
-467.559814,512.054443,707.611084,0.088747
-459.411621,512.420654,708.435059,0.089487
-456.481934,515.167236,715.759277,0.090218
-456.390381,513.061523,710.357666,0.090948
-459.869385,509.948730,713.378906,0.091678
-456.298828,520.019531,715.301514,0.092431
-447.784424,509.948730,714.202881,0.093171
-446.868896,513.061523,712.921143,0.093910
-452.911377,508.850098,715.301514,0.094650
-446.777344,511.322021,706.970215,0.095398
-446.594238,516.632080,710.540771,0.096138
-446.502686,509.948730,717.224121,0.096878
-443.756104,511.230469,716.949463,0.097646
-448.425293,513.519287,716.217041,0.098406
