ACC_X,ACC_Y,ACC_Z,Time
-430.755615,724.639893,515.167236,0.000150
-430.389404,722.076416,517.272949,0.000897
-433.685303,729.034424,518.920898,0.001655
-435.699463,727.935791,521.118164,0.002392
-434.875488,723.724365,521.575928,0.003126
-428.100586,728.027344,521.759033,0.003859
-431.579590,729.492188,519.378662,0.004669
-433.227539,730.590820,512.145996,0.005404
-427.368164,733.245850,521.667480,0.006138
-433.227539,736.541748,523.681641,0.006872
-428.649902,735.809326,526.702881,0.007617
-429.931641,734.069824,523.773193,0.008350
-426.727295,734.069824,526.062012,0.009083
-433.776855,730.499268,523.406982,0.009816
-430.847168,734.893799,528.076172,0.010592
-421.691895,737.091064,530.639648,0.011326
-425.079346,739.929199,520.843506,0.012059
-429.016113,735.626221,519.378662,0.012845
-429.107666,735.260010,535.400391,0.013685
-429.840088,738.189697,528.442383,0.014419
-424.530029,734.619141,527.252197,0.015153
-426.910400,740.936279,531.005859,0.015887
-429.199219,738.922119,534.851074,0.016630
-431.671143,738.464355,527.709961,0.017363
-425.537109,733.062744,528.167725,0.018128
-423.156738,736.907959,530.364990,0.018863
-429.290771,741.851807,523.315430,0.019612
-426.177979,738.464355,525.604248,0.020346
-422.882080,739.837646,526.794434,0.021079
-424.804688,735.534668,525.054932,0.021812
-429.473877,727.111816,523.864746,0.022562
-429.107666,726.837158,524.322510,0.023296
-429.290771,737.274170,512.237549,0.024030
-434.783936,728.210449,520.935059,0.024764
-436.614990,732.147217,519.012451,0.025520
-430.847168,733.886719,526.519775,0.026263
-425.720215,727.844238,528.900146,0.027008
-427.276611,722.076416,522.125244,0.027750
-429.473877,715.484619,494.476318,0.028505
-425.811768,721.069336,520.568848,0.029247
-426.177979,717.956543,519.836426,0.029990
-426.452637,722.808838,518.554688,0.030732
-423.889160,718.597412,516.174316,0.031485
-430.297852,723.175049,518.371582,0.032227
-431.030273,721.801758,523.681641,0.033033
-430.664062,723.175049,518.096924,0.033778
-435.058594,719.238281,522.857666,0.034533
-432.952881,716.583252,522.949219,0.035276
-434.051514,711.639404,514.892578,0.036017
-435.058594,721.252441,514.801025,0.036759
-433.868408,719.879150,520.935059,0.037511
-435.516357,717.224121,520.294189,0.038254
-432.495117,716.125488,516.540527,0.038996
-433.227539,721.160889,510.131836,0.039738
-430.023193,716.766357,518.829346,0.040489
-433.227539,715.118408,510.040283,0.041232
-431.945801,722.991943,492.919922,0.041974
-429.107666,714.935303,522.857666,0.042716
-425.903320,708.984375,519.836426,0.043475
-424.163818,713.287354,511.505127,0.044270
-437.530518,706.604004,509.033203,0.045012
-435.791016,709.259033,515.899658,0.045753
-433.959961,715.850830,516.906738,0.046505
-430.938721,714.935303,517.181396,0.047247
-425.720215,721.435547,509.490967,0.047989
-432.403564,711.547852,513.977051,0.048731
-430.114746,720.153809,514.801025,0.049484
-428.375244,716.308594,518.005371,0.050226
-431.762695,713.012695,515.625000,0.050967
-438.629150,716.949463,511.779785,0.051771
-427.734375,718.231201,509.948730,0.052557
-432.037354,721.435547,518.646240,0.053300
-426.452637,715.850830,516.632080,0.054042
-435.791016,716.766357,518.371582,0.054784
-432.586670,719.696045,510.772705,0.055417
-433.685303,724.731445,502.349854,0.056160
-433.044434,720.153809,511.505127,0.056902
-424.713135,721.801758,508.850098,0.057643
-431.854248,721.710205,506.652832,0.058395
-432.861328,705.963135,514.801025,0.059137
-432.952881,721.527100,513.244629,0.059880
-432.861328,727.203369,514.526367,0.060643
-436.798096,731.140137,516.174316,0.061440
-437.438965,727.294922,506.469727,0.062212
-431.213379,730.224609,517.730713,0.062960
-428.466797,735.260010,524.597168,0.063702
-439.178467,743.408203,514.068604,0.064468
-433.044434,737.182617,511.962891,0.065243
-440.460205,733.520508,526.519775,0.065991
-425.079346,739.288330,521.484375,0.066732
-433.319092,741.485596,522.674561,0.067488
-427.825928,746.337891,521.026611,0.068231
-435.516357,741.394043,519.744873,0.068972
-438.812256,738.464355,521.759033,0.069714
-432.495117,742.126465,521.484375,0.070466
-439.178467,736.267090,523.406982,0.071311
-431.396484,737.548828,516.998291,0.072054
-436.798096,739.654541,511.871338,0.072797
-435.241699,741.210938,515.533447,0.073551
-435.424805,744.781494,522.399902,0.074294
-438.720703,747.711182,515.441895,0.075036
-441.192627,746.063232,516.723633,0.075778
