ACC_X,ACC_Y,ACC_Z,Time
-260.009766,812.62207,497.955322,0.990469
-256.072998,817.565918,496.856689,0.991299
-252.044678,811.706543,501.434326,0.992057
-257.354736,821.411133,500.152588,0.992827
-257.263184,815.643311,505.096436,0.993571
-257.537842,812.896729,504.547119,0.994316
-263.671875,813.995361,501.251221,0.995053
-261.932373,815.826416,508.026123,0.995812
-262.756348,818.29834,500.793457,0.996555
-234.924316,827.362061,514.343262,0.997298
-250.946045,825.073242,508.850098,0.998042
-249.298096,823.608398,501.708984,0.998786
-252.044678,803.741455,507.93457,0.99952
-251.77002,813.995361,510.772705,1.000256
-252.044678,820.770264,514.892578,1.000991
-253.326416,823.242188,512.145996,1.001752
-258.544922,819.030762,506.011963,1.002497
-258.178711,815.460205,505.187988,1.003241
-262.664795,821.685791,504.547119,1.003984
-235.473633,816.009521,504.730225,1.004739
-257.263184,825.439453,508.666992,1.005482
-247.283936,822.967529,506.286621,1.006226
-258.911133,816.925049,502.716064,1.006969
-256.896973,824.157715,507.476807,1.007723
-278.961182,811.61499,495.666504,1.008466
-264.49585,809.417725,501.525879,1.009209
-259.002686,816.558838,508.666992,1.009953
-256.80542,809.234619,497.497559,1.010633
-256.988525,819.030762,500.152588,1.011367
-261.383057,816.558838,505.096436,1.012101
-260.650635,813.903809,501.89209,1.012834
-256.347656,823.059082,506.011963,1.013599
-259.460449,825.164795,507.659912,1.014343
-259.277344,813.812256,496.307373,1.015086
-257.446289,816.009521,496.765137,1.01583
-263.671875,803.466797,495.20874,1.016583
-254.699707,814.453125,500.244141,1.017327
-253.509521,818.481445,504.91333,1.018071
-254.79126,815.460205,503.90625,1.018814
-256.530762,821.502686,499.237061,1.019558
-260.559082,817.474365,502.349854,1.020292
-260.009766,814.910889,502.807617,1.021025
-260.192871,817.199707,499.420166,1.021759
-260.650635,824.34082,509.857178,1.022515
-262.298584,816.833496,501.251221,1.023259
-256.622314,819.488525,502.990723,1.024002
-261.474609,820.678711,498.779297,1.024746
-254.333496,822.235107,502.532959,1.02549
-254.241943,823.516846,510.223389,1.026234
-259.277344,799.346924,507.385254,1.026978
-258.636475,815.551758,508.758545,1.027741
-258.270264,819.122314,508.575439,1.028496
-260.467529,810.516357,506.561279,1.02924
-259.82666,820.037842,505.828857,1.029984
-258.81958,819.671631,497.406006,1.030728
-261.657715,815.002441,499.87793,1.031481
-250.12207,821.228027,501.800537,1.032225
-253.417969,816.009521,504.180908,1.032969
-255.432129,813.995361,499.420166,1.033713
-253.417969,813.079834,500.793457,1.034469
-251.403809,812.805176,501.068115,1.035208
-263.122559,816.375732,503.997803,1.035943
-264.49585,818.389893,496.032715,1.036768
-266.601562,817.29126,502.441406,1.037536
-264.770508,809.143066,498.596191,1.038281
-264.678955,811.157227,502.258301,1.039025
-262.756348,817.565918,505.462646,1.039769
-259.185791,825.531006,504.455566,1.040524
-263.946533,817.932129,500.061035,1.041268
-264.221191,817.840576,501.800537,1.042012
-255.615234,824.981689,501.983643,1.042755
-257.720947,822.967529,499.694824,1.043509
-269.989014,814.178467,506.469727,1.044253
