ACC_X,ACC_Y,ACC_Z,Time
-171.478271,878.356934,441.28418,1.490615
-161.865234,868.469238,441.467285,1.491353
-168.365479,868.011475,444.854736,1.492093
-165.710449,872.314453,443.023682,1.492832
-172.76001,864.257812,439.63623,1.493571
-175.048828,872.039795,440.093994,1.49431
-171.386719,865.264893,440.917969,1.495048
-177.520752,871.490479,448.516846,1.495788
-176.879883,879.272461,456.573486,1.496536
-171.936035,872.589111,453.186035,1.497276
-172.851562,865.997314,444.946289,1.498015
-180.908203,877.349854,452.545166,1.498755
-178.070068,869.384766,447.509766,1.49952
-176.513672,888.336182,441.467285,1.500268
-176.239014,873.138428,446.777344,1.501013
-169.647217,880.92041,443.481445,1.501752
-173.858643,869.110107,441.558838,1.502492
-177.703857,874.420166,447.692871,1.50323
-174.499512,870.20874,440.002441,1.50397
-176.422119,873.413086,444.488525,1.504719
-176.605225,865.997314,443.206787,1.505466
-181.091309,877.258301,448.150635,1.506213
-186.49292,865.722656,441.833496,1.506957
-178.80249,875.244141,448.699951,1.507696
-173.034668,877.716064,445.037842,1.508435
-178.80249,869.476318,451.080322,1.509174
-174.316406,875.793457,451.263428,1.509913
-186.584473,871.490479,449.890137,1.510653
-180.999756,869.20166,449.34082,1.511392
-177.520752,875.335693,450.073242,1.512131
-177.062988,864.440918,447.235107,1.512869
-168.823242,873.596191,442.657471,1.513609
-167.907715,866.18042,443.756104,1.514349
-177.062988,878.540039,440.734863,1.515088
-174.407959,880.004883,440.826416,1.515827
-171.661377,876.617432,441.28418,1.516565
-170.562744,874.328613,443.115234,1.517306
-173.309326,870.117188,443.206787,1.518047
-175.140381,876.434326,444.580078,1.51879
-172.668457,881.011963,447.875977,1.519528
-175.506592,870.666504,445.220947,1.520267
-170.288086,877.716064,447.509766,1.521006
-176.055908,880.004883,440.185547,1.521745
-179.534912,881.103516,450.98877,1.522484
-179.992676,873.22998,452.728271,1.523223
-178.161621,876.617432,448.699951,1.523962
-177.703857,878.540039,440.460205,1.5247
-177.703857,871.582031,446.685791,1.525439
-172.943115,881.011963,446.960449,1.52619
-173.400879,876.525879,442.199707,1.526932
-171.478271,870.391846,445.037842,1.527674
-175.506592,870.941162,448.242188,1.528415
-178.070068,883.026123,455.200195,1.529171
-178.619385,867.1875,447.143555,1.529913
-180.175781,869.20166,442.749023,1.530652
-175.048828,880.004883,452.270508,1.531398
-176.78833,868.469238,445.678711,1.532148
-174.224854,849.42627,446.868896,1.532899
-177.978516,862.060547,450.256348,1.533647
-183.380127,862.060547,442.840576,1.534394
-179.626465,867.004395,444.030762,1.535143
-173.675537,870.574951,439.63623,1.535887
-174.591064,863.250732,442.657471,1.536634
-179.718018,854.553223,438.537598,1.537379
-179.901123,858.398438,435.699463,1.538142
-178.436279,867.004395,436.523438,1.538892
-181.45752,856.47583,440.2771,1.539643
-174.133301,865.081787,436.523438,1.540397
-178.344727,862.518311,436.248779,1.541147
-173.950195,872.772217,437.255859,1.541889
-175.323486,863.800049,437.62207,1.542628
-178.070068,859.863281,439.819336,1.543366
-174.407959,874.053955,429.656982,1.544107
-177.612305,861.785889,437.896729,1.544847
-178.070068,860.870361,433.044434,1.545586
-176.696777,867.919922,437.438965,1.546325
-180.81665,858.398438,441.741943,1.547151
-176.330566,858.947754,441.833496,1.547892
