-0.013664,0.860832,0.511424
-0.009760,0.864736,0.499712
-0.009760,0.868640,0.503616
-0.023424,0.864736,0.509472
-0.009760,0.868640,0.523136
-0.019520,0.872544,0.509472
-0.019520,0.862784,0.515328
-0.009760,0.866688,0.509472
-0.013664,0.872544,0.513376
-0.013664,0.872544,0.509472
-0.009760,0.862784,0.513376
-0.011712,0.862784,0.517280
-0.019520,0.866688,0.509472
-0.005856,0.858880,0.511424
-0.011712,0.872544,0.513376
-0.025376,0.868640,0.507520
-0.023424,0.862784,0.505568
-0.001952,0.866688,0.513376
-0.011712,0.862784,0.501664
-0.011712,0.876448,0.505568
-0.011712,0.864736,0.497760
-0.021472,0.862784,0.513376
-0.013664,0.872544,0.513376
-0.009760,0.872544,0.513376
-0.019520,0.866688,0.509472
-0.017568,0.858880,0.509472
-0.013664,0.864736,0.509472
-0.013664,0.866688,0.517280
-0.005856,0.868640,0.503616
-0.013664,0.860832,0.513376
-0.007808,0.856928,0.499712
-0.013664,0.864736,0.509472
-0.015616,0.864736,0.503616
-0.015616,0.866688,0.503616
-0.011712,0.872544,0.509472
-0.011712,0.870592,0.509472
-0.011712,0.880352,0.515328
-0.013664,0.866688,0.517280
-0.019520,0.866688,0.513376
-0.003904,0.858880,0.515328
-0.009760,0.872544,0.513376
-0.007808,0.868640,0.507520
-0.015616,0.872544,0.513376
-0.013664,0.860832,0.511424
-0.009760,0.866688,0.513376
-0.013664,0.864736,0.505568
-0.009760,0.866688,0.511424
-0.005856,0.854976,0.517280
-0.007808,0.872544,0.509472
0.000000,0.862784,0.507520
-0.015616,0.862784,0.507520
-0.019520,0.866688,0.515328
-0.013664,0.866688,0.515328
-0.011712,0.858880,0.515328
-0.011712,0.868640,0.503616
-0.013664,0.866688,0.511424
-0.003904,0.876448,0.523136
0.000000,0.878400,0.515328
-0.003904,0.870592,0.509472
-0.019520,0.870592,0.509472
-0.019520,0.872544,0.511424
-0.015616,0.866688,0.503616
-0.009760,0.862784,0.509472
-0.019520,0.862784,0.513376
-0.001952,0.872544,0.507520
-0.013664,0.868640,0.509472
-0.009760,0.860832,0.507520
-0.007808,0.856928,0.507520
-0.005856,0.860832,0.519232
-0.007808,0.866688,0.503616
-0.009760,0.860832,0.511424
-0.009760,0.862784,0.511424
-0.009760,0.868640,0.509472
-0.011712,0.874496,0.509472
-0.009760,0.872544,0.515328
-0.003904,0.876448,0.509472
-0.005856,0.860832,0.511424
-0.009760,0.862784,0.507520
-0.005856,0.853024,0.517280
-0.003904,0.851072,0.509472
-0.019520,0.860832,0.503616
-0.001952,0.868640,0.507520
-0.013664,0.866688,0.511424
