ACC_X,ACC_Y,ACC_Z,Time
-460.510254,423.248291,772.888184,0.000061
-463.531494,422.607422,769.592285,0.001106
-463.348389,413.909912,772.064209,0.002134
-464.904785,422.698975,759.063721,0.003165
-460.601807,427.001953,760.437012,0.004200
-464.904785,427.459717,768.127441,0.005229
-462.799072,418.487549,770.141602,0.006307
-461.791992,421.417236,771.331787,0.007473
-461.791992,425.537109,769.592285,0.008635
-466.827393,427.001953,765.655518,0.009788
-468.475342,427.734375,769.592285,0.010888
-476.440430,430.206299,766.204834,0.011979
-472.045898,428.741455,773.071289,0.013068
-472.961426,431.945801,767.028809,0.014156
-474.060059,436.065674,776.275635,0.015245
-469.848633,429.382324,769.042969,0.016368
-462.707520,430.297852,770.782471,0.017464
-464.813232,430.572510,768.768311,0.018556
-472.686768,432.037354,772.796631,0.019656
-467.559814,438.446045,770.324707,0.020749
-476.989746,435.058594,771.514893,0.021840
-479.095459,434.143066,770.690918,0.022932
-476.898193,447.784424,788.909912,0.024025
-477.722168,443.939209,770.965576,0.025123
-472.595215,444.580078,774.902344,0.026215
-484.222412,422.149658,778.198242,0.027306
-473.327637,439.819336,779.571533,0.028401
-474.334717,440.460205,791.931152,0.029492
-472.686768,436.065674,770.782471,0.030585
-469.207764,437.622070,774.810791,0.031675
-465.087891,432.952881,775.268555,0.032767
-457.855225,437.896729,772.521973,0.033862
-451.354980,430.206299,773.895264,0.034952
-447.784424,433.593750,780.395508,0.036043
-446.868896,430.297852,783.416748,0.037157
-442.657471,432.952881,776.641846,0.038253
-443.664551,420.959473,765.197754,0.039363
-437.805176,424.072266,765.106201,0.040468
-443.481445,418.212891,766.204834,0.041560
-433.959961,408.325195,762.176514,0.042657
-429.656982,408.782959,768.493652,0.043748
-425.994873,419.036865,765.930176,0.044840
-425.170898,414.642334,774.536133,0.045934
-425.262451,410.522461,776.733398,0.047025
-425.445557,413.543701,783.782959,0.048117
-424.713135,408.142090,784.698486,0.049213
-424.438477,411.254883,770.782471,0.050304
-417.297363,415.924072,776.641846,0.051395
-415.374756,419.128418,779.479980,0.052485
-411.987305,408.599854,777.832031,0.053578
-404.937744,407.043457,773.071289,0.054674
-403.564453,411.804199,772.796631,0.055765
-401.733398,420.684814,781.127930,0.056858
-401.000977,409.698486,780.853271,0.057953
-407.318115,411.071777,778.472900,0.059070
-406.768799,412.445068,781.127930,0.060168
-406.402588,419.403076,777.557373,0.061261
-406.677246,415.374756,782.043457,0.062353
-410.064697,418.029785,785.064697,0.063457
-404.296875,422.424316,791.381836,0.064549
-403.289795,419.586182,790.740967,0.065641
-411.529541,426.544189,784.149170,0.066744
-416.198730,426.269531,780.853271,0.067837
-413.085938,404.571533,778.106689,0.068930
-421.417236,426.086426,775.817871,0.070032
-422.698975,431.671143,782.226562,0.071124
-426.910400,425.079346,786.804199,0.072214
-432.403564,425.628662,785.614014,0.073323
-422.973633,429.016113,799.346924,0.074421
-431.213379,434.692383,787.719727,0.075524
-429.290771,430.023193,782.043457,0.076621
-444.305420,432.586670,784.149170,0.077717
-447.875977,427.734375,781.860352,0.078819
-437.164307,431.579590,783.966064,0.079915
-437.438965,432.769775,782.867432,0.081011
-444.305420,433.044434,780.853271,0.082107
-452.819824,438.812256,784.423828,0.083203
-444.488525,433.044434,778.839111,0.084250
-454.467773,427.917480,780.120850,0.085284
-459.411621,430.938721,776.458740,0.086316
-462.524414,430.938721,779.022217,0.087352
-468.475342,440.551758,775.360107,0.088386
-468.841553,439.086914,776.916504,0.089418
-472.595215,441.741943,773.345947,0.090454
-479.095459,441.925049,774.444580,0.091487
-482.299805,461.242676,770.050049,0.092520
-492.645264,456.024170,774.353027,0.093554
-496.948242,462.249756,777.557373,0.094587
-501.434326,461.608887,772.979736,0.095623
-508.026123,461.151123,772.064209,0.096656
-513.610840,468.292236,794.586182,0.097689
-515.258789,470.214844,778.381348,0.098757
-514.343262,475.250244,773.345947,0.099800
-513.885498,474.517822,784.149170,0.100851
-514.801025,475.524902,785.797119,0.101893
-519.104004,481.018066,777.465820,0.102997
-513.793945,477.264404,781.311035,0.104039
-519.927979,463.714600,768.493652,0.105072
-523.498535,471.588135,774.902344,0.106104
-508.300781,463.989258,772.705078,0.107140
-517.639160,457.397461,782.043457,0.108174
-493.011475,463.531494,782.043457,0.109206
-505.828857,459.228516,781.494141,0.110244
-504.913330,455.200195,778.015137,0.111278
-499.786377,457.580566,777.648926,0.112312
-497.039795,455.566406,783.782959,0.113349
-480.102539,459.503174,774.993896,0.114382
-479.003906,447.784424,770.965576,0.115417
-475.067139,447.143555,775.634766,0.116450
-466.918945,446.502686,777.557373,0.117484
-465.179443,422.424316,786.712646,0.118521
-451.629639,437.622070,784.332275,0.119554
-453.002930,441.467285,782.592773,0.120588
-448.516846,442.108154,785.705566,0.121624
-453.277588,431.304932,788.452148,0.122657
-443.206787,430.572510,787.994385,0.123690
-442.840576,429.656982,792.938232,0.124727
-436.981201,422.882080,784.423828,0.125761
-433.410645,415.557861,775.268555,0.126795
