ACC_X,ACC_Y,ACC_Z,Time
-467.651367,313.842773,750.091553,0.000067
-479.003906,307.708740,749.450684,0.001256
-469.665527,317.230225,758.422852,0.002439
-454.010010,321.166992,776.641846,0.003609
-439.910889,327.941895,789.642334,0.004780
-428.375244,326.660156,796.142578,0.005953
-431.762695,335.357666,778.747559,0.007122
-466.461182,334.442139,776.641846,0.008289
-466.735840,329.406738,774.993896,0.009454
-465.179443,335.540771,789.367676,0.010620
-462.707520,344.604492,802.734375,0.011794
-446.228027,360.900879,815.826416,0.012964
-449.340820,367.675781,834.136963,0.014146
-444.580078,369.781494,825.531006,0.015316
-454.010010,366.394043,813.629150,0.016485
-463.714600,367.858887,806.030273,0.017659
-469.848633,375.732422,793.945312,0.018828
-455.017090,378.021240,800.170898,0.019998
-448.699951,371.795654,816.650391,0.021163
-451.263428,382.415771,843.566895,0.022328
-448.333740,384.429932,824.249268,0.023502
-449.157715,380.859375,814.178467,0.024669
-463.256836,380.584717,813.812256,0.025837
-457.855225,386.993408,800.354004,0.027010
-454.742432,384.796143,803.649902,0.028178
-460.327148,385.894775,811.248779,0.029351
-455.474854,387.084961,812.347412,0.030519
-455.108643,377.014160,811.431885,0.031687
-444.396973,371.429443,803.741455,0.032858
-447.784424,371.704102,807.403564,0.034027
-452.728271,366.210938,799.530029,0.035195
-446.044922,371.337891,807.769775,0.036364
-450.988770,366.302490,799.072266,0.037532
-444.488525,365.203857,798.614502,0.038703
-449.432373,361.267090,803.192139,0.039871
-444.213867,364.196777,799.530029,0.041039
-444.488525,354.217529,806.854248,0.042207
-450.439453,353.302002,800.445557,0.043376
-453.735352,356.597900,797.241211,0.044548
-453.369141,350.738525,799.072266,0.045716
-458.221436,343.414307,790.924072,0.046884
-455.108643,341.308594,798.156738,0.048052
-448.974609,344.512939,799.987793,0.049221
-444.488525,340.393066,802.917480,0.050392
-449.523926,342.407227,791.839600,0.051561
-443.939209,338.470459,793.121338,0.052729
-451.263428,332.427979,791.839600,0.053900
-452.545166,338.562012,787.811279,0.055067
-455.383301,333.435059,788.635254,0.056250
-458.587646,327.117920,795.501709,0.057419
-453.735352,332.153320,792.205811,0.058586
-456.481934,332.519531,784.515381,0.059759
-453.826904,329.223633,788.452148,0.060927
-453.552246,335.174561,779.479980,0.062099
-463.714600,329.040527,778.015137,0.063267
-461.425781,330.871582,784.790039,0.064436
-467.834473,339.660645,787.628174,0.065609
-464.996338,343.963623,790.557861,0.066777
-465.637207,344.238281,796.508789,0.067956
-468.841553,343.414307,793.212891,0.069124
-464.447021,349.456787,790.283203,0.070292
-469.848633,341.766357,792.938232,0.071468
-472.137451,356.506348,789.733887,0.072636
-482.299805,350.097656,793.121338,0.073695
-484.039307,351.379395,801.544189,0.074431
-479.553223,353.759766,800.170898,0.075166
-473.236084,362.091064,805.480957,0.075901
-474.060059,356.689453,802.734375,0.076640
-473.327637,351.562500,803.192139,0.077375
-471.771240,357.604980,797.973633,0.078110
-469.848633,363.922119,798.248291,0.078844
-467.926025,363.464355,798.980713,0.079581
-468.750000,359.527588,799.804688,0.080316
-465.179443,361.724854,797.515869,0.081051
-470.306396,358.795166,799.713135,0.081788
-472.869873,361.450195,806.579590,0.082524
-474.517822,357.055664,805.938721,0.083258
-465.911865,359.802246,804.199219,0.083993
-472.137451,368.499756,800.720215,0.084730
-464.721680,374.176025,804.473877,0.085466
-464.904785,369.781494,805.847168,0.086201
-465.820312,363.189697,807.312012,0.086935
-469.940186,366.119385,804.107666,0.087671
-473.785400,363.555908,805.297852,0.088406
-474.975586,355.682373,798.065186,0.089141
-474.975586,367.858887,796.508789,0.089895
-476.715088,363.647461,800.811768,0.090634
-475.067139,366.210938,806.213379,0.091369
-465.087891,359.893799,809.326172,0.092105
-458.587646,366.943359,798.339844,0.092841
-453.735352,361.358643,804.840088,0.093576
-472.045898,368.865967,809.692383,0.094311
-459.411621,359.985352,809.875488,0.095067
-460.418701,369.232178,811.706543,0.095804
-466.918945,367.401123,806.945801,0.096540
-466.644287,366.485596,815.368652,0.097316
-458.038330,367.034912,814.544678,0.098052
-458.679199,369.506836,815.917969,0.098787
-461.059570,371.154785,813.537598,0.099521
-463.256836,362.274170,810.974121,0.100262
-460.144043,360.443115,811.157227,0.100997
-463.989258,363.189697,809.234619,0.101732
-460.144043,370.971680,809.417725,0.102467
-459.136963,371.063232,811.157227,0.103205
-455.566406,359.893799,803.924561,0.103941
-460.235596,360.900879,810.699463,0.104675
-466.461182,365.570068,804.840088,0.105410
-463.348389,359.344482,802.093506,0.106145
-463.256836,351.837158,802.093506,0.106880
-471.496582,362.548828,801.086426,0.107615
-470.672607,357.421875,801.818848,0.108363
-469.757080,359.252930,805.480957,0.109109
-462.615967,351.928711,796.875000,0.109850
-468.750000,359.619141,791.381836,0.110591
-476.074219,358.520508,796.051025,0.111331
-480.285645,363.281250,797.607422,0.112070
-482.116699,356.872559,793.121338,0.112810
-486.877441,360.351562,797.058105,0.113555
-490.997314,368.408203,807.952881,0.114294
-482.940674,363.372803,799.530029,0.115034
-485.229492,364.471436,805.847168,0.115773
-483.306885,369.781494,800.628662,0.116507
-478.546143,367.858887,796.875000,0.117240
-475.799561,370.056152,796.691895,0.117973
-481.933594,359.619141,801.269531,0.118713
-482.574463,378.295898,805.755615,0.119448
-480.651855,375.274658,805.755615,0.120183
-465.728760,379.302979,811.981201,0.120917
-491.546631,386.810303,819.305420,0.121654
-468.566895,389.373779,813.171387,0.122390
-450.347900,385.437012,819.122314,0.123125
-454.742432,381.958008,813.903809,0.123859
-445.587158,390.380859,816.558838,0.124594
-444.030762,378.295898,818.939209,0.125329
-437.988281,383.331299,814.910889,0.126064
-439.910889,381.774902,815.551758,0.126799
-437.164307,384.796143,812.622070,0.127532
-427.642822,388.000488,810.607910,0.128264
-431.488037,385.620117,818.756104,0.129002
-428.924561,393.585205,822.784424,0.129756
-427.001953,395.507812,823.791504,0.130497
-428.192139,398.803711,824.523926,0.131234
-432.403564,396.606445,825.988770,0.131991
-424.896240,397.521973,828.277588,0.132729
-423.156738,398.437500,824.707031,0.133464
-425.537109,386.810303,833.862305,0.134200
-427.825928,399.627686,829.010010,0.134935
-426.086426,404.479980,829.833984,0.135670
-425.720215,402.008057,822.784424,0.136405
-425.354004,395.507812,822.784424,0.137144
-431.671143,375.915527,824.981689,0.137885
-428.375244,395.233154,831.665039,0.138621
-428.741455,393.310547,828.277588,0.139355
-431.671143,399.444580,821.228027,0.140094
-430.755615,391.937256,828.186035,0.140829
-437.347412,390.197754,823.150635,0.141564
-437.988281,397.888184,824.890137,0.142298
-444.396973,397.521973,829.376221,0.143034
-441.925049,420.318604,825.622559,0.143777
-444.122314,449.249268,857.391357,0.144527
-464.172363,405.487061,904.632568,0.145265
-462.341309,401.641846,893.920898,0.145999
-463.714600,415.832520,881.195068,0.146734
-453.094482,428.192139,866.912842,0.147474
-466.461182,430.847168,845.397949,0.148209
-460.876465,414.184570,837.615967,0.148944
-454.650879,408.874512,813.812256,0.149679
-470.031738,402.740479,805.572510,0.150414
-472.961426,394.226074,801.177979,0.151149
-481.475830,390.930176,803.192139,0.151883
-479.644775,391.662598,815.093994,0.152622
-484.039307,408.416748,822.692871,0.153357
-471.862793,412.170410,836.700439,0.154093
-473.785400,419.403076,838.165283,0.154828
-476.440430,410.247803,838.165283,0.155563
-483.032227,406.402588,821.868896,0.156298
-485.412598,397.338867,816.101074,0.157033
-501.617432,391.845703,803.741455,0.157771
-497.314453,395.324707,805.847168,0.158505
-506.286621,395.599365,796.691895,0.159240
-506.469727,406.860352,802.368164,0.159975
-506.469727,416.290283,811.340332,0.160725
-495.208740,418.029785,820.495605,0.161463
-490.814209,416.473389,827.819824,0.162200
-484.130859,415.649414,836.059570,0.162939
-498.321533,407.592773,828.826904,0.163675
-492.187500,402.465820,827.728271,0.164411
-489.532471,395.874023,816.192627,0.165147
-503.540039,395.965576,807.678223,0.165886
-498.962402,418.121338,813.812256,0.166622
-498.321533,416.015625,814.178467,0.167387
-488.067627,419.128418,824.249268,0.168124
-496.582031,417.755127,843.017578,0.168859
-488.250732,420.410156,839.996338,0.169594
-470.306396,425.811768,846.862793,0.170330
-468.292236,426.635742,852.722168,0.171080
-469.024658,417.480469,842.834473,0.171817
-490.539551,413.269043,837.982178,0.172552
-478.271484,417.114258,827.545166,0.173302
-477.447510,415.374756,821.319580,0.174042
-480.834961,412.445068,818.023682,0.174779
-481.842041,405.120850,820.037842,0.175516
-478.363037,405.212402,820.129395,0.176261
-450.897217,411.529541,822.509766,0.176999
-466.735840,407.043457,826.263428,0.177738
-456.756592,400.634766,823.242188,0.178476
-455.291748,396.331787,815.826416,0.179228
-459.228516,391.754150,837.432861,0.179969
-457.672119,383.514404,809.326172,0.180708
-462.158203,378.753662,803.741455,0.181459
-466.278076,383.697510,804.199219,0.182208
-465.637207,374.542236,802.642822,0.182965
-461.425781,371.612549,806.030273,0.183731
-451.995850,370.239258,795.776367,0.184474
-452.911377,366.760254,794.586182,0.185214
-445.861816,366.485596,799.896240,0.185954
-455.383301,360.809326,795.776367,0.186692
-452.911377,355.224609,793.487549,0.187430
-451.263428,337.097168,786.437988,0.188171
-455.383301,358.337402,781.951904,0.188915
-461.334229,348.815918,776.367188,0.189653
-450.073242,353.210449,785.705566,0.190391
-456.024170,339.935303,783.782959,0.191130
-455.474854,341.125488,780.212402,0.191868
-450.073242,341.766357,781.219482,0.192607
-447.875977,332.244873,777.191162,0.193342
-450.988770,332.977295,774.719238,0.194082
-439.270020,330.230713,775.817871,0.194817
-462.890625,330.047607,776.000977,0.195558
-445.037842,346.710205,778.656006,0.196292
-433.135986,326.019287,777.465820,0.197029
-438.995361,323.272705,773.803711,0.197762
-438.995361,316.497803,774.902344,0.198494
-443.206787,320.892334,769.775391,0.199239
-444.396973,313.201904,765.014648,0.199974
-452.270508,318.603516,768.951416,0.200707
-449.340820,319.152832,766.845703,0.201440
-442.749023,320.709229,759.521484,0.202176
-444.213867,319.427490,759.796143,0.202908
-444.030762,308.441162,762.268066,0.203641
-440.826416,317.047119,763.458252,0.204374
-439.270020,308.807373,758.789062,0.205112
-440.185547,312.835693,759.063721,0.205847
-448.608398,314.392090,759.979248,0.206580
-447.326660,311.553955,760.803223,0.207320
-455.657959,305.603027,768.127441,0.208056
-450.897217,305.236816,765.380859,0.208791
-453.002930,299.560547,764.556885,0.209525
-453.369141,315.673828,771.514893,0.210260
-449.249268,315.582275,776.092529,0.210995
-447.418213,315.582275,777.557373,0.211729
-443.939209,319.244385,776.184082,0.212482
-437.896729,314.758301,781.860352,0.213219
-443.847656,315.490723,784.790039,0.213955
