ACC_X,ACC_Y,ACC_Z,Time
-110.50415,841.003418,503.90625,0.942857
-107.299805,842.74292,506.103516,0.943597
-106.292725,834.777832,501.434326,0.944337
-111.694336,836.05957,503.997803,0.945087
-108.306885,834.136963,505.096436,0.945828
-106.292725,838.7146,504.089355,0.946579
-107.299805,836.334229,512.969971,0.947327
-105.926514,830.932617,493.469238,0.948104
-115.081787,836.700439,503.814697,0.948848
-108.673096,836.791992,500.701904,0.949588
-115.356445,841.73584,501.617432,0.950328
-111.694336,836.242676,507.385254,0.951068
-114.16626,834.320068,507.202148,0.951809
-110.321045,837.158203,495.300293,0.952549
-113.342285,828.735352,491.729736,0.953302
-110.137939,833.679199,491.363525,0.954049
-105.285645,833.770752,489.074707,0.954801
-107.849121,843.017578,498.413086,0.955551
-111.602783,832.580566,493.286133,0.956299
-111.328125,828.918457,491.638184,0.957047
-113.525391,831.207275,494.110107,0.957787
-103.271484,837.158203,493.377686,0.958527
-107.299805,829.925537,495.025635,0.959268
-112.1521,831.298828,501.983643,0.960009
-103.546143,839.447021,500.427246,0.96075
-113.433838,850.158691,513.519287,0.961498
-113.250732,834.869385,518.096924,0.962241
-115.081787,851.074219,513.061523,0.962984
-109.49707,845.214844,493.19458,0.963724
-105.102539,851.074219,518.737793,0.964464
-111.968994,861.419678,508.850098,0.965204
-112.426758,840.362549,511.230469,0.965944
-114.990234,851.165771,513.977051,0.966684
-110.778809,856.47583,537.963867,0.967424
-113.067627,853.363037,515.258789,0.968164
-108.123779,847.045898,518.005371,0.968904
-121.21582,851.898193,515.625,0.969644
-117.645264,849.334717,518.005371,0.970384
-114.532471,854.278564,513.702393,0.971125
-117.462158,842.468262,511.779785,0.971866
-138.427734,855.377197,509.674072,0.972606
-124.603271,845.306396,508.575439,0.973346
-122.497559,839.72168,511.779785,0.9741
-120.117188,849.243164,514.434814,0.974841
-112.976074,848.876953,508.300781,0.975582
-121.032715,846.862793,515.533447,0.976322
-124.786377,852.44751,515.350342,0.977072
-117.645264,848.327637,512.786865,0.977812
-123.22998,848.236084,516.448975,0.978552
-123.962402,850.158691,518.737793,0.979292
-118.927002,846.679688,512.878418,0.980041
-122.497559,851.715088,518.280029,0.980782
-127.166748,850.982666,510.681152,0.981522
-124.969482,845.855713,519.470215,0.982262
-127.166748,839.263916,511.230469,0.983003
-130.371094,842.285156,512.237549,0.983744
-130.371094,840.362549,510.5896,0.984485
-136.047363,841.461182,506.378174,0.985225
-130.828857,842.376709,503.448486,0.985965
-131.103516,842.376709,499.694824,0.986706
-134.490967,842.285156,501.342773,0.987447
-129.91333,832.672119,500.427246,0.988188
-129.089355,836.791992,501.342773,0.988929
-123.962402,839.080811,503.90625,0.989669
-132.93457,835.510254,499.786377,0.990409
-124.053955,834.594727,503.814697,0.99115
-122.589111,840.362549,514.343262,0.99189
-126.251221,845.214844,511.779785,0.992631
-124.87793,841.918945,511.322021,0.993372
