ACC_X,ACC_Y,ACC_Z,Time
-85.327148,774.627686,574.951172,1.371511
-89.080811,792.84668,565.704346,1.372268
-92.651367,798.522949,570.739746,1.373008
-87.70752,803.375244,569.732666,1.373747
-84.686279,799.804688,572.479248,1.374487
-84.686279,795.86792,570.556641,1.375236
-82.122803,797.973633,565.979004,1.375976
-85.144043,799.804688,570.922852,1.376716
-82.489014,794.952393,567.626953,1.377456
-75.256348,797.515869,572.753906,1.378228
-78.00293,797.332764,562.591553,1.378968
-77.362061,801.086426,568.267822,1.379707
-82.672119,792.022705,562.683105,1.380447
-86.975098,790.557861,561.126709,1.381195
-79.833984,792.84668,567.810059,1.381932
-81.939697,788.818359,563.781738,1.382679
-79.284668,793.487549,565.063477,1.38342
-78.552246,797.332764,567.718506,1.384173
-76.629639,788.635254,569.274902,1.384913
-76.99585,797.424316,567.626953,1.385652
-79.742432,793.212891,566.070557,1.386392
-48.065186,796.966553,569.366455,1.387141
-78.369141,796.600342,566.986084,1.38788
-71.594238,799.072266,570.19043,1.388704
-75.164795,796.875,567.260742,1.389444
-78.277588,800.537109,568.359375,1.390195
-80.566406,794.494629,568.908691,1.390935
-79.376221,817.199707,569.641113,1.391674
-81.207275,797.058105,562.957764,1.392413
-80.200195,799.713135,567.352295,1.393162
-81.939697,796.783447,570.831299,1.393901
-76.171875,799.713135,563.873291,1.39464
-79.925537,773.4375,569.274902,1.395379
-85.601807,790.19165,566.986084,1.396129
-81.298828,802.642822,565.704346,1.396868
-82.397461,799.89624,567.443848,1.397607
-74.157715,798.431396,566.070557,1.398347
-74.157715,801.086426,574.310303,1.399095
-79.284668,805.389404,573.028564,1.399834
-79.742432,802.734375,578.613281,1.400574
-84.411621,795.043945,569.091797,1.401313
-82.763672,803.649902,569.641113,1.402062
-79.650879,796.508789,567.169189,1.402801
-80.657959,801.452637,569.732666,1.40354
-89.172363,802.276611,563.323975,1.404279
-85.510254,803.649902,567.718506,1.405029
-88.348389,801.9104,567.443848,1.405768
-80.841064,804.199219,577.423096,1.406507
-81.573486,807.037354,569.641113,1.407247
-84.503174,810.058594,570.373535,1.408032
-89.447021,806.57959,567.993164,1.408821
-86.791992,799.804688,576.965332,1.40957
-84.503174,810.424805,564.239502,1.410373
-87.158203,804.016113,563.781738,1.411115
-78.00293,804.199219,568.817139,1.411856
-86.700439,806.304932,572.937012,1.412597
-87.432861,808.776855,576.507568,1.413351
-82.305908,813.446045,573.21167,1.414134
-83.221436,806.030273,578.887939,1.414885
-89.996338,810.699463,574.584961,1.415639
-82.946777,811.340332,580.9021,1.41642
-85.876465,811.981201,572.662354,1.417162
-83.862305,810.974121,573.577881,1.417903
-83.312988,811.065674,579.986572,1.418643
-84.136963,814.63623,578.063965,1.419394
-84.136963,814.27002,581.726074,1.420135
-82.763672,809.783936,574.859619,1.420876
