ACC_X,ACC_Y,ACC_Z
404.063995,407.967987,835.455994
390.399994,411.872009,837.408020
396.256012,407.967987,835.455994
392.351990,411.872009,835.455994
390.399994,409.920013,825.695984
390.399994,407.967987,835.455994
390.399994,415.776001,833.504028
390.399994,423.584015,831.552002
394.303986,409.920013,837.408020
386.496002,413.824005,833.504028
396.256012,411.872009,831.552002
392.351990,409.920013,841.312012
388.447998,407.967987,819.840027
388.447998,406.015991,829.599976
384.544006,413.824005,821.791992
382.592010,407.967987,823.744019
382.592010,417.727997,823.744019
384.544006,415.776001,827.648010
392.351990,413.824005,815.935974
390.399994,415.776001,821.791992
386.496002,409.920013,819.840027
388.447998,413.824005,821.791992
378.687988,419.679993,821.791992
372.832001,411.872009,831.552002
386.496002,407.967987,829.599976
390.399994,409.920013,827.648010
384.544006,415.776001,825.695984
386.496002,411.872009,815.935974
386.496002,407.967987,819.840027
386.496002,409.920013,817.888000
376.735992,406.015991,821.791992
378.687988,415.776001,821.791992
382.592010,407.967987,823.744019
384.544006,413.824005,815.935974
378.687988,406.015991,817.888000
392.351990,404.063995,825.695984
382.592010,411.872009,815.935974
378.687988,415.776001,821.791992
384.544006,409.920013,825.695984
384.544006,409.920013,823.744019
386.496002,402.112000,825.695984
384.544006,409.920013,821.791992
384.544006,409.920013,823.744019
382.592010,402.112000,829.599976
382.592010,407.967987,825.695984
388.447998,409.920013,821.791992
392.351990,402.112000,817.888000
386.496002,407.967987,823.744019
382.592010,402.112000,829.599976
386.496002,402.112000,823.744019
400.160004,400.160004,823.744019
382.592010,407.967987,823.744019
380.640015,398.208008,819.840027
386.496002,409.920013,815.935974
386.496002,404.063995,831.552002
386.496002,396.256012,819.840027
386.496002,400.160004,831.552002
392.351990,402.112000,831.552002
386.496002,404.063995,823.744019
382.592010,407.967987,819.840027
392.351990,396.256012,823.744019
386.496002,398.208008,823.744019
396.256012,402.112000,815.935974
382.592010,404.063995,825.695984
394.303986,398.208008,831.552002
390.399994,396.256012,827.648010
388.447998,402.112000,825.695984
398.208008,413.824005,829.599976
396.256012,415.776001,829.599976
400.160004,404.063995,821.791992
396.256012,409.920013,821.791992
386.496002,406.015991,835.455994
394.303986,398.208008,831.552002
394.303986,404.063995,821.791992
392.351990,402.112000,825.695984
394.303986,402.112000,829.599976
396.256012,404.063995,835.455994
394.303986,404.063995,835.455994
390.399994,400.160004,839.359985
390.399994,400.160004,837.408020
402.112000,398.208008,839.359985
398.208008,402.112000,835.455994
400.160004,409.920013,837.408020
394.303986,404.063995,827.648010
390.399994,404.063995,841.312012
394.303986,396.256012,829.599976
390.399994,404.063995,829.599976
392.351990,407.967987,831.552002
386.496002,406.015991,835.455994
392.351990,400.160004,829.599976
396.256012,396.256012,829.599976
396.256012,398.208008,833.504028
390.399994,406.015991,837.408020
392.351990,402.112000,829.599976
388.447998,411.872009,835.455994
396.256012,404.063995,839.359985
392.351990,400.160004,831.552002
392.351990,398.208008,831.552002
394.303986,406.015991,833.504028
386.496002,407.967987,829.599976
394.303986,409.920013,837.408020
394.303986,406.015991,825.695984
394.303986,404.063995,833.504028
386.496002,407.967987,829.599976
388.447998,404.063995,829.599976
382.592010,415.776001,829.599976
378.687988,407.967987,825.695984
378.687988,413.824005,829.599976
386.496002,402.112000,819.840027
388.447998,409.920013,821.791992
380.640015,402.112000,825.695984
380.640015,406.015991,821.791992
380.640015,411.872009,819.840027
384.544006,409.920013,821.791992
384.544006,413.824005,825.695984
388.447998,415.776001,819.840027
382.592010,415.776001,821.791992
390.399994,409.920013,825.695984
390.399994,409.920013,827.648010
388.447998,409.920013,821.791992
378.687988,423.584015,823.744019
380.640015,415.776001,817.888000
388.447998,419.679993,819.840027
378.687988,421.631989,821.791992
378.687988,421.631989,815.935974
380.640015,419.679993,813.984009
388.447998,419.679993,821.791992
384.544006,421.631989,821.791992
384.544006,421.631989,815.935974
378.687988,423.584015,806.176025
384.544006,413.824005,821.791992
386.496002,421.631989,815.935974
374.783997,419.679993,808.127991
376.735992,421.631989,817.888000
378.687988,411.872009,817.888000
378.687988,417.727997,821.791992
376.735992,415.776001,819.840027
370.880005,421.631989,813.984009
376.735992,423.584015,819.840027
380.640015,423.584015,810.080017
380.640015,419.679993,813.984009
380.640015,415.776001,810.080017
380.640015,411.872009,802.271973
376.735992,407.967987,804.223999
366.976013,413.824005,817.888000
370.880005,419.679993,804.223999
372.832001,415.776001,806.176025
374.783997,419.679993,813.984009
378.687988,407.967987,813.984009
372.832001,409.920013,810.080017
372.832001,409.920013,804.223999
380.640015,411.872009,808.127991
374.783997,409.920013,817.888000
380.640015,413.824005,804.223999
372.832001,417.727997,806.176025
374.783997,411.872009,808.127991
370.880005,407.967987,806.176025
370.880005,402.112000,813.984009
372.832001,409.920013,812.031982
372.832001,415.776001,808.127991
376.735992,411.872009,817.888000
378.687988,409.920013,815.935974
374.783997,409.920013,817.888000
376.735992,411.872009,817.888000
372.832001,404.063995,815.935974
374.783997,409.920013,808.127991
382.592010,406.015991,817.888000
378.687988,415.776001,817.888000
378.687988,411.872009,817.888000
378.687988,411.872009,817.888000
378.687988,411.872009,819.840027
388.447998,406.015991,812.031982
374.783997,409.920013,817.888000
374.783997,411.872009,821.791992
372.832001,406.015991,821.791992
372.832001,409.920013,812.031982
378.687988,415.776001,821.791992
380.640015,407.967987,829.599976
380.640015,407.967987,823.744019
380.640015,407.967987,819.840027
374.783997,407.967987,823.744019
370.880005,407.967987,815.935974
370.880005,411.872009,819.840027
380.640015,402.112000,829.599976
380.640015,407.967987,831.552002
380.640015,409.920013,831.552002
378.687988,404.063995,829.599976
