ACC_X,ACC_Y,ACC_Z
441.152008,488.000000,776.895996
437.247986,491.903992,772.992004
437.247986,491.903992,765.184021
437.247986,489.951996,769.088013
437.247986,497.760010,765.184021
437.247986,499.712006,771.039978
431.391998,499.712006,765.184021
435.295990,503.615997,769.088013
435.295990,499.712006,763.231995
429.440002,505.567993,767.135986
435.295990,499.712006,771.039978
431.391998,503.615997,769.088013
425.536011,495.808014,767.135986
431.391998,497.760010,765.184021
427.488007,499.712006,767.135986
435.295990,484.096008,774.943970
431.391998,488.000000,771.039978
429.440002,491.903992,772.992004
429.440002,491.903992,769.088013
431.391998,495.808014,774.943970
429.440002,491.903992,776.895996
429.440002,489.951996,771.039978
425.536011,491.903992,767.135986
417.727997,491.903992,767.135986
423.584015,495.808014,769.088013
427.488007,495.808014,771.039978
415.776001,495.808014,757.375977
417.727997,503.615997,761.280029
413.824005,501.664001,767.135986
413.824005,501.664001,767.135986
415.776001,509.471985,759.328003
407.967987,509.471985,759.328003
409.920013,515.328003,759.328003
406.015991,503.615997,757.375977
407.967987,511.424011,759.328003
400.160004,507.519989,769.088013
404.063995,507.519989,755.424011
409.920013,511.424011,761.280029
407.967987,517.280029,763.231995
411.872009,491.903992,755.424011
406.015991,503.615997,749.567993
411.872009,503.615997,749.567993
404.063995,515.328003,747.616028
407.967987,519.231995,743.711975
400.160004,515.328003,743.711975
406.015991,515.328003,747.616028
406.015991,528.992004,733.952026
407.967987,525.088013,741.760010
394.303986,525.088013,730.047974
400.160004,519.231995,728.096008
404.063995,519.231995,722.239990
398.208008,513.375977,724.192017
404.063995,517.280029,726.143982
394.303986,519.231995,722.239990
398.208008,523.135986,722.239990
404.063995,525.088013,728.096008
407.967987,517.280029,735.903992
413.824005,517.280029,741.760010
413.824005,528.992004,732.000000
409.920013,517.280029,743.711975
419.679993,517.280029,745.664001
421.631989,525.088013,747.616028
409.920013,530.943970,743.711975
413.824005,538.752014,751.520020
421.631989,530.943970,747.616028
429.440002,538.752014,749.567993
423.584015,544.607971,753.471985
435.295990,542.656006,755.424011
431.391998,556.320007,753.471985
435.295990,558.271973,739.807983
439.200012,558.271973,741.760010
443.104004,566.080017,743.711975
450.911987,571.935974,732.000000
445.056000,585.599976,726.143982
445.056000,583.648010,730.047974
458.720001,587.552002,720.288025
448.959991,581.695984,718.335999
448.959991,587.552002,716.383972
462.623993,593.408020,702.719971
456.768005,593.408020,704.671997
445.056000,595.359985,694.911987
454.816010,585.599976,692.960022
454.816010,599.263977,696.864014
443.104004,585.599976,696.864014
447.007996,591.455994,689.056030
448.959991,585.599976,685.151978
456.768005,581.695984,679.296021
447.007996,585.599976,681.247986
445.056000,579.744019,691.007996
450.911987,581.695984,685.151978
450.911987,591.455994,687.104004
450.911987,591.455994,694.911987
458.720001,595.359985,691.007996
454.816010,579.744019,689.056030
452.864014,587.552002,700.768005
464.575989,593.408020,698.815979
458.720001,585.599976,712.479980
466.528015,585.599976,708.575989
460.671997,589.504028,712.479980
460.671997,589.504028,710.528015
466.528015,577.791992,712.479980
464.575989,585.599976,716.383972
462.623993,573.888000,718.335999
474.335999,562.176025,720.288025
472.384003,571.935974,710.528015
482.144012,558.271973,712.479980
482.144012,566.080017,708.575989
486.048004,568.031982,706.624023
486.048004,569.984009,708.575989
488.000000,569.984009,712.479980
495.808014,571.935974,714.432007
505.567993,573.888000,714.432007
499.712006,568.031982,718.335999
503.615997,564.127991,716.383972
499.712006,562.176025,728.096008
507.519989,568.031982,720.288025
513.375977,560.223999,724.192017
509.471985,554.367981,730.047974
509.471985,560.223999,724.192017
509.471985,546.559998,733.952026
507.519989,548.512024,741.760010
505.567993,534.848022,743.711975
513.375977,523.135986,743.711975
515.328003,521.184021,728.096008
509.471985,521.184021,733.952026
513.375977,515.328003,735.903992
507.519989,521.184021,737.856018
509.471985,519.231995,737.856018
503.615997,517.280029,730.047974
497.760010,515.328003,735.903992
491.903992,527.039978,733.952026
499.712006,519.231995,728.096008
509.471985,515.328003,735.903992
497.760010,515.328003,718.335999
501.664001,521.184021,728.096008
495.808014,519.231995,728.096008
501.664001,511.424011,726.143982
497.760010,511.424011,737.856018
495.808014,507.519989,737.856018
493.855988,507.519989,737.856018
486.048004,505.567993,741.760010
491.903992,495.808014,739.807983
488.000000,497.760010,737.856018
484.096008,489.951996,735.903992
489.951996,482.144012,732.000000
489.951996,480.191986,733.952026
486.048004,476.287994,741.760010
488.000000,472.384003,745.664001
480.191986,474.335999,747.616028
480.191986,472.384003,745.664001
476.287994,460.671997,743.711975
482.144012,466.528015,743.711975
472.384003,466.528015,747.616028
470.432007,456.768005,755.424011
474.335999,454.816010,745.664001
472.384003,450.911987,737.856018
466.528015,450.911987,735.903992
468.480011,439.200012,747.616028
472.384003,439.200012,741.760010
466.528015,429.440002,737.856018
458.720001,431.391998,743.711975
456.768005,413.824005,737.856018
458.720001,419.679993,737.856018
462.623993,409.920013,737.856018
456.768005,411.872009,743.711975
452.864014,398.208008,743.711975
456.768005,390.399994,743.711975
452.864014,392.351990,747.616028
456.768005,380.640015,749.567993
456.768005,374.783997,751.520020
452.864014,374.783997,755.424011
450.911987,365.023987,755.424011
452.864014,368.928009,755.424011
452.864014,368.928009,755.424011
452.864014,349.407990,759.328003
458.720001,353.312012,755.424011
456.768005,357.216003,753.471985
452.864014,357.216003,761.280029
452.864014,351.359985,763.231995
458.720001,343.552002,755.424011
466.528015,343.552002,757.375977
464.575989,343.552002,749.567993
470.432007,349.407990,763.231995
462.623993,320.127991,749.567993
468.480011,337.696014,751.520020
466.528015,333.791992,755.424011
472.384003,331.839996,767.135986
474.335999,333.791992,769.088013
478.239990,331.839996,772.992004
468.480011,318.175995,778.848022
476.287994,324.032013,784.703979
480.191986,312.320007,782.752014
489.951996,316.223999,792.512024
491.903992,320.127991,788.607971
491.903992,316.223999,786.656006
493.855988,312.320007,796.416016
489.951996,314.272003,804.223999
491.903992,312.320007,800.320007
509.471985,304.511993,806.176025
507.519989,312.320007,800.320007
513.375977,310.368011,806.176025
503.615997,312.320007,810.080017
517.280029,308.415985,817.888000
517.280029,300.608002,808.127991
513.375977,300.608002,810.080017
525.088013,306.463989,813.984009
523.135986,314.272003,804.223999
532.895996,304.511993,810.080017
530.943970,302.559998,829.599976
523.135986,298.656006,819.840027
532.895996,310.368011,825.695984
527.039978,300.608002,825.695984
540.703979,292.799988,821.791992
534.848022,310.368011,829.599976
527.039978,304.511993,837.408020
540.703979,304.511993,837.408020
534.848022,298.656006,839.359985
527.039978,302.559998,841.312012
532.895996,304.511993,835.455994
532.895996,306.463989,835.455994
534.848022,294.752014,827.648010
532.895996,294.752014,819.840027
532.895996,298.656006,831.552002
528.992004,290.847992,837.408020
527.039978,296.704010,829.599976
532.895996,298.656006,817.888000
523.135986,306.463989,815.935974
521.184021,306.463989,812.031982
521.184021,306.463989,808.127991
511.424011,290.847992,813.984009
505.567993,294.752014,806.176025
521.184021,292.799988,802.271973
523.135986,302.559998,802.271973
525.088013,300.608002,794.463989
525.088013,300.608002,802.271973
523.135986,304.511993,804.223999
515.328003,310.368011,806.176025
521.184021,296.704010,802.271973
515.328003,292.799988,802.271973
525.088013,296.704010,806.176025
525.088013,314.272003,810.080017
