ACC_X,ACC_Y,ACC_Z,Time
-437.438965,674.835205,583.282471,0.000132
-446.594238,683.349609,587.493896,0.001027
-437.164307,679.046631,594.360352,0.002940
-441.284180,685.729980,588.958740,0.004883
-432.312012,689.575195,591.705322,0.006793
-438.354492,689.575195,590.332031,0.008707
-437.805176,694.610596,591.064453,0.010659
-432.586670,688.934326,586.486816,0.012569
-434.234619,694.152832,587.127686,0.014232
-433.959961,691.131592,589.782715,0.016164
-433.593750,690.582275,599.670410,0.018078
-428.924561,690.399170,587.860107,0.020014
-426.727295,696.441650,588.958740,0.021922
-422.149658,688.934326,591.522217,0.023852
-426.177979,681.701660,595.092773,0.025785
-426.269531,688.201904,591.522217,0.027691
-424.804688,681.518555,589.691162,0.029621
-423.797607,672.271729,590.881348,0.031527
-422.424316,675.476074,580.444336,0.033433
-420.959473,682.342529,579.803467,0.035360
-420.959473,673.828125,585.021973,0.037265
-424.163818,678.131104,586.761475,0.039195
-426.086426,682.250977,580.535889,0.041103
-426.361084,679.229736,596.649170,0.043009
-423.065186,679.321289,591.247559,0.044939
-437.164307,689.575195,606.353760,0.046844
-434.051514,682.525635,601.135254,0.048774
-435.058594,685.821533,599.761963,0.050702
-435.699463,692.504883,593.353271,0.052608
-429.748535,681.884766,592.254639,0.054538
-430.297852,687.469482,593.627930,0.056443
-425.354004,681.884766,589.324951,0.058348
-429.565430,668.518066,589.782715,0.060281
-432.037354,673.736572,565.704346,0.062187
-424.896240,671.905518,587.310791,0.064183
-418.945312,668.243408,591.705322,0.066202
-422.698975,669.799805,587.768555,0.068138
-424.804688,669.708252,585.205078,0.070053
-430.023193,667.968750,586.578369,0.072004
-426.086426,659.729004,589.965820,0.073914
-422.882080,668.060303,584.014893,0.075849
-423.156738,673.645020,592.620850,0.077750
-424.255371,665.954590,584.564209,0.079654
-418.670654,673.828125,591.796875,0.080520
-421.875000,682.434082,586.853027,0.081261
-420.410156,680.053711,596.740723,0.082001
-427.459717,681.060791,590.972900,0.082741
-426.635742,682.617188,595.733643,0.083482
-418.762207,686.096191,598.114014,0.084223
-420.593262,677.490234,602.325439,0.084962
-425.537109,680.419922,595.733643,0.085702
-426.177979,683.258057,598.663330,0.086460
-403.930664,685.180664,602.691650,0.087200
-419.860840,684.906006,599.487305,0.087940
-424.163818,691.497803,595.642090,0.088679
-422.515869,689.941406,596.008301,0.089429
-423.065186,682.708740,599.212646,0.090168
-401.916504,689.300537,593.719482,0.090908
-417.388916,682.891846,597.473145,0.091647
-419.860840,690.673828,595.733643,0.092387
-412.445068,660.644531,591.796875,0.093127
-418.487549,680.419922,594.451904,0.093866
-420.867920,678.771973,589.324951,0.094606
-420.318604,683.624268,594.451904,0.095346
-425.994873,683.715820,590.057373,0.096086
