ACC_X,ACC_Y,ACC_Z,Time
-481.109619,697.448730,557.373047,0.000157
-481.475830,694.885254,560.760498,0.000917
-487.976074,688.476562,553.985596,0.001697
-481.201172,691.955566,561.309814,0.002442
-488.800049,693.695068,568.908691,0.003187
-486.694336,691.589355,549.041748,0.003932
-487.060547,686.645508,559.204102,0.004684
-490.814209,695.068359,564.605713,0.005429
-493.286133,686.645508,562.042236,0.006173
-492.919922,691.131592,551.879883,0.006918
-482.757568,689.208984,557.647705,0.007674
-489.166260,684.722900,550.781250,0.008419
-481.292725,685.821533,553.894043,0.009163
-489.074707,683.807373,550.415039,0.009908
-485.412598,697.265625,561.309814,0.010707
-481.658936,694.061279,554.809570,0.011454
-489.624023,684.906006,554.626465,0.012198
-485.595703,681.152344,559.478760,0.012942
-477.905273,684.539795,556.823730,0.013699
-485.961914,681.976318,557.739258,0.014444
-486.145020,681.793213,557.922363,0.015188
-487.884521,681.060791,560.394287,0.015933
-488.800049,701.385498,554.809570,0.016687
-482.757568,682.067871,549.041748,0.017432
-486.602783,683.349609,551.879883,0.018176
-490.722656,679.229736,553.527832,0.018921
-482.666016,677.307129,554.443359,0.019666
-480.834961,678.955078,547.119141,0.020401
-486.328125,676.208496,547.027588,0.021135
-480.468750,678.497314,554.992676,0.021870
-479.003906,677.947998,554.351807,0.022629
-484.222412,678.497314,543.273926,0.023374
-483.673096,702.484131,553.894043,0.024119
-483.215332,679.138184,546.844482,0.024864
-478.729248,679.321289,550.323486,0.025618
-478.546143,683.532715,552.062988,0.026363
-481.933594,686.553955,543.548584,0.027108
-481.658936,677.947998,549.865723,0.027852
-482.025146,673.828125,552.612305,0.028607
-478.912354,678.588867,546.844482,0.029352
-477.264404,674.468994,545.928955,0.030096
-481.292725,682.891846,552.703857,0.030841
-484.588623,685.729980,552.429199,0.031595
-484.313965,686.370850,551.147461,0.032340
-478.820801,685.272217,553.894043,0.033112
-479.370117,681.610107,554.901123,0.033857
-483.947754,680.603027,549.133301,0.034612
-482.574463,678.039551,557.098389,0.035356
-480.743408,674.194336,539.062500,0.036101
-475.891113,685.913086,550.781250,0.036845
-476.074219,684.082031,554.077148,0.037599
-478.179932,686.462402,550.781250,0.038343
-477.081299,678.863525,546.569824,0.039087
-483.215332,677.673340,548.583984,0.039831
-476.348877,673.461914,545.562744,0.040585
-471.954346,681.884766,545.196533,0.041330
-469.207764,679.595947,537.506104,0.042074
-474.517822,674.560547,545.196533,0.042818
-471.313477,681.060791,548.217773,0.043571
-475.524902,671.447754,538.513184,0.044315
-478.088379,676.025391,541.442871,0.045091
-475.982666,673.736572,543.457031,0.045854
-477.539062,673.828125,547.027588,0.046629
-473.510742,675.567627,549.041748,0.047408
-474.334717,676.208496,549.591064,0.048185
-472.503662,680.236816,538.146973,0.048930
