ACC_X,ACC_Y,ACC_Z
435.295990,528.992004,732.000000
435.295990,528.992004,732.000000
435.295990,523.135986,733.952026
439.200012,523.135986,733.952026
435.295990,530.943970,730.047974
435.295990,532.895996,739.807983
433.343994,534.848022,737.856018
427.488007,532.895996,733.952026
425.536011,534.848022,737.856018
425.536011,528.992004,732.000000
435.295990,530.943970,739.807983
433.343994,532.895996,735.903992
435.295990,527.039978,733.952026
431.391998,528.992004,728.096008
427.488007,527.039978,743.711975
425.536011,527.039978,741.760010
427.488007,530.943970,726.143982
425.536011,525.088013,728.096008
431.391998,527.039978,722.239990
427.488007,536.799988,732.000000
425.536011,528.992004,739.807983
429.440002,532.895996,739.807983
421.631989,534.848022,735.903992
425.536011,527.039978,730.047974
423.584015,538.752014,733.952026
423.584015,532.895996,726.143982
421.631989,538.752014,732.000000
421.631989,525.088013,735.903992
423.584015,528.992004,728.096008
423.584015,521.184021,726.143982
427.488007,530.943970,730.047974
413.824005,530.943970,728.096008
425.536011,534.848022,730.047974
419.679993,532.895996,732.000000
419.679993,525.088013,733.952026
423.584015,523.135986,730.047974
427.488007,521.184021,726.143982
427.488007,527.039978,722.239990
421.631989,515.328003,728.096008
423.584015,532.895996,726.143982
413.824005,523.135986,733.952026
423.584015,530.943970,733.952026
423.584015,527.039978,733.952026
419.679993,534.848022,739.807983
413.824005,527.039978,732.000000
417.727997,532.895996,730.047974
423.584015,523.135986,733.952026
413.824005,532.895996,733.952026
415.776001,530.943970,743.711975
421.631989,536.799988,730.047974
427.488007,528.992004,741.760010
423.584015,525.088013,732.000000
423.584015,527.039978,733.952026
423.584015,525.088013,732.000000
417.727997,521.184021,735.903992
423.584015,523.135986,737.856018
413.824005,528.992004,735.903992
421.631989,523.135986,743.711975
417.727997,528.992004,743.711975
423.584015,523.135986,733.952026
421.631989,525.088013,737.856018
425.536011,525.088013,732.000000
413.824005,525.088013,743.711975
417.727997,523.135986,737.856018
415.776001,528.992004,733.952026
419.679993,519.231995,735.903992
419.679993,519.231995,735.903992
