ACC_X,ACC_Y,ACC_Z
575.840027,384.544006,696.864014
568.031982,396.256012,692.960022
571.935974,394.303986,692.960022
571.935974,394.303986,692.960022
575.840027,388.447998,696.864014
571.935974,392.351990,696.864014
573.888000,396.256012,698.815979
573.888000,392.351990,696.864014
571.935974,390.399994,698.815979
571.935974,392.351990,704.671997
573.888000,396.256012,702.719971
577.791992,392.351990,694.911987
579.744019,396.256012,698.815979
579.744019,394.303986,710.528015
577.791992,400.160004,706.624023
571.935974,394.303986,712.479980
575.840027,394.303986,704.671997
575.840027,394.303986,706.624023
581.695984,394.303986,702.719971
575.840027,394.303986,712.479980
583.648010,398.208008,716.383972
583.648010,400.160004,714.432007
585.599976,400.160004,714.432007
583.648010,407.967987,714.432007
583.648010,402.112000,716.383972
577.791992,402.112000,716.383972
579.744019,394.303986,720.288025
581.695984,390.399994,716.383972
587.552002,396.256012,708.575989
581.695984,392.351990,710.528015
585.599976,398.208008,708.575989
583.648010,404.063995,716.383972
583.648010,402.112000,714.432007
591.455994,398.208008,710.528015
585.599976,396.256012,708.575989
587.552002,392.351990,702.719971
587.552002,386.496002,704.671997
581.695984,388.447998,714.432007
585.599976,396.256012,714.432007
587.552002,396.256012,712.479980
587.552002,390.399994,712.479980
599.263977,396.256012,706.624023
599.263977,398.208008,710.528015
589.504028,398.208008,716.383972
593.408020,396.256012,720.288025
599.263977,400.160004,708.575989
589.504028,398.208008,716.383972
597.312012,404.063995,704.671997
595.359985,400.160004,714.432007
601.216003,404.063995,712.479980
591.455994,398.208008,712.479980
597.312012,400.160004,716.383972
603.168030,407.967987,708.575989
601.216003,394.303986,712.479980
603.168030,404.063995,712.479980
603.168030,406.015991,712.479980
601.216003,400.160004,698.815979
601.216003,392.351990,710.528015
597.312012,400.160004,708.575989
607.072021,390.399994,702.719971
601.216003,386.496002,708.575989
603.168030,386.496002,694.911987
597.312012,394.303986,712.479980
601.216003,382.592010,708.575989
607.072021,390.399994,696.864014
601.216003,388.447998,691.007996
597.312012,396.256012,698.815979
597.312012,390.399994,696.864014
597.312012,396.256012,708.575989
601.216003,392.351990,683.200012
593.408020,386.496002,681.247986
601.216003,394.303986,689.056030
593.408020,396.256012,687.104004
589.504028,400.160004,689.056030
589.504028,396.256012,685.151978
591.455994,390.399994,683.200012
593.408020,390.399994,675.392029
585.599976,392.351990,675.392029
587.552002,396.256012,673.440002
589.504028,396.256012,681.247986
587.552002,384.544006,675.392029
587.552002,382.592010,671.487976
583.648010,382.592010,671.487976
583.648010,388.447998,667.583984
579.744019,384.544006,669.536011
577.791992,390.399994,671.487976
583.648010,392.351990,663.679993
575.840027,390.399994,671.487976
579.744019,400.160004,659.776001
573.888000,407.967987,663.679993
581.695984,400.160004,657.823975
577.791992,409.920013,665.632019
577.791992,409.920013,648.064026
583.648010,407.967987,659.776001
573.888000,407.967987,663.679993
587.552002,417.727997,661.728027
575.840027,415.776001,665.632019
575.840027,407.967987,663.679993
577.791992,406.015991,653.919983
591.455994,398.208008,657.823975
577.791992,392.351990,661.728027
583.648010,394.303986,661.728027
581.695984,392.351990,659.776001
583.648010,384.544006,663.679993
581.695984,390.399994,663.679993
585.599976,372.832001,657.823975
587.552002,368.928009,671.487976
589.504028,368.928009,677.343994
597.312012,365.023987,677.343994
589.504028,374.783997,677.343994
597.312012,376.735992,677.343994
603.168030,374.783997,675.392029
603.168030,372.832001,689.056030
610.976013,372.832001,694.911987
612.927979,368.928009,691.007996
626.591980,361.119995,704.671997
618.783997,355.264008,708.575989
620.736023,349.407990,694.911987
626.591980,347.455994,702.719971
630.495972,345.503998,706.624023
624.640015,331.839996,708.575989
630.495972,320.127991,708.575989
636.351990,325.984009,702.719971
628.544006,314.272003,700.768005
626.591980,312.320007,692.960022
634.400024,318.175995,687.104004
620.736023,318.175995,692.960022
626.591980,314.272003,691.007996
632.447998,314.272003,696.864014
628.544006,312.320007,681.247986
636.351990,310.368011,687.104004
634.400024,308.415985,681.247986
636.351990,314.272003,675.392029
628.544006,312.320007,681.247986
638.304016,324.032013,677.343994
640.255981,312.320007,675.392029
630.495972,320.127991,677.343994
630.495972,329.888000,685.151978
632.447998,318.175995,691.007996
630.495972,308.415985,696.864014
634.400024,322.079987,696.864014
636.351990,308.415985,706.624023
650.015991,306.463989,696.864014
644.159973,306.463989,700.768005
648.064026,308.415985,708.575989
642.208008,318.175995,708.575989
644.159973,318.175995,708.575989
650.015991,314.272003,700.768005
642.208008,322.079987,700.768005
640.255981,318.175995,694.911987
648.064026,324.032013,694.911987
636.351990,324.032013,683.200012
632.447998,329.888000,689.056030
632.447998,329.888000,683.200012
646.112000,333.791992,689.056030
634.400024,331.839996,685.151978
618.783997,333.791992,679.296021
618.783997,327.936005,692.960022
609.023987,345.503998,687.104004
601.216003,361.119995,679.296021
603.168030,374.783997,669.536011
585.599976,382.592010,675.392029
587.552002,380.640015,671.487976
595.359985,386.496002,685.151978
601.216003,386.496002,679.296021
614.880005,376.735992,685.151978
624.640015,376.735992,694.911987
638.304016,357.216003,698.815979
642.208008,337.696014,698.815979
648.064026,331.839996,704.671997
646.112000,337.696014,702.719971
653.919983,318.175995,698.815979
661.728027,316.223999,694.911987
648.064026,329.888000,704.671997
653.919983,318.175995,716.383972
648.064026,269.376007,710.528015
650.015991,286.944000,710.528015
659.776001,324.032013,706.624023
657.823975,294.752014,716.383972
655.872009,275.231995,710.528015
648.064026,318.175995,708.575989
655.872009,339.648010,694.911987
650.015991,341.600006,696.864014
650.015991,337.696014,720.288025
650.015991,366.976013,712.479980
644.159973,398.208008,704.671997
655.872009,406.015991,700.768005
659.776001,402.112000,696.864014
650.015991,407.967987,696.864014
640.255981,448.959991,698.815979
