ACC_X,ACC_Y,ACC_Z
790.559998,419.679993,573.888000
788.607971,421.631989,575.840027
790.559998,419.679993,571.935974
788.607971,411.872009,566.080017
790.559998,409.920013,571.935974
800.320007,423.584015,564.127991
786.656006,411.872009,554.367981
786.656006,406.015991,566.080017
784.703979,415.776001,564.127991
782.752014,409.920013,564.127991
784.703979,402.112000,568.031982
786.656006,406.015991,569.984009
788.607971,409.920013,571.935974
794.463989,411.872009,564.127991
796.416016,406.015991,564.127991
802.271973,407.967987,564.127991
792.512024,411.872009,568.031982
788.607971,406.015991,568.031982
794.463989,411.872009,558.271973
794.463989,415.776001,571.935974
794.463989,411.872009,564.127991
802.271973,406.015991,560.223999
806.176025,409.920013,562.176025
806.176025,409.920013,568.031982
796.416016,409.920013,566.080017
796.416016,407.967987,566.080017
806.176025,409.920013,568.031982
796.416016,400.160004,564.127991
804.223999,402.112000,564.127991
802.271973,402.112000,560.223999
802.271973,406.015991,568.031982
806.176025,402.112000,571.935974
810.080017,407.967987,558.271973
808.127991,400.160004,564.127991
813.984009,406.015991,560.223999
800.320007,409.920013,560.223999
806.176025,390.399994,560.223999
808.127991,404.063995,566.080017
810.080017,407.967987,562.176025
806.176025,411.872009,575.840027
796.416016,407.967987,564.127991
808.127991,406.015991,564.127991
806.176025,400.160004,571.935974
808.127991,406.015991,569.984009
812.031982,406.015991,566.080017
808.127991,400.160004,560.223999
810.080017,400.160004,564.127991
819.840027,407.967987,562.176025
812.031982,411.872009,558.271973
813.984009,402.112000,568.031982
808.127991,407.967987,558.271973
815.935974,400.160004,562.176025
815.935974,407.967987,558.271973
810.080017,409.920013,556.320007
817.888000,411.872009,560.223999
810.080017,407.967987,558.271973
815.935974,404.063995,560.223999
813.984009,407.967987,564.127991
813.984009,406.015991,558.271973
817.888000,406.015991,552.416016
810.080017,409.920013,560.223999
813.984009,406.015991,556.320007
806.176025,409.920013,558.271973
800.320007,411.872009,554.367981
808.127991,407.967987,564.127991
812.031982,415.776001,556.320007
815.935974,411.872009,568.031982
819.840027,411.872009,552.416016
812.031982,409.920013,556.320007
808.127991,406.015991,569.984009
812.031982,409.920013,568.031982
808.127991,411.872009,568.031982
800.320007,415.776001,568.031982
812.031982,409.920013,562.176025
817.888000,411.872009,558.271973
806.176025,413.824005,562.176025
817.888000,413.824005,564.127991
810.080017,402.112000,564.127991
802.271973,404.063995,562.176025
794.463989,404.063995,562.176025
802.271973,409.920013,564.127991
802.271973,407.967987,564.127991
804.223999,409.920013,554.367981
806.176025,419.679993,556.320007
794.463989,417.727997,560.223999
798.367981,413.824005,564.127991
786.656006,417.727997,564.127991
792.512024,415.776001,558.271973
792.512024,413.824005,554.367981
790.559998,417.727997,558.271973
790.559998,431.391998,560.223999
780.799988,415.776001,558.271973
786.656006,417.727997,552.416016
782.752014,425.536011,560.223999
786.656006,423.584015,560.223999
774.943970,429.440002,552.416016
782.752014,421.631989,558.271973
776.895996,427.488007,562.176025
774.943970,427.488007,556.320007
782.752014,427.488007,554.367981
778.848022,413.824005,554.367981
761.280029,423.584015,564.127991
767.135986,423.584015,564.127991
772.992004,427.488007,552.416016
765.184021,429.440002,564.127991
767.135986,429.440002,562.176025
763.231995,427.488007,566.080017
761.280029,431.391998,558.271973
763.231995,435.295990,564.127991
757.375977,433.343994,560.223999
757.375977,437.247986,564.127991
753.471985,437.247986,562.176025
749.567993,441.152008,556.320007
747.616028,441.152008,550.463989
741.760010,439.200012,546.559998
753.471985,433.343994,548.512024
743.711975,437.247986,552.416016
749.567993,443.104004,560.223999
751.520020,441.152008,552.416016
743.711975,441.152008,560.223999
739.807983,441.152008,546.559998
743.711975,441.152008,556.320007
743.711975,448.959991,552.416016
743.711975,447.007996,550.463989
739.807983,431.391998,554.367981
743.711975,447.007996,556.320007
735.903992,441.152008,560.223999
735.903992,439.200012,550.463989
739.807983,447.007996,548.512024
730.047974,439.200012,542.656006
735.903992,452.864014,544.607971
733.952026,448.959991,550.463989
732.000000,447.007996,548.512024
730.047974,441.152008,548.512024
730.047974,441.152008,540.703979
732.000000,450.911987,540.703979
737.856018,441.152008,550.463989
722.239990,452.864014,552.416016
726.143982,445.056000,552.416016
732.000000,447.007996,542.656006
730.047974,458.720001,542.656006
724.192017,447.007996,554.367981
722.239990,448.959991,544.607971
722.239990,447.007996,548.512024
726.143982,447.007996,552.416016
732.000000,450.911987,548.512024
720.288025,462.623993,554.367981
726.143982,452.864014,540.703979
730.047974,458.720001,550.463989
730.047974,458.720001,548.512024
726.143982,452.864014,542.656006
720.288025,450.911987,546.559998
728.096008,452.864014,544.607971
732.000000,452.864014,538.752014
724.192017,452.864014,538.752014
726.143982,448.959991,540.703979
726.143982,462.623993,538.752014
728.096008,460.671997,538.752014
728.096008,460.671997,556.320007
720.288025,458.720001,552.416016
730.047974,458.720001,550.463989
728.096008,458.720001,548.512024
737.856018,458.720001,542.656006
728.096008,464.575989,544.607971
728.096008,452.864014,546.559998
728.096008,466.528015,550.463989
724.192017,458.720001,538.752014
726.143982,448.959991,534.848022
726.143982,464.575989,538.752014
718.335999,452.864014,538.752014
726.143982,460.671997,542.656006
716.383972,462.623993,542.656006
722.239990,458.720001,540.703979
728.096008,460.671997,540.703979
722.239990,460.671997,534.848022
720.288025,456.768005,546.559998
714.432007,462.623993,552.416016
718.335999,464.575989,538.752014
722.239990,466.528015,538.752014
706.624023,466.528015,540.703979
720.288025,462.623993,534.848022
716.383972,464.575989,544.607971
716.383972,460.671997,542.656006
714.432007,458.720001,532.895996
710.528015,466.528015,538.752014
714.432007,460.671997,540.703979
704.671997,466.528015,542.656006
706.624023,464.575989,542.656006
712.479980,462.623993,546.559998
704.671997,466.528015,540.703979
706.624023,466.528015,540.703979
714.432007,460.671997,540.703979
706.624023,466.528015,538.752014
708.575989,466.528015,538.752014
704.671997,464.575989,538.752014
704.671997,462.623993,542.656006
700.768005,468.480011,550.463989
706.624023,470.432007,548.512024
698.815979,462.623993,550.463989
700.768005,468.480011,550.463989
698.815979,476.287994,544.607971
704.671997,464.575989,536.799988
694.911987,468.480011,530.943970
694.911987,474.335999,534.848022
700.768005,474.335999,532.895996
694.911987,470.432007,530.943970
698.815979,470.432007,538.752014
692.960022,472.384003,536.799988
696.864014,486.048004,528.992004
692.960022,476.287994,528.992004
698.815979,476.287994,528.992004
691.007996,478.239990,540.703979
691.007996,489.951996,532.895996
694.911987,486.048004,523.135986
694.911987,480.191986,528.992004
685.151978,472.384003,519.231995
685.151978,478.239990,530.943970
689.056030,470.432007,523.135986
687.104004,470.432007,525.088013
683.200012,466.528015,515.328003
671.487976,470.432007,515.328003
667.583984,476.287994,519.231995
685.151978,478.239990,517.280029
685.151978,474.335999,525.088013
679.296021,476.287994,513.375977
679.296021,474.335999,519.231995
673.440002,466.528015,513.375977
677.343994,476.287994,515.328003
671.487976,466.528015,519.231995
669.536011,460.671997,525.088013
669.536011,472.384003,515.328003
673.440002,460.671997,515.328003
673.440002,472.384003,517.280029
673.440002,456.768005,515.328003
669.536011,458.720001,509.471985
665.632019,458.720001,513.375977
665.632019,462.623993,507.519989
653.919983,456.768005,511.424011
657.823975,454.816010,511.424011
661.728027,456.768005,515.328003
655.872009,450.911987,499.712006
651.968018,452.864014,499.712006
657.823975,454.816010,505.567993
655.872009,445.056000,505.567993
665.632019,448.959991,503.615997
651.968018,448.959991,507.519989
650.015991,431.391998,517.280029
636.351990,447.007996,517.280029
642.208008,448.959991,521.184021
646.112000,433.343994,525.088013
644.159973,443.104004,523.135986
650.015991,431.391998,521.184021
642.208008,421.631989,513.375977
642.208008,429.440002,519.231995
636.351990,417.727997,523.135986
640.255981,425.536011,519.231995
638.304016,423.584015,527.039978
632.447998,421.631989,523.135986
630.495972,421.631989,536.799988
632.447998,415.776001,527.039978
622.687988,419.679993,536.799988
624.640015,413.824005,536.799988
634.400024,407.967987,540.703979
618.783997,404.063995,538.752014
626.591980,390.399994,544.607971
616.831970,394.303986,538.752014
620.736023,392.351990,538.752014
618.783997,394.303986,534.848022
618.783997,386.496002,536.799988
614.880005,394.303986,536.799988
612.927979,390.399994,538.752014
618.783997,378.687988,530.943970
609.023987,378.687988,540.703979
612.927979,388.447998,530.943970
601.216003,384.544006,534.848022
605.119995,386.496002,530.943970
607.072021,380.640015,532.895996
607.072021,372.832001,530.943970
609.023987,363.071991,528.992004
601.216003,368.928009,530.943970
599.263977,366.976013,538.752014
605.119995,359.167999,534.848022
599.263977,347.455994,527.039978
601.216003,343.552002,536.799988
597.312012,347.455994,538.752014
597.312012,343.552002,534.848022
595.359985,351.359985,538.752014
597.312012,327.936005,540.703979
599.263977,337.696014,534.848022
607.072021,331.839996,532.895996
595.359985,322.079987,540.703979
603.168030,327.936005,542.656006
603.168030,327.936005,544.607971
601.216003,327.936005,550.463989
607.072021,320.127991,540.703979
605.119995,329.888000,534.848022
610.976013,324.032013,528.992004
607.072021,320.127991,532.895996
612.927979,333.791992,523.135986
609.023987,335.743988,532.895996
612.927979,333.791992,542.656006
628.544006,335.743988,536.799988
612.927979,339.648010,542.656006
626.591980,329.888000,544.607971
624.640015,333.791992,536.799988
634.400024,316.223999,544.607971
632.447998,316.223999,538.752014
634.400024,316.223999,540.703979
640.255981,327.936005,542.656006
648.064026,329.888000,538.752014
636.351990,333.791992,542.656006
646.112000,324.032013,546.559998
644.159973,329.888000,554.367981
653.919983,341.600006,546.559998
650.015991,337.696014,544.607971
648.064026,343.552002,548.512024
659.776001,341.600006,556.320007
655.872009,337.696014,546.559998
663.679993,333.791992,542.656006
663.679993,325.984009,542.656006
669.536011,320.127991,542.656006
663.679993,347.455994,538.752014
675.392029,335.743988,548.512024
681.247986,341.600006,552.416016
671.487976,341.600006,556.320007
679.296021,337.696014,554.367981
675.392029,335.743988,550.463989
683.200012,345.503998,554.367981
687.104004,331.839996,544.607971
683.200012,347.455994,544.607971
702.719971,343.552002,550.463989
696.864014,341.600006,556.320007
687.104004,343.552002,546.559998
691.007996,353.312012,550.463989
691.007996,347.455994,544.607971
704.671997,343.552002,532.895996
694.911987,339.648010,530.943970
710.528015,341.600006,527.039978
712.479980,347.455994,530.943970
714.432007,339.648010,534.848022
