ACC_X,ACC_Y,ACC_Z,Time
-150.054932,39.733887,608.734131,1.626089
-144.836426,35.522461,604.064941,1.62683
-106.750488,35.614014,600.128174,1.62757
-106.842041,30.395508,603.790283,1.628311
-116.912842,26.824951,599.304199,1.629052
-99.79248,30.761719,597.930908,1.629793
-89.996338,37.719727,593.444824,1.630534
-88.623047,39.276123,598.571777,1.631274
-87.158203,48.431396,595.092773,1.632031
-65.093994,49.89624,591.064453,1.632775
-33.325195,43.029785,594.360352,1.633516
-37.353516,40.100098,597.106934,1.634257
-37.902832,42.572021,597.290039,1.635
-7.232666,46.325684,599.029541,1.635745
-4.02832,47.790527,600.860596,1.636486
-6.225586,56.121826,609.741211,1.637226
4.02832,59.143066,607.543945,1.637966
41.19873,68.664551,610.107422,1.638706
39.825439,83.129883,610.38208,1.639448
33.14209,85.784912,609.649658,1.640188
38.635254,88.806152,603.69873,1.64093
47.607422,101.898193,606.628418,1.64167
41.381836,102.813721,600.494385,1.642411
35.064697,117.1875,602.966309,1.643152
48.065186,139.984131,604.431152,1.643907
52.55127,137.054443,599.121094,1.64465
44.677734,150.32959,605.712891,1.645391
41.290283,149.414062,631.439209,1.646131
63.537598,155.822754,607.086182,1.646882
59.60083,177.337646,614.593506,1.647623
51.177979,178.985596,619.720459,1.648364
80.657959,164.337158,623.657227,1.649104
98.7854,175.964355,664.031982,1.649854
47.515869,200.408936,675.292969,1.650595
59.60083,225.036621,695.800781,1.651336
77.270508,228.240967,706.787109,1.652076
54.840088,255.523682,737.823486,1.652827
38.818359,258.728027,759.979248,1.653568
51.727295,277.22168,761.993408,1.654309
44.586182,302.490234,769.134521,1.65505
23.712158,310.638428,774.536133,1.655798
50.445557,323.730469,790.283203,1.65654
68.115234,343.597412,815.368652,1.65728
30.761719,345.428467,816.741943,1.658021
26.184082,363.372803,821.228027,1.658762
46.508789,373.168945,839.172363,1.659516
29.846191,369.9646,848.236084,1.660257
-22.247314,374.084473,832.580566,1.660997
3.112793,369.232178,825.805664,1.661742
-39.093018,356.964111,804.016113,1.662489
-88.07373,333.1604,764.831543,1.66323
-124.969482,344.329834,745.880127,1.66397
-141.357422,353.485107,738.739014,1.664719
-162.780762,350.55542,746.795654,1.665462
-174.682617,337.097168,750.640869,1.666203
-167.633057,302.764893,773.254395,1.666943
-181.182861,296.356201,762.084961,1.667684
-309.906006,296.081543,733.795166,1.668433
-313.110352,301.849365,722.076416,1.669174
-212.585449,325.012207,716.033936,1.669915
-335.449219,330.230713,725.097656,1.670735
-315.673828,334.716797,731.414795,1.671476
-257.080078,335.083008,736.907959,1.672217
-298.00415,340.85083,752.01416,1.672958
-306.152344,345.703125,764.556885,1.6737
-286.193848,353.668213,786.804199,1.674441
