ACC_X,ACC_Y,ACC_Z,Time
-55.847168,825.073242,556.640625,1.668896
-59.783936,817.474365,558.197021,1.669655
-57.58667,822.32666,552.79541,1.670397
-61.248779,821.228027,554.077148,1.671138
-59.234619,815.734863,557.006836,1.671879
-53.009033,816.925049,559.204102,1.672622
-51.635742,807.495117,557.373047,1.673363
-54.840088,839.996338,565.52124,1.674105
-49.530029,818.481445,554.168701,1.674846
-57.128906,817.749023,559.47876,1.675595
-56.488037,799.163818,549.957275,1.676411
-51.9104,815.368652,556.45752,1.677143
-51.452637,820.3125,552.978516,1.677875
-57.769775,813.446045,549.316406,1.678624
-59.875488,812.164307,554.260254,1.679356
-58.502197,813.171387,558.47168,1.680087
-55.57251,817.840576,557.189941,1.680818
-58.59375,817.016602,548.76709,1.681558
-56.121826,820.495605,550.140381,1.6823
-54.199219,822.692871,549.591064,1.683041
-46.508789,824.157715,556.732178,1.683782
-43.762207,831.298828,558.654785,1.684523
-50.170898,829.101562,561.584473,1.685264
-49.530029,819.30542,565.063477,1.686005
-47.88208,820.037842,567.718506,1.686746
-41.015625,832.855225,560.48584,1.687495
-41.748047,831.298828,560.48584,1.688226
-38.17749,840.545654,566.986084,1.688958
-41.381836,836.05957,570.007324,1.68969
-47.607422,822.601318,573.303223,1.690449
-42.938232,834.320068,569.091797,1.691192
-40.374756,828.735352,566.070557,1.691933
-52.093506,825.3479,569.458008,1.692674
-51.544189,821.044922,567.901611,1.693415
-61.523438,827.911377,568.359375,1.694172
-61.798096,826.721191,572.387695,1.694937
-58.319092,822.235107,568.450928,1.695684
-56.671143,824.249268,567.810059,1.696424
-44.677734,834.228516,563.049316,1.697163
-50.720215,829.650879,569.366455,1.697903
-49.530029,827.178955,561.767578,1.698643
-41.8396,823.608398,562.774658,1.699394
-35.614014,823.516846,562.408447,1.700138
-44.494629,823.150635,562.774658,1.700879
-45.135498,820.404053,572.387695,1.70162
-46.600342,819.30542,557.098389,1.702427
-50.537109,826.904297,556.915283,1.703198
-48.065186,821.502686,557.373047,1.70395
-46.875,821.044922,558.654785,1.704691
-45.410156,815.460205,562.225342,1.705432
-55.389404,814.086914,557.4646,1.706174
-47.88208,814.819336,560.028076,1.706916
-39.001465,816.009521,553.527832,1.707657
-49.163818,813.812256,559.570312,1.708398
-52.001953,816.375732,555.358887,1.709139
-48.706055,817.29126,553.527832,1.7099
-41.931152,813.537598,551.696777,1.710632
-41.381836,810.150146,562.316895,1.711363
-45.410156,801.177979,551.330566,1.712097
-48.431396,802.368164,549.499512,1.712839
-37.17041,813.995361,548.309326,1.71359
-43.487549,809.60083,553.527832,1.714336
-44.586182,801.177979,548.492432,1.71508
-43.945312,800.994873,544.464111,1.715836
-44.403076,796.875,544.555664,1.716579
-45.593262,799.804688,550.78125,1.71732
-40.557861,793.945312,546.386719,1.718062
-43.395996,793.945312,539.245605,1.718803
-44.403076,786.254883,542.816162,1.719544
-42.388916,792.572021,545.288086,1.720285
-38.818359,792.755127,546.569824,1.721027
-41.107178,794.677734,548.675537,1.721779
-32.501221,794.494629,553.80249,1.722511
-32.318115,792.480469,552.062988,1.723242
-25.177002,794.86084,547.119141,1.723973
-26.733398,797.88208,548.583984,1.72471
-26.000977,795.410156,545.837402,1.725452
-29.937744,795.684814,550.048828,1.726194
-23.986816,795.959473,560.028076,1.726935
-27.648926,797.515869,553.710938,1.72768
-32.684326,799.713135,548.492432,1.728422
-30.578613,802.91748,550.048828,1.729163
-35.705566,804.56543,555.725098,1.729904
-30.853271,804.016113,554.626465,1.730646
-35.15625,801.9104,553.527832,1.731377
-36.712646,805.023193,549.77417,1.732108
-43.395996,797.241211,556.274414,1.73284
-33.508301,806.945801,553.80249,1.733571
-34.057617,805.389404,544.647217,1.734326
-28.656006,802.459717,547.302246,1.735068
-32.13501,810.974121,554.626465,1.735809
-26.367188,816.375732,554.351807,1.736549
-39.001465,818.664551,556.549072,1.737299
-34.515381,824.615479,565.338135,1.73804
-32.592773,827.911377,561.767578,1.73878
-31.12793,825.98877,564.788818,1.73952
-34.790039,821.960449,566.711426,1.74027
-49.255371,817.749023,562.774658,1.741011
-46.600342,824.432373,569.18335,1.741751
-45.593262,820.404053,568.725586,1.742491
-49.072266,826.99585,560.211182,1.743241
-51.177979,837.982178,567.169189,1.743982
-50.811768,828.277588,569.641113,1.744722
-49.621582,833.129883,571.289062,1.745462
-48.88916,835.327148,571.014404,1.746212
-50.628662,835.876465,580.444336,1.746953
-44.403076,832.305908,584.106445,1.747694
-39.459229,830.749512,589.050293,1.74852
-27.282715,833.129883,579.437256,1.749262
-35.522461,837.799072,594.177246,1.750002
-32.043457,842.468262,591.430664,1.750743
-37.078857,839.263916,594.63501,1.751484
-27.648926,833.770752,597.473145,1.752224
-39.733887,837.158203,585.662842,1.752965
-34.332275,830.749512,590.789795,1.753705
-37.719727,839.172363,584.289551,1.754445
-40.19165,838.806152,584.289551,1.755186
-41.107178,836.05957,569.549561,1.755955
-42.205811,838.348389,564.788818,1.756703
-60.241699,827.270508,563.232422,1.757444
-62.164307,819.213867,554.351807,1.758185
-58.868408,822.143555,555.175781,1.758927
-52.825928,814.361572,545.013428,1.759668
-61.248779,812.530518,548.76709,1.760409
-51.269531,818.847656,553.070068,1.76115
-49.163818,815.368652,552.337646,1.761891
-43.945312,827.270508,558.105469,1.762632
-25.634766,813.079834,562.133789,1.763369
-38.452148,812.530518,583.831787,1.7641
-39.367676,815.826416,571.655273,1.764831
-37.17041,820.404053,583.557129,1.765562
-32.867432,817.474365,580.352783,1.7663
-30.853271,821.960449,576.873779,1.76704
-34.515381,826.263428,579.711914,1.76778
-33.050537,823.33374,575.500488,1.76852
-32.226562,820.129395,577.423096,1.769274
-44.586182,824.615479,574.035645,1.770021
-51.818848,821.044922,569.091797,1.770782
-53.192139,813.720703,562.316895,1.771527
-60.699463,809.326172,557.830811,1.772268
-56.304932,816.009521,560.119629,1.77303
-49.89624,817.840576,557.647705,1.773774
-48.065186,813.537598,561.950684,1.774516
-37.628174,805.57251,557.830811,1.775275
-32.592773,813.720703,550.415039,1.776016
-30.303955,813.262939,555.267334,1.776757
-32.684326,812.62207,555.633545,1.777499
-36.16333,807.58667,549.316406,1.778286
-35.980225,812.255859,546.478271,1.779066
-50.994873,812.347412,554.901123,1.779827
-48.980713,809.051514,546.936035,1.780591
-62.164307,806.57959,550.598145,1.781332
