ACC_X,ACC_Y,ACC_Z
614.880005,374.783997,714.432007
620.736023,376.735992,714.432007
620.736023,378.687988,710.528015
630.495972,380.640015,714.432007
620.736023,382.592010,706.624023
612.927979,378.687988,714.432007
622.687988,386.496002,712.479980
620.736023,380.640015,704.671997
610.976013,380.640015,710.528015
616.831970,376.735992,708.575989
612.927979,378.687988,714.432007
618.783997,384.544006,716.383972
612.927979,378.687988,712.479980
616.831970,376.735992,708.575989
616.831970,376.735992,716.383972
618.783997,374.783997,708.575989
618.783997,378.687988,712.479980
618.783997,376.735992,712.479980
618.783997,378.687988,712.479980
618.783997,378.687988,712.479980
614.880005,376.735992,716.383972
610.976013,378.687988,704.671997
614.880005,376.735992,706.624023
618.783997,376.735992,710.528015
616.831970,376.735992,702.719971
612.927979,378.687988,700.768005
616.831970,380.640015,704.671997
618.783997,376.735992,706.624023
610.976013,380.640015,708.575989
607.072021,374.783997,706.624023
610.976013,386.496002,710.528015
612.927979,388.447998,704.671997
618.783997,374.783997,702.719971
618.783997,388.447998,712.479980
612.927979,378.687988,712.479980
601.216003,388.447998,710.528015
607.072021,378.687988,708.575989
610.976013,390.399994,706.624023
614.880005,388.447998,702.719971
614.880005,384.544006,702.719971
618.783997,382.592010,706.624023
610.976013,390.399994,712.479980
609.023987,384.544006,708.575989
601.216003,382.592010,710.528015
610.976013,382.592010,708.575989
605.119995,386.496002,710.528015
609.023987,388.447998,708.575989
609.023987,384.544006,698.815979
612.927979,384.544006,712.479980
609.023987,388.447998,708.575989
609.023987,378.687988,704.671997
607.072021,392.351990,708.575989
610.976013,382.592010,708.575989
609.023987,388.447998,708.575989
609.023987,390.399994,704.671997
603.168030,390.399994,700.768005
607.072021,396.256012,708.575989
610.976013,390.399994,702.719971
605.119995,396.256012,700.768005
607.072021,384.544006,702.719971
605.119995,378.687988,706.624023
605.119995,386.496002,710.528015
607.072021,382.592010,708.575989
609.023987,388.447998,706.624023
607.072021,384.544006,708.575989
607.072021,382.592010,716.383972
614.880005,374.783997,702.719971
612.927979,384.544006,712.479980
614.880005,386.496002,704.671997
603.168030,378.687988,700.768005
605.119995,386.496002,702.719971
601.216003,390.399994,708.575989
609.023987,382.592010,702.719971
612.927979,386.496002,706.624023
614.880005,388.447998,706.624023
601.216003,376.735992,706.624023
609.023987,388.447998,702.719971
605.119995,378.687988,706.624023
607.072021,380.640015,716.383972
614.880005,370.880005,708.575989
610.976013,376.735992,704.671997
614.880005,380.640015,706.624023
609.023987,370.880005,712.479980
610.976013,370.880005,706.624023
605.119995,378.687988,702.719971
603.168030,380.640015,714.432007
610.976013,361.119995,714.432007
610.976013,372.832001,702.719971
607.072021,374.783997,712.479980
605.119995,374.783997,706.624023
607.072021,370.880005,704.671997
603.168030,372.832001,712.479980
