ACC_X,ACC_Y,ACC_Z
815.935974,64.416000,583.648010
812.031982,64.416000,579.744019
808.127991,68.320000,575.840027
813.984009,70.272003,581.695984
804.223999,68.320000,577.791992
808.127991,70.272003,587.552002
813.984009,70.272003,571.935974
800.320007,66.367996,581.695984
804.223999,68.320000,587.552002
798.367981,68.320000,583.648010
810.080017,62.464001,577.791992
808.127991,66.367996,593.408020
806.176025,66.367996,587.552002
808.127991,64.416000,583.648010
804.223999,64.416000,577.791992
810.080017,70.272003,577.791992
804.223999,68.320000,569.984009
804.223999,72.223999,573.888000
796.416016,68.320000,569.984009
794.463989,70.272003,569.984009
780.799988,64.416000,573.888000
798.367981,62.464001,571.935974
792.512024,70.272003,566.080017
794.463989,76.127998,571.935974
798.367981,66.367996,560.223999
794.463989,66.367996,566.080017
788.607971,70.272003,571.935974
790.559998,76.127998,571.935974
776.895996,68.320000,571.935974
786.656006,62.464001,566.080017
784.703979,60.512001,562.176025
788.607971,60.512001,569.984009
784.703979,58.560001,562.176025
784.703979,68.320000,564.127991
782.752014,66.367996,571.935974
776.895996,58.560001,560.223999
790.559998,56.608002,562.176025
784.703979,54.655998,560.223999
784.703979,52.703999,575.840027
776.895996,50.751999,569.984009
780.799988,50.751999,569.984009
782.752014,48.799999,569.984009
786.656006,58.560001,573.888000
784.703979,50.751999,571.935974
778.848022,56.608002,571.935974
786.656006,46.848000,568.031982
788.607971,52.703999,569.984009
788.607971,48.799999,564.127991
790.559998,52.703999,571.935974
786.656006,39.040001,566.080017
782.752014,39.040001,569.984009
790.559998,42.944000,573.888000
794.463989,42.944000,573.888000
780.799988,44.896000,575.840027
790.559998,44.896000,573.888000
790.559998,39.040001,579.744019
790.559998,35.136002,583.648010
786.656006,35.136002,579.744019
788.607971,25.375999,573.888000
792.512024,29.280001,575.840027
788.607971,33.183998,579.744019
790.559998,31.232000,587.552002
794.463989,37.088001,585.599976
788.607971,35.136002,579.744019
794.463989,29.280001,585.599976
792.512024,27.327999,573.888000
788.607971,23.424000,581.695984
798.367981,21.472000,573.888000
788.607971,21.472000,571.935974
788.607971,21.472000,569.984009
792.512024,21.472000,569.984009
790.559998,15.616000,577.791992
796.416016,23.424000,569.984009
794.463989,15.616000,575.840027
794.463989,15.616000,571.935974
794.463989,21.472000,575.840027
798.367981,19.520000,581.695984
792.512024,7.808000,581.695984
792.512024,11.712000,575.840027
792.512024,15.616000,577.791992
800.320007,15.616000,587.552002
792.512024,9.760000,587.552002
788.607971,11.712000,591.455994
792.512024,0.000000,583.648010
788.607971,-3.904000,581.695984
790.559998,0.000000,587.552002
800.320007,11.712000,587.552002
790.559998,3.904000,583.648010
794.463989,-1.952000,587.552002
798.367981,5.856000,589.504028
792.512024,0.000000,573.888000
788.607971,-1.952000,571.935974
798.367981,-3.904000,573.888000
798.367981,-1.952000,569.984009
784.703979,9.760000,575.840027
792.512024,3.904000,571.935974
794.463989,9.760000,571.935974
792.512024,5.856000,585.599976
794.463989,3.904000,575.840027
786.656006,-3.904000,581.695984
788.607971,3.904000,575.840027
784.703979,3.904000,571.935974
780.799988,1.952000,569.984009
784.703979,-1.952000,579.744019
788.607971,1.952000,573.888000
788.607971,1.952000,569.984009
788.607971,7.808000,581.695984
794.463989,-1.952000,587.552002
788.607971,-3.904000,581.695984
792.512024,-1.952000,589.504028
788.607971,-5.856000,579.744019
782.752014,-5.856000,585.599976
794.463989,0.000000,581.695984
790.559998,-3.904000,581.695984
776.895996,-7.808000,575.840027
788.607971,-3.904000,575.840027
786.656006,-3.904000,581.695984
782.752014,-1.952000,575.840027
778.848022,-1.952000,577.791992
780.799988,-3.904000,575.840027
772.992004,5.856000,569.984009
771.039978,1.952000,571.935974
772.992004,-1.952000,571.935974
