ACC_X,ACC_Y,ACC_Z
515.328003,425.536011,767.135986
515.328003,431.391998,755.424011
507.519989,429.440002,757.375977
515.328003,441.152008,763.231995
509.471985,439.200012,759.328003
509.471985,437.247986,755.424011
503.615997,441.152008,753.471985
507.519989,445.056000,751.520020
505.567993,445.056000,753.471985
505.567993,439.200012,757.375977
509.471985,447.007996,759.328003
503.615997,443.104004,767.135986
503.615997,439.200012,763.231995
509.471985,433.343994,765.184021
513.375977,425.536011,778.848022
509.471985,431.391998,774.943970
515.328003,423.584015,769.088013
517.280029,423.584015,772.992004
513.375977,431.391998,774.943970
513.375977,421.631989,771.039978
521.184021,427.488007,765.184021
521.184021,421.631989,765.184021
517.280029,427.488007,774.943970
515.328003,437.247986,769.088013
515.328003,425.536011,769.088013
507.519989,435.295990,769.088013
507.519989,433.343994,757.375977
497.760010,443.104004,757.375977
505.567993,433.343994,757.375977
507.519989,441.152008,757.375977
509.471985,439.200012,763.231995
507.519989,429.440002,757.375977
511.424011,427.488007,757.375977
495.808014,425.536011,755.424011
499.712006,421.631989,755.424011
501.664001,415.776001,761.280029
503.615997,419.679993,761.280029
491.903992,417.727997,757.375977
501.664001,415.776001,761.280029
501.664001,411.872009,761.280029
499.712006,413.824005,765.184021
491.903992,419.679993,757.375977
495.808014,406.015991,759.328003
493.855988,429.440002,759.328003
497.760010,425.536011,759.328003
501.664001,425.536011,743.711975
493.855988,433.343994,753.471985
489.951996,433.343994,753.471985
488.000000,427.488007,755.424011
493.855988,429.440002,743.711975
495.808014,427.488007,751.520020
491.903992,427.488007,745.664001
497.760010,431.391998,741.760010
491.903992,427.488007,749.567993
495.808014,423.584015,755.424011
493.855988,419.679993,755.424011
495.808014,411.872009,757.375977
495.808014,427.488007,753.471985
495.808014,413.824005,763.231995
495.808014,419.679993,769.088013
501.664001,409.920013,772.992004
497.760010,425.536011,759.328003
495.808014,423.584015,761.280029
497.760010,417.727997,761.280029
499.712006,421.631989,767.135986
501.664001,429.440002,759.328003
495.808014,435.295990,753.471985
495.808014,431.391998,753.471985
499.712006,437.247986,753.471985
497.760010,433.343994,761.280029
497.760010,437.247986,753.471985
497.760010,435.295990,751.520020
497.760010,433.343994,753.471985
497.760010,421.631989,755.424011
503.615997,427.488007,763.231995
503.615997,421.631989,763.231995
503.615997,421.631989,761.280029
495.808014,417.727997,763.231995
501.664001,411.872009,767.135986
509.471985,415.776001,767.135986
507.519989,407.967987,769.088013
509.471985,415.776001,771.039978
507.519989,419.679993,771.039978
509.471985,419.679993,771.039978
505.567993,439.200012,761.280029
511.424011,429.440002,761.280029
505.567993,437.247986,771.039978
503.615997,447.007996,763.231995
503.615997,445.056000,755.424011
509.471985,439.200012,761.280029
511.424011,433.343994,761.280029
511.424011,433.343994,761.280029
507.519989,439.200012,767.135986
517.280029,431.391998,769.088013
517.280029,427.488007,767.135986
511.424011,431.391998,774.943970
