ACC_X,ACC_Y,ACC_Z
564.127991,470.432007,669.536011
562.176025,470.432007,673.440002
568.031982,456.768005,669.536011
568.031982,464.575989,675.392029
569.984009,464.575989,669.536011
569.984009,460.671997,663.679993
569.984009,464.575989,667.583984
569.984009,462.623993,673.440002
569.984009,464.575989,673.440002
564.127991,460.671997,671.487976
571.935974,464.575989,655.872009
571.935974,464.575989,661.728027
568.031982,464.575989,663.679993
562.176025,460.671997,665.632019
568.031982,458.720001,663.679993
575.840027,460.671997,663.679993
569.984009,458.720001,663.679993
571.935974,452.864014,669.536011
571.935974,458.720001,659.776001
575.840027,456.768005,661.728027
579.744019,458.720001,673.440002
575.840027,460.671997,675.392029
569.984009,458.720001,673.440002
569.984009,464.575989,667.583984
571.935974,452.864014,677.343994
573.888000,464.575989,667.583984
569.984009,470.432007,667.583984
569.984009,474.335999,677.343994
566.080017,466.528015,675.392029
568.031982,470.432007,673.440002
566.080017,472.384003,671.487976
569.984009,470.432007,667.583984
566.080017,474.335999,663.679993
569.984009,470.432007,663.679993
562.176025,468.480011,665.632019
566.080017,468.480011,655.872009
566.080017,464.575989,650.015991
573.888000,468.480011,659.776001
568.031982,470.432007,661.728027
558.271973,472.384003,653.919983
564.127991,470.432007,659.776001
566.080017,466.528015,651.968018
560.223999,472.384003,661.728027
566.080017,470.432007,655.872009
556.320007,474.335999,665.632019
568.031982,472.384003,661.728027
560.223999,478.239990,661.728027
569.984009,489.951996,661.728027
564.127991,480.191986,669.536011
569.984009,480.191986,665.632019
568.031982,491.903992,661.728027
560.223999,484.096008,655.872009
568.031982,491.903992,665.632019
571.935974,489.951996,669.536011
571.935974,484.096008,667.583984
562.176025,488.000000,665.632019
562.176025,497.760010,673.440002
569.984009,495.808014,661.728027
568.031982,495.808014,677.343994
569.984009,493.855988,667.583984
568.031982,484.096008,675.392029
569.984009,489.951996,673.440002
575.840027,484.096008,671.487976
575.840027,489.951996,673.440002
571.935974,484.096008,677.343994
571.935974,484.096008,673.440002
566.080017,491.903992,677.343994
575.840027,493.855988,673.440002
573.888000,489.951996,673.440002
571.935974,501.664001,671.487976
569.984009,497.760010,673.440002
569.984009,493.855988,675.392029
566.080017,486.048004,669.536011
575.840027,484.096008,665.632019
579.744019,491.903992,677.343994
569.984009,486.048004,679.296021
571.935974,482.144012,667.583984
573.888000,486.048004,679.296021
573.888000,486.048004,685.151978
569.984009,486.048004,679.296021
568.031982,486.048004,679.296021
564.127991,476.287994,675.392029
568.031982,482.144012,675.392029
562.176025,480.191986,681.247986
558.271973,476.287994,663.679993
568.031982,488.000000,665.632019
564.127991,476.287994,669.536011
562.176025,480.191986,675.392029
566.080017,476.287994,673.440002
