ACC_X,ACC_Y,ACC_Z
610.976013,536.799988,554.367981
614.880005,542.656006,548.512024
622.687988,546.559998,556.320007
616.831970,536.799988,550.463989
622.687988,534.848022,550.463989
616.831970,536.799988,548.512024
618.783997,530.943970,552.416016
620.736023,530.943970,548.512024
620.736023,532.895996,550.463989
616.831970,540.703979,564.127991
618.783997,534.848022,558.271973
626.591980,534.848022,550.463989
620.736023,528.992004,558.271973
624.640015,534.848022,556.320007
630.495972,540.703979,558.271973
630.495972,532.895996,560.223999
632.447998,536.799988,560.223999
626.591980,540.703979,552.416016
616.831970,536.799988,556.320007
630.495972,534.848022,560.223999
624.640015,540.703979,562.176025
626.591980,532.895996,558.271973
620.736023,544.607971,556.320007
622.687988,534.848022,558.271973
618.783997,534.848022,560.223999
622.687988,540.703979,556.320007
630.495972,546.559998,558.271973
632.447998,536.799988,560.223999
630.495972,540.703979,554.367981
630.495972,538.752014,554.367981
630.495972,534.848022,550.463989
628.544006,538.752014,560.223999
632.447998,536.799988,556.320007
624.640015,534.848022,556.320007
630.495972,536.799988,554.367981
626.591980,548.512024,550.463989
638.304016,548.512024,554.367981
630.495972,540.703979,554.367981
630.495972,538.752014,560.223999
626.591980,532.895996,564.127991
632.447998,548.512024,554.367981
630.495972,538.752014,554.367981
620.736023,544.607971,554.367981
632.447998,536.799988,552.416016
628.544006,534.848022,552.416016
636.351990,544.607971,566.080017
628.544006,550.463989,556.320007
634.400024,550.463989,558.271973
620.736023,544.607971,558.271973
630.495972,550.463989,554.367981
630.495972,540.703979,560.223999
630.495972,546.559998,560.223999
630.495972,548.512024,558.271973
630.495972,546.559998,556.320007
636.351990,542.656006,560.223999
630.495972,550.463989,554.367981
628.544006,564.127991,554.367981
634.400024,550.463989,560.223999
632.447998,550.463989,558.271973
634.400024,548.512024,560.223999
632.447998,538.752014,554.367981
632.447998,544.607971,550.463989
632.447998,544.607971,558.271973
630.495972,552.416016,556.320007
628.544006,554.367981,554.367981
634.400024,534.848022,571.935974
630.495972,534.848022,560.223999
634.400024,548.512024,556.320007
632.447998,538.752014,552.416016
632.447998,548.512024,552.416016
626.591980,556.320007,558.271973
630.495972,550.463989,558.271973
624.640015,550.463989,552.416016
628.544006,552.416016,554.367981
630.495972,550.463989,558.271973
636.351990,542.656006,554.367981
634.400024,548.512024,560.223999
624.640015,554.367981,554.367981
626.591980,554.367981,548.512024
634.400024,550.463989,550.463989
634.400024,550.463989,556.320007
638.304016,548.512024,554.367981
634.400024,550.463989,558.271973
642.208008,548.512024,554.367981
640.255981,546.559998,552.416016
634.400024,558.271973,556.320007
628.544006,554.367981,556.320007
624.640015,546.559998,556.320007
630.495972,552.416016,556.320007
632.447998,552.416016,548.512024
634.400024,556.320007,560.223999
638.304016,556.320007,560.223999
632.447998,548.512024,566.080017
634.400024,552.416016,562.176025
630.495972,544.607971,556.320007
638.304016,548.512024,554.367981
634.400024,560.223999,564.127991
636.351990,556.320007,556.320007
628.544006,556.320007,560.223999
634.400024,558.271973,562.176025
628.544006,556.320007,556.320007
632.447998,552.416016,548.512024
620.736023,568.031982,548.512024
618.783997,548.512024,556.320007
620.736023,542.656006,556.320007
616.831970,560.223999,554.367981
622.687988,564.127991,556.320007
618.783997,554.367981,554.367981
622.687988,560.223999,552.416016
626.591980,564.127991,552.416016
