ACC_X,ACC_Y,ACC_Z,Time
68.023682,897.766113,458.404541,2.133079
70.404053,910.03418,453.277588,2.133818
74.34082,909.484863,462.799072,2.134558
58.959961,902.893066,458.404541,2.135307
69.580078,903.991699,461.791992,2.136048
72.784424,900.146484,457.855225,2.136788
58.776855,906.463623,457.763672,2.137529
66.28418,896.209717,459.777832,2.138279
74.066162,901.062012,463.531494,2.139019
66.28418,899.230957,467.376709,2.139758
65.093994,895.477295,463.623047,2.140498
68.847656,892.913818,461.425781,2.141247
65.185547,896.118164,458.679199,2.141987
63.446045,897.857666,461.791992,2.142727
61.248779,889.160156,457.763672,2.143467
58.410645,894.927979,451.721191,2.144217
52.734375,885.223389,451.721191,2.144957
49.713135,885.681152,443.206787,2.145697
46.600342,886.322021,443.664551,2.146436
53.283691,882.019043,439.544678,2.147186
51.269531,875.244141,439.453125,2.147926
49.530029,875.152588,429.840088,2.148667
47.88208,874.511719,433.59375,2.149407
50.262451,872.314453,427.276611,2.150156
58.410645,870.941162,428.741455,2.150896
47.241211,874.237061,438.812256,2.151636
53.466797,870.025635,433.959961,2.152376
52.642822,875.244141,428.375244,2.153125
50.628662,873.413086,436.065674,2.153865
54.840088,868.927002,445.953369,2.154697
63.446045,876.89209,432.58667,2.155438
57.861328,875.793457,444.30542,2.156189
64.086914,877.807617,447.692871,2.156931
73.150635,879.730225,456.207275,2.157671
63.537598,875.518799,452.453613,2.15841
73.974609,874.511719,448.791504,2.159161
75.256348,879.821777,446.136475,2.159902
72.784424,875.335693,444.030762,2.160642
68.939209,877.807617,448.883057,2.161382
65.826416,875.88501,444.946289,2.162134
68.023682,877.990723,438.446045,2.162876
76.080322,875.610352,441.558838,2.163618
69.213867,870.025635,439.544678,2.164357
71.136475,865.081787,442.108154,2.165113
76.904297,868.286133,441.650391,2.165854
79.833984,872.86377,440.917969,2.166593
77.087402,874.420166,437.805176,2.167382
77.453613,874.511719,439.453125,2.168139
82.855225,874.328613,452.087402,2.168903
71.594238,878.082275,457.580566,2.169652
77.911377,880.371094,447.692871,2.170418
80.200195,879.089355,458.03833,2.171159
77.728271,881.92749,460.05249,2.1719
82.855225,872.497559,459.777832,2.172666
76.99585,880.92041,453.643799,2.173442
87.341309,881.103516,452.545166,2.174212
83.770752,878.723145,458.587646,2.17496
77.819824,871.490479,446.960449,2.175702
78.643799,870.574951,450.805664,2.176476
77.270508,870.391846,447.967529,2.177218
77.362061,864.532471,440.826416,2.177958
83.679199,868.835449,437.438965,2.178699
78.460693,865.905762,442.474365,2.179453
74.432373,868.927002,433.135986,2.180237
71.685791,867.553711,436.340332,2.180988
69.396973,867.553711,430.480957,2.181751
69.946289,869.384766,458.03833,2.182498
67.565918,869.20166,443.572998,2.183237
75.531006,871.948242,448.883057,2.183976
70.678711,873.962402,445.129395,2.18473
68.115234,876.525879,448.516846,2.185486
67.932129,876.068115,456.573486,2.186228
67.29126,877.075195,460.601807,2.186968
67.474365,879.730225,464.904785,2.187718
62.255859,870.849609,457.305908,2.188455
69.763184,875.701904,465.270996,2.189207
61.523438,880.004883,459.228516,2.189947
65.368652,879.272461,447.692871,2.19065
61.61499,874.328613,450.164795,2.191394
53.55835,878.173828,449.707031,2.192135
58.227539,879.638672,448.883057,2.192876
55.847168,876.89209,448.242188,2.19363
55.389404,871.032715,434.509277,2.194371
44.586182,871.124268,437.713623,2.195112
45.684814,871.490479,440.2771,2.195852
49.255371,872.955322,436.523438,2.196607
55.389404,869.20166,429.107666,2.197348
58.59375,869.20166,439.727783,2.198088
61.523438,878.173828,448.33374,2.198829
54.748535,875.88501,449.157715,2.19958
51.818848,876.617432,449.981689,2.200322
51.086426,882.93457,467.376709,2.201062
52.093506,877.349854,446.044922,2.201803
48.706055,881.744385,445.3125,2.202554
57.678223,875.061035,448.425293,2.203295
48.88916,865.081787,444.671631,2.204036
56.304932,869.842529,421.966553,2.204777
57.128906,870.666504,442.657471,2.205527
57.495117,869.842529,442.932129,2.206268
55.389404,868.469238,444.946289,2.207009
49.713135,867.919922,437.255859,2.207749
54.199219,863.433838,433.319092,2.208496
51.086426,865.997314,437.164307,2.209227
47.149658,865.17334,439.63623,2.209958
53.741455,867.553711,439.819336,2.210688
50.994873,873.504639,433.410645,2.211442
54.931641,878.448486,441.101074,2.212181
51.361084,869.384766,440.460205,2.21292
54.382324,873.687744,435.974121,2.213659
54.840088,872.589111,438.812256,2.214299
50.079346,866.088867,442.474365,2.215039
51.269531,873.138428,440.185547,2.215778
47.698975,874.328613,438.537598,2.216517
46.508789,867.462158,446.31958,2.21719
54.56543,877.441406,444.030762,2.217929
46.875,881.286621,431.304932,2.218668
57.952881,877.990723,426.269531,2.219407
60.516357,880.004883,428.55835,2.220157
59.234619,883.392334,431.945801,2.220896
55.480957,882.110596,430.57251,2.221635
55.023193,873.22998,439.819336,2.222373
52.093506,877.532959,438.171387,2.223123
57.58667,873.504639,438.812256,2.223862
56.396484,880.737305,436.981201,2.224601
50.90332,872.406006,440.185547,2.22534
