ACC_X,ACC_Y,ACC_Z,Time
-174.224854,475.982666,740.020752,2.240244
-172.485352,477.905273,743.774414,2.240994
-185.302734,475.341797,739.196777,2.241735
-180.908203,471.313477,745.788574,2.242475
-174.133301,478.088379,745.697021,2.243215
-173.675537,483.215332,752.288818,2.243966
-173.858643,488.891602,760.345459,2.244707
-151.33667,489.624023,762.268066,2.245447
-154.174805,489.898682,764.099121,2.246187
-150.878906,510.040283,764.007568,2.246983
-161.956787,499.420166,764.373779,2.24776
-157.562256,501.983643,759.246826,2.248497
-169.830322,506.835938,761.077881,2.249232
-172.76001,497.589111,759.887695,2.24997
-175.964355,498.413086,755.0354,2.25074
-180.633545,494.750977,753.845215,2.251478
-177.978516,499.328613,747.253418,2.252243
-184.570312,499.511719,742.401123,2.25308
-180.725098,497.406006,745.513916,2.253818
-181.45752,497.039795,747.161865,2.254554
-176.696777,503.082275,751.739502,2.255296
-177.429199,500.061035,754.943848,2.256041
-185.394287,503.173828,760.528564,2.256782
-184.204102,505.554199,753.02124,2.257523
-189.880371,503.173828,755.859375,2.258264
-205.627441,509.94873,753.479004,2.259002
-205.078125,502.716064,754.302979,2.259732
-207.458496,515.716553,760.162354,2.260463
-218.078613,515.991211,756.134033,2.261193
-227.966309,510.498047,753.295898,2.26193
-220.916748,514.160156,760.345459,2.262669
-221.923828,523.590088,763.824463,2.263408
-222.106934,513.702393,761.810303,2.264147
-223.846436,519.561768,759.979248,2.264886
-230.987549,520.202637,759.155273,2.265656
-239.959717,528.259277,761.627197,2.2664
-244.537354,526.794434,757.781982,2.267137
-244.903564,534.301758,762.72583,2.267873
-249.664307,534.301758,759.979248,2.268626
-280.792236,536.04126,759.246826,2.269366
-262.298584,538.970947,758.056641,2.270121
-266.235352,531.829834,760.528564,2.270858
-268.615723,534.667969,759.155273,2.271625
-266.326904,547.302246,763.916016,2.272372
-275.482178,541.717529,765.197754,2.273157
-272.003174,542.816162,762.084961,2.273899
-270.172119,553.894043,757.69043,2.274638
-270.812988,550.323486,769.226074,2.27538
-269.714355,540.893555,761.71875,2.276117
-264.038086,554.168701,758.422852,2.276855
-264.678955,551.147461,757.69043,2.277591
-262.664795,578.979492,766.75415,2.278357
-268.157959,552.886963,751.190186,2.279095
-273.834229,558.47168,757.141113,2.279832
-280.700684,552.337646,760.345459,2.280568
-276.123047,562.5,761.169434,2.281333
-273.010254,555.633545,759.70459,2.28208
-278.594971,561.035156,766.021729,2.282822
-268.707275,571.563721,766.662598,2.283565
-267.974854,573.669434,765.74707,2.284311
-260.009766,569.366455,768.951416,2.285042
-262.298584,565.063477,766.113281,2.285774
-251.495361,579.620361,764.648438,2.286507
-253.692627,579.528809,771.789551,2.287269
-253.692627,575.134277,769.592285,2.288028
-240.509033,579.25415,765.106201,2.288772
-239.868164,576.324463,768.035889,2.289513
-238.586426,576.416016,769.042969,2.290254
-231.079102,578.796387,769.40918,2.290996
-225.036621,586.120605,771.697998,2.291737
-225.402832,585.296631,772.613525,2.292479
-213.500977,590.423584,777.832031,2.29322
-218.719482,600.769043,775.45166,2.293961
-210.754395,604.888916,792.938232,2.294703
-207.550049,598.480225,784.881592,2.29545
-202.880859,598.937988,793.487549,2.296191
-194.824219,595.184326,795.776367,2.296933
-190.155029,605.987549,795.86792,2.297675
-188.964844,610.565186,790.649414,2.298415
-179.351807,610.656738,794.586182,2.299147
-178.344727,586.486816,793.029785,2.299878
-174.499512,591.61377,791.656494,2.300609
-173.675537,605.34668,792.755127,2.301349
-162.872314,599.304199,790.100098,2.30209
-157.836914,599.945068,782.684326,2.30283
-145.294189,597.839355,774.810791,2.303569
-146.942139,593.62793,782.867432,2.304309
-144.561768,593.078613,770.599365,2.305049
-134.765625,588.592529,759.887695,2.305789
-123.046875,592.254639,765.74707,2.306529
-122.680664,589.96582,763.366699,2.307284
-122.680664,589.96582,759.613037,2.308025
-110.778809,591.339111,752.380371,2.308765
-106.933594,586.395264,763.366699,2.309505
-94.390869,584.747314,751.739502,2.310247
-74.890137,592.071533,756.225586,2.310986
-85.327148,593.170166,761.810303,2.311726
-88.7146,589.508057,764.373779,2.312466
-85.876465,600.219727,752.929688,2.313219
-87.615967,594.543457,743.774414,2.31396
-82.397461,592.529297,754.669189,2.314699
-74.34082,591.97998,758.605957,2.315438
-79.742432,590.057373,753.936768,2.316179
-70.495605,588.226318,750.091553,2.316918
-65.643311,591.247559,757.965088,2.317657
-72.143555,603.515625,754.852295,2.318396
-74.798584,603.607178,756.317139,2.319136
-64.453125,602.874756,748.99292,2.31988
-58.59375,613.952637,753.845215,2.320621
-56.396484,609.558105,749.450684,2.321362
-58.59375,609.466553,752.380371,2.322115
-58.685303,626.312256,754.302979,2.322856
-49.072266,610.473633,747.528076,2.323596
