ACC_X,ACC_Y,ACC_Z
870.591980,390.399994,339.648010
868.640015,384.544006,331.839996
866.687988,384.544006,329.888000
854.976013,390.399994,320.127991
860.831970,394.303986,310.368011
856.927979,386.496002,314.272003
862.783997,390.399994,306.463989
854.976013,392.351990,316.223999
856.927979,388.447998,322.079987
864.736023,392.351990,325.984009
858.880005,382.592010,333.791992
868.640015,388.447998,339.648010
870.591980,388.447998,341.600006
866.687988,396.256012,335.743988
874.495972,396.256012,339.648010
880.351990,394.303986,333.791992
884.255981,394.303986,349.407990
888.159973,398.208008,339.648010
882.304016,386.496002,339.648010
880.351990,392.351990,335.743988
878.400024,398.208008,341.600006
868.640015,388.447998,341.600006
868.640015,390.399994,337.696014
862.783997,384.544006,337.696014
860.831970,378.687988,329.888000
866.687988,380.640015,320.127991
862.783997,378.687988,318.175995
856.927979,384.544006,325.984009
858.880005,378.687988,322.079987
860.831970,370.880005,318.175995
854.976013,380.640015,310.368011
856.927979,378.687988,322.079987
856.927979,384.544006,325.984009
858.880005,382.592010,322.079987
860.831970,392.351990,316.223999
854.976013,388.447998,325.984009
860.831970,384.544006,327.936005
870.591980,388.447998,329.888000
864.736023,392.351990,331.839996
872.544006,378.687988,331.839996
860.831970,390.399994,331.839996
866.687988,386.496002,329.888000
876.447998,382.592010,329.888000
868.640015,384.544006,331.839996
866.687988,384.544006,327.936005
872.544006,376.735992,339.648010
870.591980,376.735992,345.503998
862.783997,378.687988,341.600006
866.687988,388.447998,351.359985
862.783997,380.640015,335.743988
860.831970,386.496002,337.696014
860.831970,382.592010,331.839996
862.783997,386.496002,333.791992
860.831970,388.447998,339.648010
856.927979,388.447998,327.936005
856.927979,384.544006,325.984009
856.927979,390.399994,322.079987
856.927979,390.399994,325.984009
858.880005,384.544006,325.984009
856.927979,382.592010,333.791992
868.640015,374.783997,333.791992
860.831970,384.544006,331.839996
866.687988,376.735992,335.743988
856.927979,372.832001,339.648010
856.927979,380.640015,339.648010
864.736023,376.735992,345.503998
853.023987,370.880005,337.696014
858.880005,372.832001,337.696014
860.831970,380.640015,335.743988
866.687988,376.735992,327.936005
862.783997,380.640015,333.791992
851.072021,380.640015,335.743988
858.880005,378.687988,333.791992
854.976013,384.544006,333.791992
856.927979,374.783997,329.888000
864.736023,382.592010,325.984009
853.023987,378.687988,322.079987
862.783997,374.783997,322.079987
860.831970,363.071991,322.079987
854.976013,365.023987,320.127991
868.640015,368.928009,322.079987
866.687988,363.071991,325.984009
872.544006,366.976013,333.791992
868.640015,365.023987,333.791992
874.495972,359.167999,339.648010
870.591980,372.832001,327.936005
878.400024,355.264008,331.839996
882.304016,366.976013,329.888000
882.304016,372.832001,331.839996
870.591980,376.735992,333.791992
882.304016,372.832001,329.888000
880.351990,380.640015,335.743988
886.208008,368.928009,331.839996
882.304016,372.832001,339.648010
880.351990,380.640015,325.984009
888.159973,372.832001,329.888000
880.351990,366.976013,329.888000
882.304016,368.928009,329.888000
886.208008,368.928009,329.888000
882.304016,365.023987,331.839996
886.208008,363.071991,333.791992
878.400024,355.264008,324.032013
895.968018,359.167999,333.791992
892.064026,363.071991,333.791992
890.112000,361.119995,325.984009
884.255981,357.216003,325.984009
892.064026,365.023987,320.127991
882.304016,372.832001,327.936005
886.208008,366.976013,329.888000
886.208008,370.880005,329.888000
890.112000,370.880005,329.888000
899.872009,372.832001,324.032013
888.159973,366.976013,329.888000
899.872009,366.976013,337.696014
901.823975,366.976013,333.791992
897.919983,361.119995,324.032013
901.823975,363.071991,329.888000
903.776001,366.976013,333.791992
897.919983,351.359985,329.888000
897.919983,359.167999,329.888000
899.872009,359.167999,329.888000
903.776001,357.216003,318.175995
897.919983,355.264008,324.032013
899.872009,365.023987,318.175995
888.159973,368.928009,318.175995
890.112000,359.167999,316.223999
890.112000,359.167999,322.079987
886.208008,376.735992,320.127991
897.919983,361.119995,320.127991
888.159973,378.687988,325.984009
895.968018,368.928009,318.175995
899.872009,378.687988,318.175995
888.159973,372.832001,318.175995
888.159973,359.167999,324.032013
899.872009,372.832001,324.032013
894.015991,368.928009,329.888000
894.015991,374.783997,329.888000
892.064026,365.023987,329.888000
895.968018,361.119995,324.032013
888.159973,355.264008,318.175995
894.015991,361.119995,320.127991
886.208008,365.023987,320.127991
888.159973,359.167999,322.079987
882.304016,359.167999,320.127991
882.304016,363.071991,314.272003
882.304016,366.976013,318.175995
886.208008,363.071991,310.368011
884.255981,365.023987,318.175995
882.304016,361.119995,316.223999
884.255981,363.071991,308.415985
894.015991,359.167999,318.175995
886.208008,368.928009,320.127991
882.304016,366.976013,325.984009
886.208008,365.023987,320.127991
890.112000,365.023987,324.032013
897.919983,361.119995,329.888000
894.015991,363.071991,327.936005
899.872009,359.167999,331.839996
890.112000,357.216003,327.936005
895.968018,368.928009,333.791992
894.015991,366.976013,320.127991
894.015991,372.832001,320.127991
895.968018,363.071991,325.984009
897.919983,366.976013,314.272003
903.776001,363.071991,322.079987
903.776001,359.167999,329.888000
901.823975,355.264008,320.127991
897.919983,351.359985,331.839996
897.919983,349.407990,329.888000
903.776001,355.264008,325.984009
894.015991,357.216003,335.743988
897.919983,357.216003,324.032013
899.872009,365.023987,335.743988
907.679993,361.119995,329.888000
899.872009,372.832001,327.936005
903.776001,368.928009,325.984009
905.728027,365.023987,325.984009
901.823975,363.071991,325.984009
899.872009,368.928009,327.936005
897.919983,361.119995,320.127991
901.823975,361.119995,320.127991
899.872009,353.312012,329.888000
899.872009,353.312012,329.888000
899.872009,359.167999,331.839996
892.064026,361.119995,325.984009
899.872009,349.407990,333.791992
897.919983,361.119995,331.839996
894.015991,359.167999,331.839996
905.728027,363.071991,329.888000
892.064026,351.359985,341.600006
899.872009,359.167999,337.696014
894.015991,363.071991,331.839996
899.872009,366.976013,327.936005
888.159973,368.928009,337.696014
895.968018,365.023987,324.032013
894.015991,372.832001,329.888000
892.064026,363.071991,329.888000
886.208008,370.880005,324.032013
894.015991,372.832001,325.984009
892.064026,370.880005,329.888000
892.064026,365.023987,324.032013
899.872009,359.167999,337.696014
886.208008,355.264008,333.791992
888.159973,359.167999,327.936005
892.064026,365.023987,329.888000
884.255981,366.976013,337.696014
894.015991,365.023987,331.839996
888.159973,372.832001,337.696014
888.159973,366.976013,331.839996
884.255981,372.832001,331.839996
884.255981,368.928009,339.648010
884.255981,368.928009,337.696014
882.304016,370.880005,331.839996
886.208008,366.976013,329.888000
882.304016,370.880005,337.696014
882.304016,376.735992,331.839996
882.304016,374.783997,341.600006
870.591980,361.119995,331.839996
866.687988,366.976013,333.791992
868.640015,370.880005,327.936005
870.591980,365.023987,333.791992
868.640015,366.976013,327.936005
864.736023,359.167999,327.936005
864.736023,355.264008,329.888000
868.640015,366.976013,325.984009
862.783997,370.880005,329.888000
868.640015,370.880005,333.791992
862.783997,374.783997,335.743988
866.687988,366.976013,331.839996
868.640015,372.832001,329.888000
864.736023,376.735992,333.791992
866.687988,372.832001,327.936005
868.640015,366.976013,333.791992
860.831970,366.976013,331.839996
854.976013,363.071991,341.600006
864.736023,363.071991,331.839996
862.783997,372.832001,333.791992
866.687988,374.783997,329.888000
862.783997,366.976013,325.984009
853.023987,366.976013,318.175995
854.976013,370.880005,325.984009
856.927979,366.976013,322.079987
854.976013,359.167999,320.127991
856.927979,359.167999,324.032013
851.072021,366.976013,331.839996
860.831970,374.783997,322.079987
854.976013,376.735992,329.888000
860.831970,365.023987,331.839996
853.023987,366.976013,335.743988
856.927979,372.832001,337.696014
862.783997,376.735992,324.032013
860.831970,374.783997,333.791992
858.880005,370.880005,329.888000
858.880005,370.880005,327.936005
858.880005,368.928009,337.696014
860.831970,370.880005,329.888000
853.023987,372.832001,337.696014
854.976013,370.880005,327.936005
864.736023,380.640015,329.888000
854.976013,376.735992,320.127991
868.640015,380.640015,329.888000
854.976013,370.880005,320.127991
862.783997,372.832001,325.984009
856.927979,370.880005,325.984009
854.976013,380.640015,327.936005
864.736023,378.687988,322.079987
862.783997,376.735992,318.175995
