ACC_X,ACC_Y,ACC_Z
669.536011,435.295990,595.359985
675.392029,433.343994,581.695984
677.343994,435.295990,591.455994
673.440002,435.295990,595.359985
679.296021,431.391998,591.455994
679.296021,429.440002,585.599976
671.487976,431.391998,591.455994
679.296021,435.295990,591.455994
679.296021,427.488007,589.504028
675.392029,435.295990,583.648010
679.296021,439.200012,595.359985
679.296021,433.343994,585.599976
677.343994,439.200012,595.359985
671.487976,439.200012,595.359985
675.392029,447.007996,587.552002
675.392029,443.104004,589.504028
671.487976,435.295990,591.455994
675.392029,437.247986,597.312012
681.247986,441.152008,591.455994
681.247986,433.343994,603.168030
681.247986,437.247986,595.359985
677.343994,435.295990,593.408020
679.296021,429.440002,597.312012
667.583984,448.959991,595.359985
675.392029,441.152008,589.504028
669.536011,443.104004,589.504028
679.296021,439.200012,595.359985
681.247986,441.152008,595.359985
683.200012,441.152008,595.359985
683.200012,441.152008,591.455994
679.296021,439.200012,597.312012
671.487976,443.104004,591.455994
685.151978,443.104004,601.216003
685.151978,448.959991,597.312012
685.151978,441.152008,595.359985
679.296021,439.200012,597.312012
683.200012,445.056000,599.263977
683.200012,450.911987,593.408020
681.247986,443.104004,599.263977
677.343994,437.247986,599.263977
681.247986,439.200012,587.552002
681.247986,445.056000,589.504028
683.200012,439.200012,585.599976
673.440002,447.007996,593.408020
679.296021,450.911987,593.408020
681.247986,450.911987,601.216003
669.536011,447.007996,597.312012
679.296021,443.104004,599.263977
679.296021,447.007996,599.263977
679.296021,439.200012,585.599976
683.200012,441.152008,589.504028
683.200012,439.200012,595.359985
691.007996,439.200012,595.359985
683.200012,441.152008,591.455994
685.151978,441.152008,599.263977
689.056030,439.200012,595.359985
687.104004,445.056000,599.263977
687.104004,447.007996,599.263977
692.960022,450.911987,597.312012
689.056030,445.056000,593.408020
692.960022,450.911987,599.263977
689.056030,431.391998,591.455994
692.960022,443.104004,597.312012
692.960022,443.104004,601.216003
694.911987,448.959991,597.312012
687.104004,450.911987,599.263977
692.960022,450.911987,593.408020
685.151978,433.343994,603.168030
683.200012,450.911987,593.408020
692.960022,445.056000,595.359985
696.864014,441.152008,603.168030
691.007996,437.247986,599.263977
694.911987,448.959991,597.312012
692.960022,447.007996,601.216003
696.864014,443.104004,607.072021
689.056030,443.104004,601.216003
683.200012,445.056000,601.216003
692.960022,435.295990,605.119995
691.007996,447.007996,607.072021
689.056030,443.104004,601.216003
696.864014,437.247986,593.408020
692.960022,448.959991,601.216003
683.200012,450.911987,601.216003
700.768005,445.056000,597.312012
691.007996,447.007996,607.072021
691.007996,454.816010,599.263977
691.007996,450.911987,601.216003
689.056030,445.056000,609.023987
689.056030,443.104004,601.216003
689.056030,447.007996,605.119995
689.056030,441.152008,603.168030
689.056030,443.104004,607.072021
691.007996,452.864014,603.168030
687.104004,454.816010,614.880005
689.056030,443.104004,601.216003
689.056030,450.911987,605.119995
683.200012,443.104004,601.216003
675.392029,450.911987,610.976013
683.200012,454.816010,601.216003
677.343994,441.152008,597.312012
683.200012,448.959991,605.119995
683.200012,454.816010,601.216003
681.247986,437.247986,601.216003
683.200012,450.911987,610.976013
681.247986,441.152008,599.263977
677.343994,441.152008,597.312012
685.151978,445.056000,605.119995
681.247986,443.104004,597.312012
681.247986,437.247986,603.168030
679.296021,443.104004,599.263977
683.200012,450.911987,599.263977
685.151978,447.007996,589.504028
671.487976,450.911987,599.263977
675.392029,443.104004,595.359985
663.679993,445.056000,589.504028
665.632019,445.056000,603.168030
681.247986,447.007996,589.504028
677.343994,445.056000,599.263977
685.151978,441.152008,593.408020
677.343994,443.104004,601.216003
671.487976,441.152008,597.312012
673.440002,443.104004,595.359985
679.296021,443.104004,593.408020
673.440002,443.104004,591.455994
673.440002,448.959991,597.312012
669.536011,433.343994,591.455994
677.343994,435.295990,599.263977
681.247986,443.104004,599.263977
671.487976,433.343994,593.408020
681.247986,435.295990,597.312012
673.440002,443.104004,603.168030
681.247986,439.200012,599.263977
683.200012,439.200012,603.168030
679.296021,443.104004,605.119995
669.536011,437.247986,599.263977
669.536011,441.152008,603.168030
671.487976,433.343994,597.312012
671.487976,447.007996,607.072021
675.392029,443.104004,595.359985
675.392029,443.104004,603.168030
681.247986,439.200012,599.263977
677.343994,433.343994,599.263977
675.392029,437.247986,603.168030
677.343994,450.911987,593.408020
681.247986,448.959991,593.408020
677.343994,441.152008,597.312012
667.583984,439.200012,601.216003
675.392029,427.488007,601.216003
673.440002,437.247986,603.168030
679.296021,437.247986,599.263977
681.247986,429.440002,589.504028
681.247986,439.200012,589.504028
681.247986,437.247986,603.168030
679.296021,435.295990,585.599976
671.487976,435.295990,591.455994
675.392029,443.104004,595.359985
679.296021,425.536011,601.216003
679.296021,433.343994,595.359985
677.343994,427.488007,585.599976
679.296021,439.200012,591.455994
677.343994,439.200012,595.359985
675.392029,443.104004,583.648010
679.296021,433.343994,591.455994
677.343994,439.200012,589.504028
673.440002,445.056000,595.359985
673.440002,441.152008,591.455994
673.440002,425.536011,587.552002
677.343994,437.247986,587.552002
677.343994,435.295990,595.359985
673.440002,435.295990,585.599976
679.296021,427.488007,585.599976
677.343994,429.440002,585.599976
679.296021,433.343994,591.455994
675.392029,445.056000,593.408020
681.247986,441.152008,593.408020
677.343994,433.343994,591.455994
679.296021,439.200012,585.599976
689.056030,439.200012,589.504028
683.200012,437.247986,595.359985
681.247986,441.152008,587.552002
679.296021,429.440002,585.599976
