ACC_X,ACC_Y,ACC_Z
692.960022,355.264008,624.640015
696.864014,363.071991,620.736023
700.768005,368.928009,630.495972
700.768005,355.264008,616.831970
696.864014,363.071991,622.687988
696.864014,368.928009,630.495972
698.815979,359.167999,628.544006
692.960022,359.167999,624.640015
692.960022,366.976013,632.447998
698.815979,365.023987,630.495972
691.007996,363.071991,630.495972
696.864014,359.167999,634.400024
692.960022,365.023987,632.447998
692.960022,363.071991,628.544006
691.007996,357.216003,630.495972
700.768005,357.216003,634.400024
696.864014,359.167999,628.544006
692.960022,355.264008,630.495972
687.104004,366.976013,630.495972
698.815979,363.071991,628.544006
689.056030,363.071991,622.687988
691.007996,359.167999,628.544006
694.911987,361.119995,626.591980
691.007996,351.359985,630.495972
692.960022,357.216003,626.591980
694.911987,361.119995,628.544006
691.007996,357.216003,632.447998
691.007996,365.023987,626.591980
696.864014,365.023987,634.400024
694.911987,365.023987,632.447998
696.864014,359.167999,628.544006
696.864014,351.359985,630.495972
692.960022,355.264008,628.544006
687.104004,365.023987,630.495972
685.151978,361.119995,632.447998
692.960022,351.359985,634.400024
692.960022,355.264008,630.495972
683.200012,351.359985,632.447998
694.911987,349.407990,626.591980
694.911987,357.216003,628.544006
691.007996,363.071991,634.400024
691.007996,359.167999,628.544006
696.864014,357.216003,634.400024
691.007996,347.455994,628.544006
694.911987,351.359985,636.351990
691.007996,355.264008,636.351990
687.104004,345.503998,636.351990
698.815979,347.455994,640.255981
700.768005,345.503998,640.255981
700.768005,353.312012,636.351990
704.671997,345.503998,632.447998
698.815979,347.455994,644.159973
696.864014,341.600006,644.159973
696.864014,347.455994,636.351990
691.007996,349.407990,632.447998
687.104004,341.600006,640.255981
696.864014,347.455994,634.400024
698.815979,345.503998,640.255981
691.007996,347.455994,640.255981
694.911987,341.600006,644.159973
696.864014,343.552002,642.208008
700.768005,357.216003,646.112000
700.768005,353.312012,632.447998
692.960022,347.455994,632.447998
689.056030,353.312012,642.208008
696.864014,353.312012,640.255981
692.960022,361.119995,628.544006
691.007996,355.264008,642.208008
691.007996,359.167999,640.255981
694.911987,357.216003,634.400024
692.960022,347.455994,636.351990
691.007996,347.455994,636.351990
689.056030,349.407990,632.447998
683.200012,355.264008,622.687988
689.056030,343.552002,624.640015
692.960022,347.455994,630.495972
692.960022,341.600006,632.447998
687.104004,351.359985,634.400024
687.104004,351.359985,624.640015
691.007996,353.312012,632.447998
687.104004,351.359985,624.640015
685.151978,343.552002,638.304016
689.056030,351.359985,632.447998
687.104004,349.407990,626.591980
687.104004,353.312012,620.736023
687.104004,353.312012,622.687988
681.247986,355.264008,622.687988
681.247986,357.216003,624.640015
681.247986,349.407990,614.880005
692.960022,351.359985,620.736023
687.104004,349.407990,622.687988
685.151978,357.216003,622.687988
687.104004,357.216003,618.783997
683.200012,357.216003,618.783997
681.247986,359.167999,626.591980
679.296021,347.455994,620.736023
677.343994,345.503998,614.880005
689.056030,351.359985,609.023987
689.056030,361.119995,610.976013
681.247986,347.455994,622.687988
677.343994,353.312012,601.216003
687.104004,349.407990,601.216003
681.247986,357.216003,612.927979
673.440002,359.167999,610.976013
679.296021,357.216003,612.927979
675.392029,366.976013,605.119995
679.296021,361.119995,607.072021
685.151978,363.071991,603.168030
683.200012,361.119995,605.119995
675.392029,363.071991,603.168030
679.296021,365.023987,609.023987
681.247986,368.928009,601.216003
675.392029,368.928009,603.168030
681.247986,357.216003,599.263977
679.296021,365.023987,616.831970
675.392029,366.976013,609.023987
681.247986,363.071991,610.976013
677.343994,366.976013,618.783997
685.151978,363.071991,610.976013
685.151978,368.928009,605.119995
679.296021,363.071991,612.927979
689.056030,365.023987,614.880005
679.296021,363.071991,610.976013
689.056030,357.216003,603.168030
689.056030,361.119995,605.119995
696.864014,359.167999,603.168030
694.911987,359.167999,603.168030
696.864014,365.023987,609.023987
692.960022,363.071991,605.119995
700.768005,368.928009,612.927979
696.864014,368.928009,612.927979
692.960022,372.832001,612.927979
692.960022,380.640015,614.880005
687.104004,378.687988,618.783997
694.911987,368.928009,610.976013
691.007996,372.832001,612.927979
696.864014,359.167999,601.216003
692.960022,370.880005,610.976013
696.864014,378.687988,609.023987
694.911987,376.735992,605.119995
692.960022,368.928009,601.216003
696.864014,363.071991,618.783997
692.960022,370.880005,601.216003
687.104004,361.119995,612.927979
691.007996,359.167999,609.023987
694.911987,361.119995,612.927979
694.911987,370.880005,610.976013
698.815979,359.167999,607.072021
692.960022,372.832001,605.119995
692.960022,368.928009,609.023987
696.864014,376.735992,605.119995
696.864014,368.928009,605.119995
696.864014,368.928009,610.976013
696.864014,372.832001,612.927979
692.960022,366.976013,601.216003
694.911987,370.880005,605.119995
696.864014,368.928009,599.263977
694.911987,366.976013,605.119995
694.911987,366.976013,601.216003
694.911987,361.119995,603.168030
691.007996,349.407990,589.504028
689.056030,355.264008,603.168030
692.960022,355.264008,597.312012
687.104004,363.071991,603.168030
698.815979,359.167999,607.072021
698.815979,363.071991,605.119995
698.815979,365.023987,599.263977
696.864014,359.167999,603.168030
694.911987,366.976013,610.976013
696.864014,359.167999,607.072021
691.007996,357.216003,607.072021
696.864014,366.976013,605.119995
700.768005,359.167999,605.119995
694.911987,366.976013,607.072021
698.815979,368.928009,610.976013
698.815979,366.976013,605.119995
696.864014,359.167999,609.023987
700.768005,359.167999,609.023987
698.815979,355.264008,622.687988
696.864014,359.167999,614.880005
704.671997,365.023987,612.927979
706.624023,357.216003,622.687988
704.671997,359.167999,622.687988
708.575989,361.119995,620.736023
712.479980,355.264008,626.591980
702.719971,357.216003,628.544006
700.768005,361.119995,626.591980
712.479980,361.119995,634.400024
710.528015,361.119995,632.447998
716.383972,355.264008,630.495972
712.479980,361.119995,630.495972
710.528015,353.312012,632.447998
710.528015,357.216003,632.447998
708.575989,363.071991,632.447998
716.383972,365.023987,628.544006
714.432007,355.264008,632.447998
710.528015,355.264008,644.159973
710.528015,351.359985,642.208008
720.288025,351.359985,632.447998
710.528015,349.407990,636.351990
716.383972,347.455994,644.159973
720.288025,351.359985,632.447998
718.335999,343.552002,640.255981
722.239990,343.552002,651.968018
720.288025,361.119995,642.208008
728.096008,351.359985,638.304016
724.192017,351.359985,644.159973
726.143982,345.503998,644.159973
728.096008,347.455994,644.159973
726.143982,343.552002,646.112000
732.000000,347.455994,640.255981
724.192017,345.503998,642.208008
722.239990,345.503998,648.064026
722.239990,339.648010,644.159973
718.335999,343.552002,636.351990
728.096008,347.455994,638.304016
718.335999,345.503998,642.208008
728.096008,331.839996,650.015991
700.768005,341.600006,646.112000
692.960022,329.888000,642.208008
698.815979,292.799988,648.064026
714.432007,308.415985,646.112000
718.335999,324.032013,646.112000
724.192017,304.511993,632.447998
728.096008,304.511993,634.400024
732.000000,327.936005,616.831970
735.903992,355.264008,626.591980
735.903992,355.264008,624.640015
737.856018,372.832001,628.544006
730.047974,380.640015,624.640015
726.143982,390.399994,630.495972
730.047974,388.447998,636.351990
735.903992,363.071991,634.400024
730.047974,363.071991,622.687988
741.760010,355.264008,632.447998
745.664001,349.407990,630.495972
741.760010,331.839996,628.544006
737.856018,325.984009,624.640015
747.616028,320.127991,624.640015
735.903992,316.223999,626.591980
739.807983,306.463989,622.687988
735.903992,300.608002,634.400024
737.856018,314.272003,642.208008
735.903992,316.223999,650.015991
737.856018,314.272003,642.208008
745.664001,320.127991,642.208008
739.807983,331.839996,636.351990
743.711975,341.600006,640.255981
741.760010,351.359985,644.159973
747.616028,357.216003,650.015991
751.520020,372.832001,648.064026
733.952026,370.880005,646.112000
733.952026,368.928009,640.255981
737.856018,363.071991,646.112000
735.903992,370.880005,638.304016
730.047974,366.976013,642.208008
733.952026,351.359985,638.304016
730.047974,339.648010,630.495972
739.807983,337.696014,630.495972
737.856018,320.127991,624.640015
737.856018,316.223999,618.783997
730.047974,312.320007,614.880005
730.047974,329.888000,622.687988
728.096008,320.127991,618.783997
724.192017,324.032013,618.783997
732.000000,337.696014,618.783997
728.096008,337.696014,610.976013
730.047974,347.455994,605.119995
730.047974,355.264008,616.831970
732.000000,365.023987,612.927979
726.143982,366.976013,610.976013
733.952026,363.071991,612.927979
728.096008,359.167999,607.072021
730.047974,365.023987,605.119995
724.192017,366.976013,610.976013
737.856018,365.023987,601.216003
728.096008,351.359985,605.119995
726.143982,349.407990,616.831970
732.000000,351.359985,607.072021
724.192017,345.503998,605.119995
726.143982,337.696014,610.976013
732.000000,335.743988,610.976013
724.192017,335.743988,614.880005
726.143982,335.743988,605.119995
720.288025,331.839996,593.408020
714.432007,324.032013,601.216003
716.383972,343.552002,597.312012
726.143982,357.216003,597.312012
724.192017,361.119995,595.359985
722.239990,363.071991,593.408020
718.335999,372.832001,593.408020
718.335999,378.687988,587.552002
714.432007,378.687988,587.552002
722.239990,372.832001,587.552002
720.288025,366.976013,583.648010
722.239990,368.928009,581.695984
718.335999,368.928009,573.888000
732.000000,359.167999,583.648010
714.432007,363.071991,585.599976
718.335999,357.216003,587.552002
720.288025,357.216003,569.984009
732.000000,347.455994,583.648010
724.192017,347.455994,581.695984
726.143982,345.503998,575.840027
728.096008,345.503998,573.888000
720.288025,351.359985,575.840027
716.383972,339.648010,573.888000
716.383972,359.167999,568.031982
720.288025,355.264008,573.888000
718.335999,365.023987,562.176025
720.288025,365.023987,558.271973
720.288025,365.023987,564.127991
720.288025,363.071991,560.223999
720.288025,370.880005,558.271973
720.288025,370.880005,558.271973
714.432007,372.832001,558.271973
722.239990,370.880005,552.416016
720.288025,359.167999,554.367981
720.288025,361.119995,550.463989
716.383972,368.928009,552.416016
714.432007,365.023987,552.416016
714.432007,357.216003,548.512024
708.575989,349.407990,548.512024
716.383972,347.455994,550.463989
706.624023,349.407990,554.367981
714.432007,343.552002,544.607971
712.479980,349.407990,546.559998
706.624023,347.455994,550.463989
712.479980,343.552002,552.416016
714.432007,357.216003,562.176025
718.335999,359.167999,556.320007
718.335999,361.119995,554.367981
718.335999,353.312012,556.320007
720.288025,368.928009,554.367981
732.000000,365.023987,556.320007
720.288025,365.023987,554.367981
716.383972,365.023987,558.271973
730.047974,361.119995,564.127991
730.047974,353.312012,564.127991
735.903992,355.264008,564.127991
741.760010,345.503998,566.080017
737.856018,347.455994,566.080017
733.952026,345.503998,573.888000
743.711975,343.552002,571.935974
741.760010,343.552002,573.888000
741.760010,351.359985,581.695984
737.856018,343.552002,583.648010
751.520020,357.216003,577.791992
747.616028,365.023987,589.504028
745.664001,357.216003,593.408020
751.520020,365.023987,585.599976
749.567993,357.216003,599.263977
753.471985,351.359985,607.072021
751.520020,349.407990,610.976013
749.567993,361.119995,603.168030
753.471985,355.264008,605.119995
757.375977,357.216003,610.976013
763.231995,347.455994,614.880005
767.135986,339.648010,618.783997
765.184021,341.600006,622.687988
771.039978,337.696014,626.591980
769.088013,339.648010,644.159973
761.280029,331.839996,650.015991
774.943970,325.984009,650.015991
774.943970,327.936005,655.872009
774.943970,322.079987,651.968018
780.799988,324.032013,661.728027
776.895996,329.888000,665.632019
786.656006,320.127991,671.487976
790.559998,322.079987,667.583984
788.607971,325.984009,677.343994
798.367981,324.032013,685.151978
786.656006,329.888000,679.296021
786.656006,333.791992,694.911987
794.463989,322.079987,696.864014
796.416016,325.984009,698.815979
784.703979,329.888000,700.768005
796.416016,316.223999,706.624023
794.463989,320.127991,710.528015
802.271973,322.079987,702.719971
792.512024,312.320007,712.479980
792.512024,312.320007,720.288025
794.463989,300.608002,714.432007
796.416016,318.175995,724.192017
800.320007,302.559998,716.383972
800.320007,296.704010,718.335999
790.559998,302.559998,732.000000
798.367981,308.415985,726.143982
792.512024,304.511993,728.096008
788.607971,300.608002,722.239990
784.703979,300.608002,714.432007
780.799988,298.656006,720.288025
776.895996,298.656006,726.143982
774.943970,300.608002,728.096008
772.992004,298.656006,724.192017
765.184021,312.320007,724.192017
765.184021,300.608002,724.192017
765.184021,304.511993,712.479980
767.135986,300.608002,712.479980
753.471985,306.463989,706.624023
759.328003,292.799988,704.671997
755.424011,300.608002,698.815979
749.567993,304.511993,704.671997
747.616028,300.608002,696.864014
749.567993,302.559998,687.104004
741.760010,296.704010,685.151978
737.856018,300.608002,669.536011
728.096008,296.704010,659.776001
724.192017,292.799988,657.823975
714.432007,288.895996,655.872009
714.432007,298.656006,644.159973
708.575989,298.656006,642.208008
700.768005,294.752014,638.304016
696.864014,288.895996,628.544006
696.864014,284.992004,626.591980
689.056030,283.040009,616.831970
694.911987,286.944000,614.880005
685.151978,279.135986,605.119995
685.151978,281.088013,609.023987
677.343994,281.088013,620.736023
675.392029,283.040009,618.783997
679.296021,284.992004,616.831970
675.392029,288.895996,612.927979
663.679993,294.752014,614.880005
673.440002,283.040009,612.927979
671.487976,294.752014,614.880005
675.392029,288.895996,618.783997
661.728027,288.895996,620.736023
667.583984,298.656006,628.544006
667.583984,294.752014,622.687988
665.632019,288.895996,626.591980
661.728027,298.656006,616.831970
657.823975,302.559998,614.880005
651.968018,296.704010,622.687988
650.015991,290.847992,630.495972
651.968018,296.704010,618.783997
655.872009,288.895996,624.640015
655.872009,290.847992,626.591980
653.919983,288.895996,610.976013
653.919983,286.944000,612.927979
651.968018,279.135986,620.736023
650.015991,284.992004,618.783997
646.112000,292.799988,610.976013
648.064026,292.799988,612.927979
644.159973,284.992004,612.927979
638.304016,290.847992,610.976013
638.304016,288.895996,614.880005
636.351990,298.656006,614.880005
636.351990,308.415985,601.216003
632.447998,302.559998,603.168030
644.159973,306.463989,609.023987
630.495972,302.559998,607.072021
628.544006,302.559998,614.880005
642.208008,312.320007,609.023987
632.447998,302.559998,601.216003
636.351990,302.559998,612.927979
632.447998,304.511993,612.927979
634.400024,296.704010,607.072021
628.544006,306.463989,616.831970
630.495972,310.368011,612.927979
634.400024,312.320007,609.023987
630.495972,308.415985,601.216003
636.351990,310.368011,610.976013
632.447998,310.368011,610.976013
628.544006,300.608002,618.783997
638.304016,314.272003,607.072021
646.112000,312.320007,599.263977
642.208008,306.463989,605.119995
640.255981,320.127991,605.119995
640.255981,322.079987,609.023987
634.400024,333.791992,605.119995
638.304016,333.791992,609.023987
636.351990,345.503998,612.927979
642.208008,335.743988,601.216003
642.208008,333.791992,609.023987
640.255981,335.743988,605.119995
642.208008,335.743988,610.976013
644.159973,347.455994,612.927979
640.255981,345.503998,597.312012
644.159973,341.600006,603.168030
640.255981,353.312012,607.072021
642.208008,339.648010,610.976013
646.112000,347.455994,609.023987
651.968018,351.359985,607.072021
648.064026,363.071991,605.119995
648.064026,357.216003,607.072021
648.064026,351.359985,610.976013
655.872009,357.216003,610.976013
650.015991,368.928009,614.880005
650.015991,372.832001,603.168030
655.872009,376.735992,601.216003
663.679993,378.687988,612.927979
655.872009,374.783997,595.359985
659.776001,374.783997,599.263977
653.919983,378.687988,618.783997
657.823975,386.496002,607.072021
659.776001,388.447998,597.312012
659.776001,378.687988,603.168030
663.679993,388.447998,597.312012
665.632019,390.399994,603.168030
661.728027,404.063995,610.976013
661.728027,398.208008,610.976013
663.679993,396.256012,605.119995
661.728027,394.303986,605.119995
665.632019,404.063995,599.263977
655.872009,398.208008,605.119995
663.679993,396.256012,601.216003
667.583984,407.967987,599.263977
671.487976,407.967987,599.263977
665.632019,407.967987,603.168030
671.487976,406.015991,599.263977
669.536011,409.920013,597.312012
673.440002,417.727997,593.408020
671.487976,413.824005,603.168030
669.536011,415.776001,597.312012
671.487976,411.872009,589.504028
671.487976,423.584015,597.312012
663.679993,427.488007,599.263977
673.440002,423.584015,593.408020
679.296021,433.343994,595.359985
679.296021,423.584015,601.216003
673.440002,433.343994,607.072021
679.296021,423.584015,605.119995
679.296021,429.440002,595.359985
677.343994,421.631989,603.168030
681.247986,443.104004,605.119995
675.392029,435.295990,595.359985
679.296021,435.295990,597.312012
679.296021,443.104004,601.216003
685.151978,441.152008,599.263977
687.104004,443.104004,605.119995
687.104004,443.104004,595.359985
685.151978,447.007996,587.552002
685.151978,441.152008,593.408020
689.056030,443.104004,599.263977
685.151978,437.247986,603.168030
689.056030,445.056000,599.263977
691.007996,454.816010,609.023987
694.911987,448.959991,597.312012
700.768005,448.959991,607.072021
702.719971,445.056000,614.880005
696.864014,447.007996,614.880005
704.671997,445.056000,609.023987
691.007996,452.864014,609.023987
700.768005,456.768005,610.976013
702.719971,452.864014,605.119995
704.671997,456.768005,605.119995
712.479980,456.768005,609.023987
706.624023,454.816010,603.168030
700.768005,448.959991,605.119995
698.815979,460.671997,607.072021
704.671997,466.528015,601.216003
704.671997,462.623993,601.216003
700.768005,456.768005,585.599976
708.575989,456.768005,593.408020
706.624023,462.623993,597.312012
706.624023,458.720001,603.168030
712.479980,447.007996,599.263977
706.624023,458.720001,593.408020
716.383972,456.768005,603.168030
716.383972,464.575989,585.599976
712.479980,464.575989,585.599976
704.671997,454.816010,585.599976
712.479980,452.864014,591.455994
710.528015,458.720001,595.359985
712.479980,456.768005,583.648010
714.432007,464.575989,589.504028
720.288025,458.720001,589.504028
718.335999,456.768005,595.359985
714.432007,470.432007,585.599976
716.383972,462.623993,585.599976
710.528015,460.671997,593.408020
714.432007,462.623993,583.648010
716.383972,472.384003,595.359985
710.528015,462.623993,595.359985
722.239990,464.575989,589.504028
714.432007,452.864014,587.552002
720.288025,466.528015,589.504028
714.432007,466.528015,603.168030
706.624023,470.432007,591.455994
720.288025,464.575989,595.359985
718.335999,456.768005,583.648010
724.192017,462.623993,587.552002
716.383972,452.864014,591.455994
714.432007,458.720001,597.312012
710.528015,462.623993,597.312012
718.335999,456.768005,595.359985
710.528015,454.816010,603.168030
