ACC_X,ACC_Y,ACC_Z
493.855988,406.015991,784.703979
495.808014,407.967987,782.752014
497.760010,398.208008,778.848022
495.808014,407.967987,780.799988
501.664001,402.112000,780.799988
491.903992,402.112000,776.895996
497.760010,402.112000,772.992004
499.712006,404.063995,784.703979
491.903992,396.256012,782.752014
491.903992,404.063995,782.752014
489.951996,407.967987,772.992004
488.000000,415.776001,774.943970
491.903992,407.967987,772.992004
489.951996,407.967987,776.895996
488.000000,406.015991,784.703979
491.903992,402.112000,776.895996
493.855988,407.967987,774.943970
489.951996,402.112000,769.088013
488.000000,407.967987,769.088013
482.144012,404.063995,778.848022
482.144012,400.160004,776.895996
491.903992,404.063995,776.895996
493.855988,409.920013,778.848022
486.048004,411.872009,782.752014
484.096008,400.160004,774.943970
486.048004,411.872009,772.992004
489.951996,407.967987,772.992004
488.000000,411.872009,780.799988
480.191986,394.303986,772.992004
491.903992,407.967987,772.992004
488.000000,409.920013,774.943970
489.951996,407.967987,772.992004
488.000000,406.015991,778.848022
488.000000,413.824005,778.848022
493.855988,409.920013,782.752014
480.191986,411.872009,772.992004
486.048004,406.015991,771.039978
486.048004,409.920013,767.135986
484.096008,406.015991,767.135986
493.855988,415.776001,776.895996
486.048004,417.727997,772.992004
491.903992,407.967987,772.992004
486.048004,409.920013,776.895996
484.096008,406.015991,774.943970
486.048004,406.015991,776.895996
488.000000,409.920013,776.895996
489.951996,402.112000,772.992004
484.096008,404.063995,769.088013
495.808014,415.776001,780.799988
495.808014,407.967987,772.992004
489.951996,409.920013,774.943970
493.855988,409.920013,778.848022
489.951996,406.015991,774.943970
497.760010,415.776001,778.848022
491.903992,407.967987,778.848022
489.951996,406.015991,771.039978
482.144012,406.015991,774.943970
497.760010,415.776001,778.848022
493.855988,415.776001,778.848022
489.951996,421.631989,776.895996
493.855988,415.776001,780.799988
493.855988,413.824005,774.943970
484.096008,415.776001,772.992004
491.903992,409.920013,778.848022
491.903992,409.920013,778.848022
486.048004,417.727997,774.943970
493.855988,423.584015,771.039978
488.000000,413.824005,778.848022
489.951996,407.967987,776.895996
493.855988,415.776001,774.943970
493.855988,409.920013,774.943970
486.048004,417.727997,782.752014
488.000000,413.824005,778.848022
486.048004,417.727997,782.752014
491.903992,411.872009,774.943970
493.855988,415.776001,778.848022
486.048004,417.727997,776.895996
493.855988,415.776001,774.943970
484.096008,425.536011,776.895996
497.760010,417.727997,776.895996
486.048004,413.824005,772.992004
493.855988,421.631989,774.943970
488.000000,421.631989,778.848022
486.048004,419.679993,769.088013
493.855988,415.776001,774.943970
488.000000,413.824005,776.895996
489.951996,409.920013,772.992004
488.000000,411.872009,782.752014
495.808014,427.488007,772.992004
493.855988,413.824005,774.943970
486.048004,415.776001,778.848022
486.048004,417.727997,771.039978
488.000000,421.631989,769.088013
480.191986,415.776001,776.895996
474.335999,411.872009,772.992004
486.048004,409.920013,771.039978
493.855988,415.776001,774.943970
495.808014,409.920013,772.992004
489.951996,415.776001,769.088013
489.951996,421.631989,774.943970
489.951996,407.967987,774.943970
493.855988,415.776001,774.943970
493.855988,407.967987,776.895996
491.903992,407.967987,776.895996
489.951996,407.967987,771.039978
489.951996,411.872009,774.943970
497.760010,407.967987,778.848022
497.760010,421.631989,778.848022
491.903992,415.776001,780.799988
489.951996,406.015991,778.848022
497.760010,413.824005,774.943970
497.760010,417.727997,780.799988
497.760010,407.967987,780.799988
497.760010,415.776001,774.943970
497.760010,417.727997,776.895996
491.903992,413.824005,774.943970
491.903992,406.015991,776.895996
493.855988,415.776001,778.848022
497.760010,421.631989,784.703979
501.664001,409.920013,780.799988
503.615997,417.727997,780.799988
507.519989,419.679993,782.752014
499.712006,421.631989,782.752014
505.567993,415.776001,780.799988
499.712006,417.727997,782.752014
499.712006,415.776001,786.656006
501.664001,415.776001,780.799988
501.664001,423.584015,780.799988
499.712006,425.536011,790.559998
503.615997,419.679993,790.559998
495.808014,413.824005,786.656006
501.664001,407.967987,784.703979
493.855988,406.015991,774.943970
497.760010,409.920013,778.848022
491.903992,413.824005,784.703979
497.760010,415.776001,780.799988
493.855988,413.824005,776.895996
495.808014,409.920013,780.799988
505.567993,413.824005,784.703979
488.000000,400.160004,784.703979
489.951996,398.208008,780.799988
497.760010,407.967987,784.703979
497.760010,406.015991,790.559998
491.903992,407.967987,782.752014
489.951996,406.015991,774.943970
489.951996,409.920013,780.799988
493.855988,406.015991,786.656006
495.808014,402.112000,784.703979
493.855988,407.967987,780.799988
491.903992,402.112000,778.848022
493.855988,409.920013,778.848022
493.855988,415.776001,769.088013
489.951996,402.112000,776.895996
489.951996,404.063995,778.848022
484.096008,406.015991,778.848022
486.048004,407.967987,786.656006
486.048004,413.824005,784.703979
486.048004,407.967987,784.703979
489.951996,402.112000,778.848022
488.000000,415.776001,774.943970
472.384003,404.063995,774.943970
484.096008,406.015991,778.848022
484.096008,406.015991,769.088013
480.191986,407.967987,786.656006
484.096008,404.063995,786.656006
482.144012,407.967987,771.039978
486.048004,411.872009,778.848022
476.287994,413.824005,778.848022
472.384003,409.920013,771.039978
478.239990,413.824005,778.848022
476.287994,413.824005,776.895996
