ACC_X,ACC_Y,ACC_Z
523.135986,335.743988,691.007996
507.519989,341.600006,687.104004
509.471985,341.600006,683.200012
515.328003,337.696014,685.151978
509.471985,331.839996,687.104004
505.567993,329.888000,681.247986
509.471985,331.839996,681.247986
513.375977,329.888000,689.056030
511.424011,324.032013,683.200012
517.280029,329.888000,691.007996
511.424011,329.888000,687.104004
513.375977,324.032013,691.007996
517.280029,325.984009,687.104004
517.280029,331.839996,691.007996
505.567993,327.936005,687.104004
515.328003,331.839996,692.960022
515.328003,331.839996,692.960022
513.375977,331.839996,692.960022
521.184021,337.696014,692.960022
519.231995,339.648010,694.911987
515.328003,339.648010,692.960022
521.184021,329.888000,704.671997
515.328003,324.032013,704.671997
519.231995,333.791992,698.815979
507.519989,335.743988,704.671997
511.424011,333.791992,708.575989
509.471985,331.839996,712.479980
513.375977,331.839996,712.479980
513.375977,337.696014,714.432007
519.231995,349.407990,710.528015
532.895996,343.552002,718.335999
523.135986,333.791992,710.528015
521.184021,347.455994,710.528015
530.943970,347.455994,706.624023
527.039978,349.407990,706.624023
525.088013,345.503998,714.432007
523.135986,351.359985,704.671997
528.992004,349.407990,704.671997
532.895996,355.264008,704.671997
509.471985,351.359985,708.575989
513.375977,351.359985,710.528015
519.231995,353.312012,712.479980
511.424011,363.071991,720.288025
517.280029,370.880005,718.335999
519.231995,359.167999,712.479980
530.943970,359.167999,710.528015
534.848022,361.119995,704.671997
532.895996,363.071991,706.624023
538.752014,370.880005,702.719971
538.752014,361.119995,702.719971
544.607971,361.119995,700.768005
540.703979,363.071991,702.719971
542.656006,359.167999,696.864014
544.607971,359.167999,700.768005
546.559998,359.167999,708.575989
544.607971,353.312012,704.671997
550.463989,347.455994,718.335999
550.463989,361.119995,714.432007
556.320007,349.407990,724.192017
548.512024,320.127991,722.239990
550.463989,339.648010,735.903992
544.607971,343.552002,749.567993
538.752014,349.407990,745.664001
552.416016,331.839996,755.424011
562.176025,339.648010,759.328003
566.080017,329.888000,755.424011
568.031982,341.600006,763.231995
573.888000,351.359985,759.328003
569.984009,355.264008,751.520020
571.935974,345.503998,745.664001
579.744019,363.071991,751.520020
575.840027,366.976013,737.856018
571.935974,372.832001,745.664001
569.984009,374.783997,737.856018
562.176025,386.496002,743.711975
564.127991,400.160004,728.096008
569.984009,386.496002,720.288025
571.935974,400.160004,718.335999
569.984009,392.351990,720.288025
569.984009,388.447998,710.528015
571.935974,400.160004,706.624023
569.984009,398.208008,706.624023
562.176025,386.496002,710.528015
562.176025,384.544006,712.479980
562.176025,380.640015,720.288025
568.031982,378.687988,724.192017
566.080017,370.880005,722.239990
562.176025,372.832001,722.239990
562.176025,365.023987,726.143982
558.271973,376.735992,733.952026
562.176025,357.216003,718.335999
558.271973,361.119995,724.192017
568.031982,363.071991,728.096008
571.935974,351.359985,718.335999
573.888000,366.976013,728.096008
568.031982,359.167999,726.143982
571.935974,359.167999,728.096008
571.935974,355.264008,718.335999
571.935974,368.928009,720.288025
566.080017,370.880005,716.383972
560.223999,374.783997,720.288025
564.127991,365.023987,720.288025
552.416016,388.447998,706.624023
558.271973,396.256012,704.671997
560.223999,384.544006,714.432007
560.223999,390.399994,712.479980
564.127991,376.735992,708.575989
564.127991,376.735992,720.288025
562.176025,390.399994,716.383972
558.271973,386.496002,708.575989
560.223999,388.447998,712.479980
560.223999,386.496002,716.383972
556.320007,382.592010,716.383972
550.463989,388.447998,714.432007
548.512024,394.303986,720.288025
550.463989,384.544006,716.383972
560.223999,386.496002,716.383972
556.320007,390.399994,716.383972
560.223999,396.256012,710.528015
562.176025,392.351990,716.383972
564.127991,396.256012,720.288025
562.176025,392.351990,710.528015
569.984009,382.592010,718.335999
562.176025,400.160004,728.096008
569.984009,386.496002,722.239990
