ACC_X,ACC_Y,ACC_Z
528.992004,343.552002,728.096008
525.088013,341.600006,733.952026
519.231995,339.648010,728.096008
515.328003,345.503998,728.096008
515.328003,343.552002,716.383972
523.135986,335.743988,716.383972
515.328003,339.648010,716.383972
513.375977,345.503998,714.432007
511.424011,337.696014,714.432007
513.375977,337.696014,712.479980
509.471985,341.600006,714.432007
509.471985,337.696014,706.624023
507.519989,333.791992,702.719971
509.471985,337.696014,712.479980
509.471985,335.743988,724.192017
509.471985,327.936005,722.239990
501.664001,339.648010,710.528015
503.615997,343.552002,718.335999
499.712006,349.407990,730.047974
505.567993,353.312012,720.288025
499.712006,347.455994,716.383972
503.615997,343.552002,716.383972
503.615997,349.407990,724.192017
499.712006,353.312012,722.239990
497.760010,357.216003,718.335999
495.808014,361.119995,718.335999
493.855988,368.928009,716.383972
493.855988,359.167999,712.479980
491.903992,365.023987,714.432007
497.760010,359.167999,716.383972
489.951996,365.023987,710.528015
489.951996,366.976013,710.528015
480.191986,368.928009,714.432007
484.096008,368.928009,706.624023
480.191986,378.687988,704.671997
476.287994,374.783997,702.719971
474.335999,372.832001,706.624023
476.287994,376.735992,700.768005
468.480011,372.832001,704.671997
472.384003,376.735992,696.864014
474.335999,376.735992,704.671997
472.384003,380.640015,700.768005
468.480011,388.447998,706.624023
460.671997,378.687988,706.624023
462.623993,384.544006,706.624023
462.623993,378.687988,712.479980
454.816010,382.592010,710.528015
458.720001,372.832001,706.624023
466.528015,378.687988,710.528015
454.816010,382.592010,710.528015
460.671997,390.399994,714.432007
462.623993,390.399994,714.432007
460.671997,388.447998,712.479980
462.623993,390.399994,716.383972
460.671997,396.256012,702.719971
464.575989,394.303986,694.911987
460.671997,388.447998,700.768005
452.864014,386.496002,698.815979
462.623993,382.592010,698.815979
452.864014,392.351990,704.671997
458.720001,388.447998,696.864014
464.575989,392.351990,694.911987
458.720001,396.256012,702.719971
462.623993,396.256012,702.719971
456.768005,400.160004,708.575989
462.623993,398.208008,710.528015
462.623993,394.303986,708.575989
466.528015,394.303986,706.624023
464.575989,402.112000,710.528015
466.528015,406.015991,708.575989
470.432007,407.967987,712.479980
468.480011,409.920013,714.432007
476.287994,411.872009,720.288025
462.623993,406.015991,720.288025
464.575989,407.967987,720.288025
470.432007,409.920013,716.383972
478.239990,409.920013,728.096008
476.287994,407.967987,728.096008
478.239990,415.776001,728.096008
476.287994,421.631989,728.096008
480.191986,411.872009,722.239990
486.048004,407.967987,724.192017
476.287994,404.063995,724.192017
482.144012,406.015991,718.335999
478.239990,404.063995,724.192017
478.239990,407.967987,724.192017
489.951996,406.015991,724.192017
486.048004,406.015991,722.239990
484.096008,406.015991,720.288025
