ACC_X,ACC_Y,ACC_Z,Time
-205.810547,746.887207,560.394287,1.738273
-204.437256,745.422363,556.45752,1.739018
-207.458496,741.210938,555.175781,1.739771
-206.359863,746.429443,558.837891,1.740516
-204.162598,746.704102,558.105469,1.741261
-195.373535,749.267578,554.351807,1.742005
-213.500977,743.682861,553.894043,1.74276
-209.747314,742.858887,547.210693,1.743505
-215.789795,745.056152,555.999756,1.744249
-219.085693,743.408203,554.168701,1.744993
-214.416504,747.161865,564.697266,1.745748
-223.66333,761.535645,560.48584,1.746492
-224.945068,764.648438,585.113525,1.747236
-229.705811,762.908936,567.626953,1.747981
-225.952148,757.598877,577.972412,1.748736
-221.466064,755.126953,565.795898,1.74948
-225.128174,766.387939,564.697266,1.750224
-221.740723,769.683838,572.570801,1.750968
-217.712402,754.577637,564.147949,1.75173
-224.029541,762.084961,575.317383,1.752474
-218.353271,757.324219,574.21875,1.753218
-225.952148,759.979248,569.641113,1.753962
-228.33252,760.620117,575.042725,1.754717
-231.811523,764.099121,577.23999,1.755465
-237.854004,760.803223,573.852539,1.756214
-238.128662,761.352539,570.922852,1.756984
-238.769531,767.39502,570.648193,1.757759
-246.368408,757.507324,561.49292,1.758505
-245.727539,763.275146,559.204102,1.759249
-244.262695,756.408691,553.894043,1.759993
-241.149902,755.218506,555.908203,1.760748
-246.185303,746.520996,554.443359,1.761492
-238.494873,746.97876,556.82373,1.762309
-244.720459,766.845703,552.886963,1.763065
-234.283447,743.682861,553.070068,1.763882
-239.227295,738.189697,539.794922,1.764632
-238.494873,748.077393,544.0979,1.765376
-250.579834,745.880127,552.429199,1.76612
-254.608154,743.31665,548.034668,1.766882
-257.446289,743.865967,548.492432,1.767626
-257.080078,742.034912,551.696777,1.76837
-257.720947,746.704102,552.246094,1.769114
-253.234863,746.97876,551.330566,1.769869
-246.276855,746.97876,544.647217,1.770614
-244.628906,749.542236,553.619385,1.771359
-251.220703,752.288818,552.703857,1.772104
-251.77002,754.486084,553.527832,1.772859
-247.558594,762.084961,559.47876,1.773603
-244.812012,750.0,555.999756,1.774348
-241.149902,753.753662,552.612305,1.775092
-238.128662,755.584717,557.830811,1.775846
-246.734619,763.549805,570.556641,1.776591
-247.192383,762.084961,564.51416,1.777335
-251.953125,768.127441,570.922852,1.778079
-256.347656,767.303467,572.113037,1.778833
-246.551514,761.993408,578.338623,1.779577
-253.326416,762.268066,573.486328,1.780321
-238.311768,770.324707,577.972412,1.781065
-247.283936,767.669678,573.760986,1.781819
-243.621826,770.690918,574.21875,1.782563
-246.185303,764.73999,573.21167,1.783308
-241.333008,764.007568,568.17627,1.784052
-249.847412,762.817383,566.986084,1.784805
-241.241455,768.4021,567.626953,1.785549
-240.509033,765.838623,566.894531,1.786294
-238.586426,764.831543,568.54248,1.787053
-242.706299,762.451172,566.345215,1.788093
-241.241455,767.39502,563.50708,1.788911
-238.037109,765.838623,566.345215,1.789659
-240.234375,761.077881,564.147949,1.790467
-244.07959,769.500732,559.661865,1.791302
-250.305176,768.218994,566.619873,1.792065
-244.354248,765.930176,566.802979,1.792824
-250.579834,768.493652,567.810059,1.79359
-246.551514,770.050049,571.838379,1.794326
-242.431641,769.317627,571.655273,1.79506
-251.495361,777.191162,573.120117,1.795794
-246.734619,775.360107,568.359375,1.796577
-243.713379,774.536133,561.309814,1.797322
-240.41748,769.500732,570.831299,1.798066
-238.586426,759.887695,552.520752,1.79881
-238.494873,768.676758,554.992676,1.799617
-239.593506,772.155762,554.80957,1.800363
-239.4104,765.380859,559.020996,1.801106
-239.044189,761.444092,564.697266,1.801851
-240.875244,769.134521,557.189941,1.802595
-242.06543,772.064209,559.295654,1.803338
-244.07959,768.768311,557.830811,1.804082
-237.670898,776.000977,542.08374,1.804826
-248.199463,764.465332,563.873291,1.805675
-247.833252,760.803223,554.443359,1.806421
-247.192383,771.331787,565.52124,1.807166
-244.903564,774.993896,567.352295,1.807911
-244.537354,773.803711,561.218262,1.808655
-246.276855,773.345947,570.281982,1.809399
-246.185303,770.965576,569.18335,1.810143
-244.07959,775.268555,562.5,1.810898
-242.340088,774.44458,564.697266,1.811643
-238.586426,778.564453,568.908691,1.812387
-240.875244,772.155762,570.098877,1.813132
-237.670898,770.324707,569.915771,1.813877
-256.713867,769.40918,571.19751,1.814621
-242.889404,770.874023,563.140869,1.815366
-244.812012,772.521973,558.288574,1.816109
-243.347168,766.296387,563.598633,1.816854
-232.177734,769.683838,561.584473,1.817599
