ACC_X,ACC_Y,ACC_Z,Time
-73.425293,863.250732,403.381348,0.869827
-68.115234,866.271973,407.684326,0.870569
-62.438965,863.342285,415.374756,0.871404
-70.220947,850.891113,413.269043,0.872159
-75.073242,851.623535,407.13501,0.8729
-66.192627,851.715088,401.367188,0.87364
-64.178467,853.179932,401.45874,0.874381
-64.178467,855.285645,396.240234,0.875132
-69.671631,852.172852,398.4375,0.875875
-58.868408,856.109619,399.536133,0.876617
-71.228027,849.609375,392.486572,0.877358
-68.939209,849.151611,388.366699,0.878112
-67.932129,845.672607,388.092041,0.878854
-65.643311,845.947266,397.155762,0.879595
-67.565918,841.644287,384.155273,0.880336
-66.101074,839.630127,376.00708,0.881091
-57.861328,840.270996,378.295898,0.881832
-58.776855,823.974609,373.901367,0.882573
-58.776855,822.601318,368.682861,0.883314
-58.59375,815.551758,378.936768,0.884064
-50.811768,816.192627,378.479004,0.884805
-47.332764,823.883057,377.929688,0.885546
-41.381836,824.249268,375.366211,0.886288
-40.374756,825.256348,374.816895,0.887041
-39.733887,829.284668,373.352051,0.887783
-37.902832,822.235107,373.809814,0.888524
-32.501221,821.868896,376.373291,0.889265
-28.4729,837.799072,376.00708,0.890019
-32.867432,830.657959,382.507324,0.890776
-24.627686,836.242676,379.302979,0.891528
-25.634766,835.235596,388.916016,0.89228
-31.036377,830.474854,390.930176,0.893048
-29.205322,831.207275,390.838623,0.893791
-23.986816,837.982178,419.128418,0.894533
-17.944336,841.918945,405.853271,0.895301
-18.218994,851.898193,407.318115,0.89609
-25.543213,838.256836,408.691406,0.896836
-14.648438,855.651855,411.621094,0.897578
-9.979248,860.595703,420.501709,0.898321
-10.345459,864.532471,423.065186,0.899063
-4.119873,872.406006,430.389404,0.899805
-2.746582,868.469238,433.59375,0.900545
1.464844,879.364014,442.108154,0.901286
8.69751,885.314941,453.460693,0.902027
5.767822,897.766113,453.00293,0.902768
9.70459,898.223877,465.454102,0.903508
5.767822,901.702881,465.637207,0.904249
11.810303,902.526855,472.961426,0.904989
11.352539,906.646729,474.42627,0.90573
9.887695,905.181885,467.559814,0.906471
4.852295,918.914795,473.510742,0.907212
0.732422,914.703369,473.968506,0.907952
-5.218506,914.520264,468.292236,0.908695
-8.789062,914.886475,472.961426,0.909436
-19.866943,918.273926,475.43335,0.91019
-26.733398,909.210205,465.270996,0.910934
-25.177002,907.196045,456.665039,0.911675
-29.754639,903.259277,454.467773,0.912416
-35.705566,909.942627,450.805664,0.913157
-36.254883,911.956787,454.650879,0.913899
-30.487061,906.097412,447.967529,0.91464
-25.45166,909.118652,446.228027,0.91538
-31.402588,907.287598,444.30542,0.91613
-39.916992,893.096924,445.037842,0.916873
-32.592773,900.695801,442.29126,0.917613
-34.790039,901.611328,448.150635,0.918354
-33.050537,893.096924,443.389893,0.919104
-31.219482,895.294189,452.178955,0.919845
-37.628174,892.364502,453.00293,0.920586
-44.311523,893.64624,445.3125,0.921326
-43.395996,892.547607,465.545654,0.922075
-56.396484,885.5896,440.826416,0.922817
-56.396484,880.828857,442.108154,0.923557
-41.290283,886.505127,428.741455,0.924298
-62.805176,882.751465,415.100098,0.925042
-68.756104,882.751465,415.374756,0.925788
-56.213379,885.955811,410.247803,0.926536
-88.256836,888.977051,393.4021,0.927277
-69.213867,882.659912,401.000977,0.928027
-67.382812,863.800049,389.007568,0.928769
-69.213867,862.792969,382.507324,0.92951
-74.523926,849.700928,391.75415,0.93025
-59.875488,862.335205,388.73291,0.931
-59.051514,867.370605,398.071289,0.931742
-55.114746,869.018555,393.127441,0.932483
-36.712646,861.51123,403.289795,0.933223
-40.466309,862.976074,407.226562,0.933973
-40.924072,865.722656,405.12085,0.934715
-36.071777,863.525391,410.980225,0.935456
-39.276123,868.011475,418.670654,0.936197
-49.072266,877.258301,417.297363,0.936946
-49.530029,873.138428,411.071777,0.937688
-62.072754,868.743896,411.895752,0.938428
-68.847656,847.229004,403.747559,0.93917
-75.073242,873.504639,407.684326,0.939914
-84.04541,875.793457,390.563965,0.940661
-83.03833,878.173828,396.606445,0.941402
-82.946777,882.019043,380.767822,0.942142
-82.580566,878.631592,385.71167,0.942883
-90.179443,881.835938,383.880615,0.943634
-73.33374,890.991211,375.732422,0.94446
-65.2771,894.561768,388.092041,0.945202
-64.453125,911.956787,388.549805,0.945943
-49.346924,934.204102,400.360107,0.946684
-53.009033,935.48584,421.966553,0.947424
-39.093018,948.21167,430.389404,0.948166
-40.374756,959.106445,449.157715,0.948908
-49.072266,961.761475,452.087402,0.949649
-40.19165,981.994629,473.052979,0.950389
-43.395996,1004.333496,490.17334,0.95113
-49.89624,1002.502441,493.011475,0.951871
-60.60791,1004.699707,498.22998,0.952612
-66.650391,1006.896973,506.92749,0.953353
-68.756104,1016.235352,508.850098,0.954094
-77.453613,1026.397705,512.237549,0.954848
-91.278076,1010.559082,511.59668,0.95559
-93.109131,994.445801,492.645264,0.95633
-90.545654,993.07251,484.222412,0.957071
-89.813232,977.966309,481.292725,0.957812
-98.602295,974.487305,468.475342,0.958565
-85.510254,967.803955,454.925537,0.959307
-75.714111,953.979492,439.453125,0.960047
-74.523926,955.627441,420.776367,0.960789
-67.108154,959.564209,418.212891,0.96153
-38.543701,942.626953,409.057617,0.96227
-38.635254,942.169189,405.853271,0.963011
-34.423828,936.676025,399.993896,0.963752
-30.578613,932.281494,389.465332,0.964498
-30.853271,928.344727,395.965576,0.965246
-37.353516,928.070068,406.036377,0.965995
-33.782959,924.133301,415.466309,0.966783
-38.635254,923.950195,416.656494,0.967526
-51.269531,921.112061,421.966553,0.968267
-56.121826,913.513184,444.580078,0.969008
-60.699463,914.0625,424.621582,0.969749
-73.150635,909.942627,435.699463,0.970489
-78.643799,911.865234,436.889648,0.971231
-72.509766,906.005859,429.931641,0.971987
-68.756104,899.780273,424.89624,0.972759
-58.135986,914.245605,419.677734,0.973507
-56.030273,905.456543,423.797607,0.974251
-48.797607,901.428223,410.339355,0.974992
-44.219971,881.011963,402.191162,0.975733
-46.508789,880.279541,394.500732,0.976473
-34.973145,883.94165,387.451172,0.977214
-29.11377,866.729736,373.626709,0.977955
-29.663086,865.539551,367.675781,0.978696
-30.487061,854.46167,358.886719,0.979437
-29.663086,847.686768,356.140137,0.980177
-34.790039,847.045898,360.717773,0.980918
-42.84668,839.538574,346.160889,0.98166
-52.459717,832.03125,332.336426,0.982402
-47.149658,823.150635,330.871582,0.983143
-57.861328,817.108154,321.899414,0.983883
-61.889648,812.347412,318.42041,0.984625
-56.121826,798.706055,309.356689,0.985381
-54.382324,797.058105,304.138184,0.986121
-60.058594,796.325684,287.017822,0.986862
-69.030762,799.072266,298.00415,0.987603
-61.523438,790.100098,298.370361,0.988344
-61.889648,785.522461,285.186768,0.989084
-64.453125,789.001465,286.560059,0.989826
-53.55835,793.212891,290.771484,0.990568
-44.586182,795.86792,285.003662,0.991309
-46.600342,792.480469,289.215088,0.99205
-44.036865,797.149658,291.046143,0.99279
-36.437988,802.91748,288.116455,0.993549
-40.19165,806.671143,299.743652,0.994291
-40.557861,785.15625,292.877197,0.995031
-37.536621,795.593262,295.532227,0.995772
-30.578613,795.684814,297.180176,0.996521
-35.888672,800.628662,308.807373,0.997262
-41.015625,809.875488,314.483643,0.998003
-25.360107,792.022705,322.540283,0.998744
-26.000977,806.762695,327.667236,0.999499
-25.45166,810.058594,336.730957,1.00024
-17.303467,815.826416,351.928711,1.00098
-20.050049,818.206787,358.062744,1.00172
-16.571045,802.185059,364.471436,1.002469
-16.662598,800.262451,368.499756,1.00321
-18.585205,801.177979,370.97168,1.003951
-17.486572,794.311523,356.964111,1.004691
-16.113281,802.185059,358.154297,1.005442
-17.120361,786.437988,344.87915,1.006182
-25.177002,780.487061,325.927734,1.006921
-26.641846,778.656006,329.315186,1.00766
-31.12793,774.810791,317.779541,1.008409
-27.557373,765.838623,315.948486,1.009149
-34.606934,756.317139,307.067871,1.009888
-39.18457,731.964111,299.926758,1.010628
-43.670654,739.654541,287.567139,1.011369
-42.755127,729.400635,286.010742,1.012109
-34.057617,723.815918,282.073975,1.012849
-34.057617,723.083496,282.531738,1.013588
-43.029785,732.971191,280.517578,1.014328
-32.501221,722.991943,282.714844,1.015068
-35.522461,724.639893,279.602051,1.015807
-34.423828,723.358154,277.679443,1.016547
-27.008057,716.308594,255.981445,1.017369
-29.388428,715.209961,257.904053,1.018109
-42.297363,711.639404,249.11499,1.018849
-34.606934,710.906982,217.62085,1.019588
-32.775879,709.442139,227.050781,1.020328
-29.754639,709.533691,226.959229,1.021067
-31.768799,717.407227,229.248047,1.021807
-20.782471,715.209961,210.113525,1.022547
-20.050049,721.160889,202.972412,1.023295
-10.803223,731.323242,196.472168,1.024039
-11.627197,743.865967,188.690186,1.024778
-10.528564,751.922607,185.577393,1.025517
-16.113281,753.845215,169.189453,1.026257
-15.930176,763.000488,156.829834,1.026997
1.647949,772.796631,152.160645,1.027738
-10.162354,781.951904,149.688721,1.028479
-3.845215,789.276123,149.414062,1.029219
10.437012,800.90332,157.37915,1.029958
9.338379,824.249268,170.288086,1.030698
3.570557,834.777832,168.273926,1.031437
17.028809,862.518311,166.900635,1.032191
15.197754,867.645264,187.866211,1.032931
26.550293,884.674072,188.781738,1.033671
29.937744,907.287598,206.359863,1.03441
25.085449,891.998291,235.748291,1.035163
41.19873,924.041748,301.940918,1.035903
43.121338,940.704346,358.795166,1.036642
10.162354,963.684082,399.902344,1.037383
12.634277,1004.058838,464.172363,1.038132
-3.204346,1019.714355,484.771729,1.03888
-30.944824,1058.166504,478.088379,1.039624
-37.353516,1076.843262,494.750977,1.040363
-35.522461,1068.695068,507.476807,1.041103
-59.875488,1092.956543,534.759521,1.041842
-60.699463,1098.999023,552.978516,1.042582
-61.065674,1089.660645,567.443848,1.043322
-78.277588,1089.477539,577.697754,1.044067
-85.601807,1084.991455,573.303223,1.044819
-92.834473,1087.097168,583.007812,1.045563
-101.898193,1096.893311,579.620361,1.046309
-101.074219,1104.766846,576.782227,1.047051
-113.250732,1121.97876,564.788818,1.04779
-118.652344,1123.535156,529.266357,1.048531
-127.441406,1107.421875,517.822266,1.04927
-160.217285,1094.512939,490.17334,1.050011
-138.61084,1092.590332,479.736328,1.050752
-148.773193,1087.463379,458.953857,1.051491
-160.583496,1084.259033,433.776855,1.052231
-147.30835,1099.456787,420.776367,1.053
-141.540527,1103.57666,389.556885,1.053741
-134.307861,1103.942871,381.774902,1.054483
-133.209229,1104.492188,370.605469,1.055224
-127.075195,1088.745117,383.056641,1.055965
-120.300293,1087.280273,396.057129,1.056705
-107.116699,1069.519043,395.050049,1.057445
-102.813721,1071.624756,424.713135,1.058184
-78.00293,1076.293945,423.88916,1.058925
-61.157227,1083.068848,431.121826,1.059665
-55.389404,1090.667725,428.55835,1.060405
-51.9104,1088.928223,434.143066,1.061145
-53.55835,1091.308594,434.143066,1.061896
-48.339844,1092.681885,428.009033,1.062636
-51.361084,1163.452148,399.902344,1.063376
-11.993408,1191.833496,328.674316,1.064116
-17.39502,1217.376709,334.625244,1.064855
14.648438,1187.62207,338.653564,1.065596
-6.225586,1190.551758,329.040527,1.066336
14.73999,1166.015625,350.463867,1.067075
-0.366211,1137.542725,386.71875,1.067815
2.105713,1068.878174,395.41626,1.068555
8.514404,1045.257568,419.311523,1.069294
-0.274658,1047.180176,421.875,1.070033
-14.282227,1034.729004,418.670654,1.070773
-15.380859,1028.778076,434.051514,1.071513
-16.75415,1038.757324,439.819336,1.072252
-19.500732,1031.982422,448.883057,1.072991
-13.916016,1014.678955,461.791992,1.073732
-19.958496,998.840332,449.34082,1.074476
-26.733398,977.600098,460.144043,1.07522
-21.697998,971.740723,466.369629,1.07596
-23.712158,937.957764,475.43335,1.076714
-26.367188,911.956787,468.841553,1.077455
-27.832031,874.511719,463.989258,1.078197
-10.894775,842.74292,432.769775,1.078938
-22.43042,829.559326,417.205811,1.079678
-23.986816,788.818359,384.063721,1.080418
-26.550293,743.865967,335.357666,1.081157
-32.501221,720.428467,314.208984,1.081896
-31.311035,687.37793,258.361816,1.082648
-35.888672,670.349121,204.620361,1.083388
-51.269531,644.714355,153.991699,1.084128
-56.213379,621.368408,92.285156,1.084867
-52.91748,611.938477,80.108643,1.085619
-21.697998,636.016846,17.39502,1.086359
-39.825439,613.220215,-49.072266,1.087098
-89.080811,602.600098,-82.397461,1.087838
-72.418213,609.100342,-152.160645,1.08866
-78.369141,619.903564,-202.880859,1.0894
-71.136475,647.460938,-229.522705,1.090139
-73.974609,648.193359,-267.608643,1.090879
-81.756592,643.066406,-289.94751,1.091619
-90.270996,644.805908,-313.842773,1.092359
-85.235596,639.129639,-328.399658,1.093098
-61.981201,634.185791,-344.238281,1.093838
-68.664551,633.544922,-359.436035,1.094591
-66.925049,640.411377,-366.485596,1.095331
-55.023193,644.897461,-370.422363,1.09607
-39.825439,678.588867,-370.880127,1.096809
-35.430908,649.017334,-391.75415,1.097558
-55.114746,690.032959,-382.141113,1.098298
-43.212891,693.328857,-374.725342,1.099037
-19.683838,700.561523,-359.527588,1.099776
-29.022217,671.722412,-379.669189,1.100516
-18.951416,720.153809,-369.689941,1.101255
-96.313477,743.133545,-356.781006,1.101995
-13.183594,751.739502,-350.463867,1.102734
-37.17041,795.684814,-345.88623,1.103474
-63.354492,814.63623,-332.15332,1.104213
-103.820801,903.900146,-305.969238,1.104953
97.137451,965.515137,-279.144287,1.105692
30.12085,912.04834,-240.41748,1.106432
-75.256348,880.92041,-197.021484,1.107172
-7.507324,948.852539,-142.63916,1.107912
20.41626,936.49292,-87.158203,1.108652
47.058105,966.888428,0.0,1.109401
62.530518,1014.770508,52.368164,1.110142
71.411133,1022.277832,40.924072,1.110891
-6.68335,1009.918213,59.143066,1.111637
-16.387939,1024.108887,116.638184,1.112381
519.287109,960.113525,226.318359,1.113121
326.202393,839.355469,474.700928,1.113861
-106.750488,704.223633,483.306885,1.114601
767.120361,1050.750732,439.910889,1.115341
240.692139,1117.767334,428.741455,1.116081
-55.023193,1165.19165,394.592285,1.116823
539.154053,1319.549561,367.126465,1.117578
139.434814,1380.340576,335.174561,1.118345
25.45166,1378.78418,336.090088,1.119102
323.0896,1299.591064,331.14624,1.119862
6.500244,1171.417236,423.156738,1.120601
49.163818,1616.455078,471.862793,1.12136
148.590088,1634.58252,570.281982,1.122101
299.01123,1528.564453,607.452393,1.122841
92.834473,1383.270264,658.538818,1.12358
283.355713,1340.332031,699.462891,1.124329
350.830078,1266.265869,720.336914,1.125069
117.1875,1268.096924,774.44458,1.125812
286.193848,1315.795898,794.586182,1.126552
255.706787,1371.185303,821.502686,1.127303
117.919922,1390.411377,793.121338,1.128044
189.880371,1422.180176,792.480469,1.128785
95.672607,1340.515137,797.241211,1.129524
-5.310059,1299.499512,799.255371,1.130279
-39.093018,1305.81665,804.748535,1.131019
14.007568,1359.741211,792.84668,1.131759
-32.318115,1310.119629,794.219971,1.132498
-441.650391,1078.033447,1430.236816,1.133247
-400.268555,1296.295166,1210.784912,1.133987
949.768066,1539.550781,970.916748,1.134727
51.269531,1625.335693,700.012207,1.135467
99.884033,1607.208252,687.194824,1.136216
229.522705,1526.092529,867.1875,1.136955
391.75415,1504.302979,663.665771,1.137694
-220.458984,1501.098633,578.430176,1.138435
-39.18457,1401.580811,468.200684,1.139177
-343.414307,1343.536377,290.771484,1.139917
-236.938477,1331.176758,217.987061,1.140657
-289.215088,1288.146973,176.330566,1.141396
-339.111328,1271.118164,180.175781,1.142136
-323.272705,1256.561279,195.281982,1.142875
-227.050781,1274.230957,257.720947,1.143615
-274.56665,1266.540527,294.525146,1.144355
-202.056885,1275.421143,368.408203,1.145094
-146.942139,1271.209717,392.211914,1.145833
-114.715576,1263.153076,439.819336,1.146573
-101.531982,1251.617432,449.890137,1.147312
-97.045898,1246.582031,436.523438,1.148063
-120.20874,1211.883545,392.76123,1.148803
-145.385742,1191.558838,371.97876,1.149543
-183.197021,1159.240723,318.054199,1.150283
-205.444336,1125.366211,273.468018,1.151035
-176.239014,1128.295898,274.383545,1.151775
-191.070557,1100.921631,265.50293,1.152515
-193.084717,1086.456299,256.896973,1.153254
-188.873291,1068.328857,229.797363,1.154003
-192.260742,1062.194824,211.120605,1.154763
-188.140869,1050.567627,197.753906,1.155507
-171.75293,1036.102295,184.020996,1.156247
-183.654785,1018.890381,151.153564,1.157003
-152.252197,1015.045166,145.751953,1.157744
-144.836426,997.833252,121.948242,1.158485
-130.737305,992.706299,105.285645,1.159306
-63.354492,998.657227,108.673096,1.16006
-45.410156,986.755371,104.736328,1.160801
-13.73291,980.621338,106.384277,1.161542
5.401611,971.191406,101.165771,1.162283
30.395508,956.359863,89.263916,1.163046
25.085449,940.246582,82.855225,1.163797
-1.281738,919.73877,65.460205,1.164537
4.852295,900.238037,52.185059,1.165277
-18.859863,896.942139,39.642334,1.166033
-27.46582,882.293701,25.45166,1.166774
-16.937256,879.730225,11.627197,1.167515
-33.325195,871.124268,10.986328,1.168255
-2.197266,854.736328,-2.746582,1.169005
-9.979248,850.43335,3.936768,1.169745
0.366211,857.757568,4.394531,1.170484
4.760742,850.891113,17.486572,1.171225
20.507812,857.208252,24.078369,1.171975
32.043457,867.1875,31.494141,1.172716
36.437988,862.792969,40.740967,1.173456
32.409668,864.807129,52.734375,1.174196
28.106689,857.757568,43.579102,1.174946
15.655518,854.919434,48.156738,1.175687
2.380371,864.990234,57.037354,1.176427
-5.126953,860.961914,55.480957,1.177167
-18.493652,870.300293,53.375244,1.177917
-59.783936,875.244141,56.854248,1.178658
-83.587646,879.547119,42.022705,1.179398
-82.763672,880.554199,31.219482,1.180139
-84.777832,852.630615,24.993896,1.180888
-100.158691,856.567383,26.641846,1.181631
-135.223389,854.187012,21.331787,1.182378
-139.892578,859.313965,-5.218506,1.183126
-116.088867,850.891113,-17.944336,1.183896
-114.624023,832.489014,-58.227539,1.184638
-106.292725,823.242188,-83.679199,1.185378
-65.826416,814.086914,-112.884521,1.186119
29.663086,835.418701,-105.377197,1.18687
331.604004,837.799072,-57.58667,1.187611
272.277832,856.750488,88.439941,1.188359
136.779785,882.110596,187.866211,1.189119
42.572021,922.485352,220.275879,1.189914
206.817627,948.852539,250.946045,1.19068
293.334961,955.993652,247.10083,1.191442
249.11499,953.796387,243.07251,1.192194
153.808594,941.436768,185.211182,1.192977
169.006348,927.79541,125.335693,1.193735
71.960449,902.618408,85.235596,1.194487
42.297363,869.20166,-3.662109,1.195234
4.577637,854.46167,-56.854248,1.196024
-17.486572,840.637207,-68.481445,1.196768
-16.75415,824.34082,-72.143555,1.197509
4.669189,823.425293,-70.953369,1.198249
25.268555,827.728271,-64.727783,1.199002
15.014648,834.686279,-67.657471,1.199743
56.945801,843.292236,-71.502686,1.200483
122.589111,856.384277,-93.658447,1.201224
100.43335,868.377686,-96.679688,1.201974
37.078857,850.799561,-104.736328,1.202715
35.522461,842.559814,-135.498047,1.203458
104.095459,842.193604,-145.111084,1.204198
123.321533,843.383789,-169.555664,1.204948
81.573486,843.383789,-179.351807,1.205689
23.254395,844.116211,-194.274902,1.20643
57.220459,850.067139,-219.63501,1.20717
84.503174,861.236572,-222.839355,1.207924
89.172363,854.278564,-242.706299,1.208665
76.538086,866.546631,-251.586914,1.209406
74.981689,856.384277,-272.186279,1.210147
114.624023,858.48999,-298.095703,1.210896
94.116211,856.658936,-326.11084,1.211637
6.134033,840.087891,-343.963623,1.212378
-20.41626,845.214844,-348.175049,1.213118
-57.037354,831.848145,-326.660156,1.213868
-67.108154,837.70752,-317.138672,1.214609
-51.269531,859.405518,-292.694092,1.215351
-196.380615,910.766602,-244.995117,1.216092
-465.545654,928.710938,-10.986328,1.216842
-180.541992,948.852539,111.236572,1.217582
328.857422,1045.98999,216.522217,1.218323
343.597412,1113.647461,218.536377,1.219064
158.660889,1113.555908,180.450439,1.219813
107.299805,1092.132568,119.018555,1.220553
91.186523,1069.061279,27.191162,1.221294
-49.438477,1050.201416,9.979248,1.222034
-132.476807,1029.602051,-25.817871,1.222783
-227.508545,1024.749756,-31.677246,1.223525
-127.807617,1033.447266,-43.579102,1.224269
-35.888672,1036.743164,-33.874512,1.22501
