ACC_X,ACC_Y,ACC_Z
329.888000,536.799988,827.648010
324.032013,527.039978,825.695984
329.888000,532.895996,819.840027
318.175995,528.992004,819.840027
325.984009,523.135986,823.744019
318.175995,528.992004,819.840027
308.415985,523.135986,813.984009
316.223999,530.943970,812.031982
314.272003,534.848022,815.935974
314.272003,532.895996,810.080017
310.368011,534.848022,806.176025
308.415985,532.895996,808.127991
302.559998,532.895996,808.127991
308.415985,534.848022,808.127991
314.272003,536.799988,812.031982
302.559998,536.799988,800.320007
308.415985,532.895996,804.223999
300.608002,536.799988,800.320007
302.559998,534.848022,802.271973
304.511993,532.895996,796.416016
298.656006,540.703979,806.176025
296.704010,542.656006,796.416016
302.559998,538.752014,798.367981
302.559998,540.703979,794.463989
306.463989,530.943970,788.607971
294.752014,534.848022,790.559998
296.704010,548.512024,794.463989
294.752014,546.559998,788.607971
294.752014,542.656006,790.559998
294.752014,544.607971,790.559998
290.847992,546.559998,782.752014
292.799988,554.367981,776.895996
302.559998,546.559998,790.559998
290.847992,552.416016,792.512024
292.799988,552.416016,790.559998
296.704010,544.607971,790.559998
294.752014,546.559998,796.416016
298.656006,552.416016,792.512024
292.799988,552.416016,792.512024
290.847992,546.559998,792.512024
292.799988,554.367981,792.512024
281.088013,550.463989,790.559998
292.799988,564.127991,792.512024
296.704010,554.367981,788.607971
292.799988,556.320007,786.656006
296.704010,554.367981,780.799988
302.559998,552.416016,776.895996
298.656006,558.271973,788.607971
294.752014,560.223999,778.848022
298.656006,564.127991,774.943970
296.704010,562.176025,778.848022
298.656006,560.223999,786.656006
300.608002,564.127991,788.607971
302.559998,568.031982,798.367981
300.608002,566.080017,792.512024
302.559998,564.127991,802.271973
300.608002,568.031982,800.320007
304.511993,579.744019,798.367981
304.511993,568.031982,792.512024
314.272003,569.984009,800.320007
314.272003,566.080017,802.271973
312.320007,571.935974,806.176025
306.463989,566.080017,806.176025
312.320007,573.888000,806.176025
312.320007,579.744019,817.888000
320.127991,577.791992,808.127991
325.984009,568.031982,813.984009
320.127991,583.648010,817.888000
329.888000,573.888000,817.888000
322.079987,577.791992,813.984009
324.032013,577.791992,813.984009
320.127991,581.695984,817.888000
329.888000,585.599976,819.840027
322.079987,589.504028,819.840027
320.127991,583.648010,819.840027
324.032013,579.744019,815.935974
329.888000,581.695984,815.935974
327.936005,581.695984,808.127991
324.032013,591.455994,812.031982
324.032013,585.599976,808.127991
320.127991,583.648010,819.840027
331.839996,577.791992,812.031982
324.032013,581.695984,817.888000
331.839996,581.695984,815.935974
331.839996,579.744019,813.984009
325.984009,581.695984,812.031982
325.984009,568.031982,808.127991
333.791992,566.080017,813.984009
325.984009,573.888000,815.935974
327.936005,581.695984,810.080017
314.272003,581.695984,812.031982
320.127991,575.840027,813.984009
320.127991,569.984009,815.935974
324.032013,569.984009,813.984009
322.079987,579.744019,815.935974
327.936005,577.791992,821.791992
325.984009,577.791992,821.791992
318.175995,568.031982,815.935974
325.984009,571.935974,821.791992
316.223999,569.984009,819.840027
324.032013,571.935974,815.935974
314.272003,568.031982,812.031982
318.175995,569.984009,815.935974
318.175995,573.888000,815.935974
312.320007,569.984009,808.127991
316.223999,568.031982,810.080017
312.320007,573.888000,812.031982
310.368011,566.080017,817.888000
316.223999,566.080017,815.935974
320.127991,568.031982,804.223999
322.079987,562.176025,812.031982
314.272003,562.176025,813.984009
312.320007,562.176025,821.791992
306.463989,558.271973,804.223999
314.272003,560.223999,813.984009
314.272003,556.320007,821.791992
314.272003,566.080017,813.984009
308.415985,560.223999,813.984009
310.368011,554.367981,821.791992
308.415985,550.463989,825.695984
312.320007,554.367981,821.791992
306.463989,562.176025,821.791992
310.368011,556.320007,815.935974
306.463989,560.223999,821.791992
304.511993,550.463989,819.840027
310.368011,556.320007,821.791992
300.608002,556.320007,815.935974
304.511993,546.559998,815.935974
300.608002,540.703979,812.031982
292.799988,536.799988,804.223999
300.608002,540.703979,813.984009
292.799988,538.752014,810.080017
298.656006,544.607971,812.031982
292.799988,544.607971,813.984009
304.511993,538.752014,794.463989
302.559998,534.848022,804.223999
298.656006,538.752014,813.984009
292.799988,544.607971,810.080017
284.992004,536.799988,800.320007
290.847992,534.848022,796.416016
288.895996,538.752014,802.271973
292.799988,538.752014,808.127991
288.895996,544.607971,802.271973
288.895996,546.559998,802.271973
288.895996,542.656006,808.127991
290.847992,530.943970,806.176025
284.992004,540.703979,792.512024
283.040009,544.607971,796.416016
290.847992,534.848022,790.559998
275.231995,536.799988,794.463989
292.799988,532.895996,788.607971
279.135986,527.039978,790.559998
281.088013,530.943970,796.416016
283.040009,527.039978,802.271973
286.944000,527.039978,788.607971
275.231995,532.895996,788.607971
275.231995,523.135986,788.607971
277.183990,525.088013,794.463989
277.183990,523.135986,784.703979
283.040009,530.943970,794.463989
279.135986,525.088013,794.463989
277.183990,536.799988,796.416016
281.088013,530.943970,788.607971
283.040009,527.039978,784.703979
279.135986,527.039978,794.463989
279.135986,532.895996,786.656006
283.040009,528.992004,780.799988
281.088013,527.039978,790.559998
283.040009,527.039978,790.559998
277.183990,527.039978,792.512024
286.944000,528.992004,794.463989
277.183990,519.231995,798.367981
279.135986,521.184021,798.367981
283.040009,523.135986,796.416016
288.895996,532.895996,792.512024
290.847992,523.135986,788.607971
288.895996,521.184021,798.367981
286.944000,521.184021,798.367981
281.088013,517.280029,796.416016
277.183990,519.231995,796.416016
290.847992,519.231995,788.607971
294.752014,515.328003,792.512024
290.847992,519.231995,800.320007
288.895996,517.280029,808.127991
298.656006,519.231995,802.271973
296.704010,517.280029,806.176025
298.656006,517.280029,802.271973
294.752014,525.088013,812.031982
290.847992,515.328003,815.935974
288.895996,517.280029,804.223999
298.656006,515.328003,806.176025
286.944000,517.280029,804.223999
281.088013,517.280029,800.320007
296.704010,519.231995,812.031982
292.799988,517.280029,804.223999
286.944000,517.280029,813.984009
294.752014,519.231995,808.127991
296.704010,519.231995,806.176025
296.704010,523.135986,800.320007
292.799988,536.799988,802.271973
296.704010,528.992004,802.271973
288.895996,517.280029,810.080017
296.704010,525.088013,808.127991
292.799988,528.992004,806.176025
292.799988,517.280029,804.223999
306.463989,515.328003,804.223999
298.656006,523.135986,812.031982
296.704010,527.039978,798.367981
296.704010,515.328003,813.984009
292.799988,511.424011,802.271973
292.799988,517.280029,806.176025
298.656006,513.375977,810.080017
290.847992,511.424011,804.223999
288.895996,517.280029,802.271973
288.895996,517.280029,804.223999
286.944000,517.280029,802.271973
292.799988,521.184021,796.416016
292.799988,523.135986,792.512024
298.656006,523.135986,802.271973
288.895996,523.135986,794.463989
286.944000,523.135986,800.320007
294.752014,521.184021,794.463989
284.992004,515.328003,796.416016
284.992004,515.328003,790.559998
284.992004,517.280029,792.512024
286.944000,523.135986,790.559998
290.847992,521.184021,796.416016
290.847992,511.424011,802.271973
286.944000,513.375977,802.271973
279.135986,517.280029,796.416016
283.040009,511.424011,794.463989
279.135986,515.328003,798.367981
283.040009,515.328003,794.463989
277.183990,519.231995,796.416016
283.040009,511.424011,790.559998
283.040009,513.375977,786.656006
288.895996,517.280029,784.703979
283.040009,519.231995,788.607971
277.183990,517.280029,788.607971
283.040009,517.280029,788.607971
277.183990,519.231995,790.559998
277.183990,517.280029,780.799988
273.279999,517.280029,798.367981
279.135986,515.328003,782.752014
281.088013,519.231995,798.367981
286.944000,527.039978,792.512024
281.088013,528.992004,796.416016
279.135986,519.231995,790.559998
279.135986,519.231995,794.463989
279.135986,521.184021,786.656006
284.992004,519.231995,788.607971
279.135986,525.088013,794.463989
283.040009,517.280029,792.512024
279.135986,519.231995,788.607971
283.040009,517.280029,788.607971
283.040009,517.280029,788.607971
273.279999,517.280029,786.656006
279.135986,517.280029,798.367981
