ACC_X,ACC_Y,ACC_Z
657.823975,386.496002,663.679993
659.776001,388.447998,665.632019
651.968018,382.592010,667.583984
655.872009,378.687988,681.247986
655.872009,380.640015,673.440002
653.919983,386.496002,685.151978
657.823975,380.640015,667.583984
655.872009,380.640015,669.536011
651.968018,386.496002,667.583984
653.919983,394.303986,669.536011
646.112000,382.592010,663.679993
650.015991,374.783997,667.583984
648.064026,382.592010,673.440002
648.064026,388.447998,673.440002
653.919983,390.399994,663.679993
648.064026,380.640015,663.679993
648.064026,392.351990,667.583984
648.064026,392.351990,663.679993
646.112000,392.351990,667.583984
648.064026,388.447998,673.440002
648.064026,392.351990,663.679993
646.112000,388.447998,667.583984
646.112000,388.447998,667.583984
646.112000,390.399994,673.440002
640.255981,378.687988,671.487976
646.112000,380.640015,673.440002
646.112000,386.496002,663.679993
634.400024,384.544006,665.632019
634.400024,386.496002,665.632019
638.304016,392.351990,671.487976
636.351990,392.351990,677.343994
646.112000,392.351990,673.440002
640.255981,394.303986,675.392029
634.400024,388.447998,677.343994
634.400024,390.399994,671.487976
634.400024,396.256012,671.487976
628.544006,390.399994,669.536011
632.447998,390.399994,663.679993
634.400024,392.351990,665.632019
626.591980,390.399994,665.632019
624.640015,380.640015,659.776001
634.400024,388.447998,665.632019
624.640015,394.303986,665.632019
636.351990,392.351990,659.776001
626.591980,384.544006,671.487976
626.591980,386.496002,669.536011
628.544006,382.592010,663.679993
620.736023,394.303986,669.536011
620.736023,394.303986,663.679993
628.544006,382.592010,665.632019
616.831970,392.351990,663.679993
620.736023,382.592010,673.440002
616.831970,386.496002,667.583984
612.927979,392.351990,673.440002
618.783997,390.399994,663.679993
620.736023,394.303986,673.440002
616.831970,394.303986,665.632019
610.976013,386.496002,667.583984
618.783997,394.303986,665.632019
618.783997,392.351990,663.679993
618.783997,390.399994,661.728027
614.880005,392.351990,663.679993
618.783997,394.303986,667.583984
616.831970,392.351990,669.536011
609.023987,388.447998,667.583984
618.783997,390.399994,661.728027
605.119995,396.256012,667.583984
612.927979,400.160004,665.632019
612.927979,400.160004,665.632019
616.831970,392.351990,663.679993
620.736023,388.447998,663.679993
616.831970,384.544006,669.536011
620.736023,392.351990,673.440002
614.880005,384.544006,669.536011
618.783997,388.447998,675.392029
610.976013,396.256012,675.392029
620.736023,394.303986,667.583984
614.880005,392.351990,675.392029
614.880005,386.496002,669.536011
622.687988,380.640015,665.632019
620.736023,386.496002,675.392029
622.687988,386.496002,681.247986
616.831970,392.351990,669.536011
612.927979,386.496002,675.392029
612.927979,380.640015,669.536011
614.880005,388.447998,671.487976
614.880005,388.447998,673.440002
626.591980,390.399994,665.632019
612.927979,398.208008,669.536011
616.831970,388.447998,667.583984
618.783997,370.880005,669.536011
616.831970,380.640015,675.392029
620.736023,384.544006,673.440002
626.591980,376.735992,679.296021
626.591980,380.640015,675.392029
628.544006,370.880005,667.583984
630.495972,378.687988,675.392029
620.736023,382.592010,665.632019
622.687988,380.640015,675.392029
